Speaker,DialogAct,Text
A,Minor,"Mm . "
D,Elicit,"So comm "
A,Minor,"So comm uh now "
D,Other,"Hi Christa . "
A,Minor,"it's the "
A,Other,"Hi Sammy . "
A,Task,"It's the detail design meeting comm "
A,Other,"so we're going "
A,Task,"last meeting . "
A,Task,"So um comm first uh Mark and Rama are going to present uh the prototype . "
A,Task,"Uh then uh Sammy will propose some uh crite cr criteria to evaluate this prototype . "
A,Minor,"Then comm w we "
D,Other,"Yes . "
B,Other,"Yes . "
A,Task,"And then we going to do some finance to see if uh it is uh feasible "
B,Other,"And chocolate ? "
A,Task,"and uh at the end we will we will um evaluate ourself as a team . "
A,Task,"And that's all . "
D,Minor,"Mm . "
A,Task,"Okay . So first comm let's uh see the prototype . "
C,Minor,"Yeah . "
C,Task,"Uh comm here we have our prototype model . "
A,Elicit,"Okay . And you have some slides then ? "
B,Minor,"Mm-hmm . "
C,Task,"Yeah . Yeah comm we have also some slides . "
B,Task,"Yes comm and place some slides . "
A,Minor,"Yeah . Mm . "
A,Minor,"Okay . "
A,Elicit,"Uh so in which uh "
C,Minor,"In "
B,Task,"Uh comm participant three . Prototype . "
C,Minor,"Yeah . "
A,Minor,"Mm okay . Mm . "
C,Other,"Five . "
B,Minor,"Uh comm so "
C,Minor,"Him . "
B,Task,"this is our remote control . "
B,Task,"It's a r working prototype . "
B,Task,"You can use it now by switching all these buttons . "
B,Other,"So first comm I present as we came to this perfect model comm "
B,Other,"and then we'll give some technical specifications . "
D,Minor,"Yeah . "
A,Minor,"Mm-hmm . "
B,Other,"That's well comm so that's that . "
B,Task,"Please comm next slide . "
B,Task,"We analysed all the fruits "
B,Task,"and contacted NASA comm "
B,Minor,"and uh made some real good "
A,Other,"MASA ? "
B,Task,"Yeah . "
B,Task,"If you can see this comm and the stars are showing that . And um comm s society will accept that . For sure . "
D,Minor,"Mm-hmm . "
B,Task,"And making some analysis of different fruits comm we choose the ultimate form comm ultimate colours comm and uh ultimate smell of it . "
B,Task,"S please comm next slide . "
B,Task,"But we still didn't want to go far from our titanium idea comm "
B,Task,"'cause it's the most of the moder the m the modern material we can p select . And it's practical . And it's still say it's for our needs comm "
B,Task,"so please press something . "
B,Task,"And as I said comm it's perfect . "
A,Other,"Okay . "
B,Task,"Please press it . "
