Speaker,DialogAct,Text
A,Other,"Good to see you all again . "
A,Other,"Let's see if that comes up . "
A,Task,"This is our functional design meeting . "
A,Task,"Um . Just a sec while my PowerPoint comes up . "
A,Task,"Et voila . "
A,Minor,"Okay . Mm um "
A,Task,"we put the fashion in electronics . "
A,Task,"Let's start . "
A,Minor,"Okay comm "
A,Minor,"our agenda today um "
A,Task,"just check the time comm "
A,Task,"it's twelve thirteen . "
A,Task,"Um . I'm gonna do an opening comm "
A,Minor,"talk about um "
A,Elicit,"did you all get the minutes ? "
A,Task,"I e-mailed them to you . "
A,Other,"I'm also putting 'em them in the shared folder . "
C,Task,"Yep . "
A,Task,"So um then I we'll talk about our general objectives "
B,Other,"Right . "
A,Task,"and have your three presentations . "
A,Task,"Um I'll talk about the new project requirements I've just received comm "
A,Task,"and then we have to make a decision on our remote control functions . "
A,Task,"Finally we'll just close . "
A,Task,"We're starting this meeting at approximately twelve thirteen "
A,Task,"and we have forty minutes . "
A,Minor,"So "
A,Task,"First of all the functional design objectives . "
A,Task,"Uh we need to keep in mind the user requirement specification comm what needs and desires are to be fulfilled comm the functions design comm what effects the apparatus should have comm and the working design comm how the apparatus actually works to fulfil its function . "
A,Minor,"Okay comm "
A,Task,"three presentations comm "
A,Elicit,"um you can go in any order you choose um . "
D,Elicit,"Mm shall we go in the order that you just did it ? "
A,Task,"Sure comm please do . "
D,Task,"I dunno . "
D,Elicit,"How do I hook my screen up ? "
B,Task,"I think comm you might have to disconnect Rose . "
A,Task,"Yes I do . "
A,Other,"Yeah . "
C,Minor,"Well "
C,Task,"there's a wee a wee plug just just that one there "
D,Elicit,"Where does it go ? "
D,Other,"Mm-hmm . "
D,Task,"Hmm comm I'm not supposed to move this comm "
D,Minor,"but "
C,Minor,"Ah "
C,Task,"that's it comm "
C,Task,"yep . "
C,Task,"And then you have to press function F_ eight "
C,Task,"I think it is on your laptop . "
A,Task,"Function comm F_ eight comm yeah . "
D,Elicit,"Where's function ? "
A,Task,"The blue one comm F_N_ . "
D,Task,"No signal . "
A,Elicit,"Is it plugged in all the way "
A,Elicit,"and you screwed it in "
A,Minor,"and "
D,Other,"Ah comm wait comm "
B,Minor,"Yeah . "
D,Other,"'s screw in . "
B,Task,"I I think you just have to push it in really hard . "
D,Elicit,"Push the screw . "
C,Task,"That's it . "
B,Task,"Oh comm got it . "
A,Other,"Mm 'kay . "
D,Task,"Mm alright "
A,Minor,"It's taking it a little bit "
D,Task,"I've never attached to anything . "
B,Minor,"Mm comm "
B,Task,"neither have I . "
A,Task,"'Kay there you go . "
D,Minor,"Alright comm so comm "
B,Task,"Alright . "
D,Elicit,"I don't know if you guys are able to get access to um the report that was online "
D,Elicit,"or if I'm the only one who is . "
D,Minor,"But comm "
D,Elicit,"I don't even know how to play this . "
D,Other,"No . "
A,Task,"Press the little presentation . "
A,Minor,"It's the um "
A,Task,"it looks like a Y_ kind of over there above Draw . "
A,Task,"There comm that one comm "
A,Task,"there you go . "
D,Minor,"Alright . So "
D,Other,"we're just gonna talk a little bit about the functional requirements that people specified when they were asked . "
D,Task,"Um I guess Real Reaction did some market research . "
D,Task,"They had a hundred subjects and their usability lab "
D,Task,"and they watched them watch T_V_ "
D,Task,"and recorded the frequency that they used particular buttons and the relevance that those buttons had . "
D,Task,"What they found was they analysed people's desires and needs . "
D,Task,"Focusing on their desires comm um people specifically said that they thought remotes were ugly comm "
D,Task,"seventy five per cent of the a hundred subjects noted that "
D,Minor,"and that they "
D,Task,"more importantly though comm eighty per cent said that they would be willing to pay more for a fancier looking remote . "
D,Task,"I don't know anything beyond what fancy means comm "
B,Minor,"Hmm . "
D,Task,"but that's particularly of use to us comm I think . "
D,Task,"Um also they did some questions on voice recognition "
D,Task,"and found that the desire for voice recognition was inversely related to age comm "
D,Task,"so younger people were more inclined to want something with voice recognition comm "
D,Task,"whereas the older people in the like sixty and above segment or so did not really think that they would pay more money for voice recognitions . "
D,Task,"Um people also had certain frustrations comm "
B,Minor,"'Kay . "
D,Task,"that I think that we could try to take into consideration with our design . "
D,Task,"That being people k um frustrated with losing their remotes . "
D,Task,"I think comm over fifty percent of the people mentioned that that was their biggest frustration . "
D,Task,"People are also frustrated with the difficulty it is to learn how to use a remote "
D,Task,"and I think that ties back to what you were saying before "
B,Minor,"Hmm . "
D,Task,"just that there's too many buttons comm "
D,Task,"it just needs to be easy to use . "
D,Task,"It also mentioned something called R_S_I_ "
D,Elicit,"and I was hoping someone might be able to inform me as to what R_S_I_ is comm "
