Speaker,DialogAct,Text
B,Minor,"Now what . "
A,Other,"'Kay comm hello everybody . "
A,Task,"Uh comm I guess you all know what is it about comm "
A,Task,"you all received the email comm I guess . "
A,Task,"Uh comm we are actually doing this meeting to start a new project which is about designing a remote control . "
A,Task,"So I'm going to be the project manager of this uh project . "
A,Other,"And uh so I'm present myself . "
A,Task,"I'm Fabien Cardinaux "
A,Task,"and uh I I guess you can present yourself . "
A,Task,"So I dunno comm you can starts . "
B,Task,"Okay comm "
B,Task,"so my name is Petre . "
B,Task,"You can call me Petre comm or Peter if you like . "
B,Task,"I don't care . "
A,Minor,"Okay . "
D,Task,"Uh my name's Bob Mor . "
A,Elicit,"And you are ? In the project ? "
B,Task,"Uh comm in the project I'm supposed to be the technic . "
D,Other,"Oh comm sorry . "
D,Task,"'Kay . So my name's Bob Morris . "
D,Task,"I'm the Marketing Expert for this project . "
B,Other,"Bob comm "
D,Task,"Bob yeah . "
B,Task,"okay . "
C,Task,"My name is Hamed Getabdar comm "
C,Task,"and uh I'm going to be Interface Designer in this project . "
B,Minor,"Okay . "
A,Task,"So comm uh comm so today we are doing a short meeting to present the project comm "
A,Minor,"so um We are gooding "
A,Task,"we are going to present the tool we are we are going to use during all this project . "
A,Task,"We are talking about the project plan comm "
A,Task,"and we are going to to discuss about st our first ideas and so on comm "
A,Task,"and comm yeah . "
A,Task,"So we have around twenty five minutes to do this meeting . "
A,Task,"Um . So what is the goal of this project ? Is to design a new remote control . "
A,Task,"So it should be comm of course comm new and original comm "
A,Task,"and um it should be trendy comm and user friendly . "
A,Task,"That mean it's a very challenging project comm "
A,Minor,"and uh "
A,Minor,"uh . So w it's "
A,Task,"we will try to do our best comm "
A,Task,"and hopefully come with something very new and that people want to buy . "
A,Minor,"So comm um "
A,Task,"So what's uh what are we going to do during this all this project ? "
A,Task,"So it's more like we are going to do inv individual work all in o in o our specialities "
A,Task,"and we are going to meet each other quite often to discuss and to find a good way . "
A,Minor,"Um . "
