Speaker,DialogAct,Text
A,Minor,"Okay . Uh "
A,Other,"good afternoon . "
D,Other,"Good afternoon . "
A,Task,"This is our third meeting already . "
A,Other,"I hope you enjoyed your lunch . "
A,Task,"I did anyway . "
A,Minor,"Um let's see . "
A,Other,"Presentation three . "
A,Minor,"Okay "
A,Task,"this is um the second phase uh we're going to discuss today . "
A,Task,"It's the conceptual design meeting . "
A,Task,"And a few points of interest in this meeting um are the conceptual specification of components . Uh conceptual specification of design . And also trend-watching . "
A,Task,"Um these are hopefully the points you addressed in uh your pre uh presentations "
A,Task,"you're going to show me in a few minutes . "
A,Other,"Um but first I'll show you the agenda . "
A,Task,"Uh first the opening . "
A,Task,"Then we have three presentations . "
A,Task,"Uh after that we have to come to a decision on remote control concepts . "
A,Task,"How we're going to make it . "
A,Task,"And then we're closing . "
A,Task,"We have about forty minutes . "
A,Task,"Uh so I suggest let's get started . "
A,Elicit,"Uh did someone encounter any problems during the preparation ? "
A,Elicit,"No ? "
B,Task,"No . "
A,Elicit,"Everything fine ? "
A,Task,"That's nice . "
A,Other,"Then a little uh thing about the last meeting . "
A,Task,"Uh these are the points um we agreed on . The requirements and the target market . "
A,Task,"Uh requirements are uh teletext comm docking station comm audio signal comm small screen comm with some extras that uh button information . "
A,Task,"And we are going to use default materials . "
A,Elicit,"Um does somebody have any comments on these requirements ? Maybe ? "
A,Elicit,"No ? "
A,Task,"These are just the the things we thought of comm "
A,Task,"so maybe if you figured something else or thought of something else comm just let me know . "
A,Unlab,"And maybe we can uh work it out . "
A,Task,"And we're going to target uh sixty to to eighty year old customers . "
A,Minor,"So "
A,Task,"now everybody knows what we're do we're doing comm "
A,Task,"um I suggest let's get started with the presentations . "
A,Minor,"So "
A,Elicit,"shall we keep the same uh line-up as uh last time ? "
D,Task,"Sure . "
A,Task,"Okay . "
D,Other,"I'll start off then . "
A,Other,"Good luck . "
D,Other,"Doh . "
D,Minor,"'Kay "
D,Other,"I'm uh gonna inform you about the trend-watching I've done over the past few days . "
D,Task,"Um we've done some market research . "
D,Task,"We distributed some more enquetes comm questionnaires . "
D,Task,"And um besides that um I deployed some trend-watchers to Milan and Paris to well get all of the newest trends . "
D,Task,"And I've consulted some additional trend-watch trend-watchers comm after the original trend-watchers return comm about what the the best design would be . "
D,Minor,"Um okay "
D,Task,"these are some overall findings . "
D,Task,"Um most important thing is the fancy design . "
D,Task,"Um the research indicated that that was by far the most important factor . "
D,Task,"Um innovativeness was about half as important as the fancy design . "
D,Task,"By innovativeness this means um functions which are not featured in other remote controls . "
D,Task,"Um about half of comm half as important as the innovativeness was the was easy to use . "
D,Task,"Um for our um group comm we're focusing on the people of sixty to eighty y years old comm this is um comm these factors are slightly more equal . "
D,Minor,"'Kay "
D,Task,"these are some more group specific findings . "
D,Task,"Uh the older people prefer dark colours . "
D,Task,"Uh they like recognisable shapes comm and familiar material . "
D,Task,"And our surveys have indicated that especially wood is pretty much the material for older people . "
D,Task,"Um this is comm this image will give you a little bit of an impression about um the look-and-feel that um the remote should have . "
D,Other,"Um this leads us to some personal preferences . "
D,Task,"Uh the remote control and the docking station should uh blend in in the in the room . "
D,Task,"Um so this would mean no uh eye-catching designs . "
D,Task,"Just keep it simple "
D,Minor,"and "
D,Minor,"Well "
D,Task,"the docking station and small screen would be our main points of interest comm "
D,Task,"because this would be the These would uh be the innovativeness in the remote control . "
D,Task,"So this would be very important that we at least include these features . "
D,Task,"Um well the trend-watchers I consulted advised that it b should be comm the remote control and the docking station should be telephone-shaped . "
D,Task,"So you could imagine that uh the remote control will be standing up straight in the docking station . "
D,Minor,"This is not really "
D,Task,"This is pretty much a new shape to uh older people . "
D,Task,"So they would prefer uh a design where the remote control just lies flat in the docking station . "
D,Task,"So it would be kinda more telephone-shaped . "
D,Task,"Um besides that we would advise um to bring two editions comm one with a wood-like colour and maybe feel comm and one with a grey-black colour . "
D,Task,"The wood-like for the more uh exclusive people . People with more money . "
D,Task,"Uh the grey-black colour for well people with less means . "
D,Task,"That would be all . "
A,Other,"Okay . "
A,Other,"Thank you . "
A,Elicit,"Any questions about the the trends ? "
D,Elicit,"Any questions ? "
A,Minor,"Mayb "
B,Other,"Mm no . "
A,Elicit,"No ? "
A,Task,"Okay comm "
A,Task,"we go on to the next one . "
B,Minor,"Um 'kay um yeah . "
B,Task,"uh some uh research uh a about um designing of an interface . "
B,Task,"Um the uh last meeting uh we had a about um uh using a f few buttons . "
B,Minor,"So uh um uh "
B,Task,"that's w what I what I want to uh uh to do in uh our design . "
B,Minor,"So um "
B,Task,"finding an attractive uh way to control uh the remote control . Um the uh I found some uh something about uh speech uh recognition . "
B,Minor,"So "
B,Task,"maybe uh we can uh use uh that . Um "
B,Task,"Uh and uh using a little uh display . "
B,Minor,"So um "
B,Task,"findings . "
B,Minor,"Um yeah "
B,Task,"just um we have just to focus on the primary um functions . "
B,Minor,"So uh "
B,Task,"only uh buttons uh for uh sound comm um for uh on-off comm um uh shifting u up uh sa uh ca channel or uh down shifting down . "
B,Minor,"Um uh let's see . Um yeah and Uh "
B,Task,"we uh need some uh new a attractive functions "
B,Task,"uh uh which attract uh uh people for using it . "
B,Minor,"So uh "
B,Task,"it's uh like a speak uh speech uh recognition and um a special button for selecting uh subtitles . "
B,Task,"Just uh what we uh mentioned uh last uh meeting . "
B,Minor,"Um and yeah "
B,Task,"overall um user-friendly . "
B,Minor,"So uh "
B,Task,"using uh large large buttons . Um "
B,Task,"It's uh possible to uh uh to make um quite cheap uh system for uh speech uh recognition . "
B,Task,"Um you can think about um uh when you lost your um remote control comm you can uh call it and um it gives an um sig signal . "
B,Minor,"So uh uh yeah . "
B,Task,"And and uh for uh shifting up a sen uh c ch channel or uh for um uh putting out uh sound or something comm you can uh just give a sign uh say um sound off "
B,Minor,"or A and "
B,Minor,"uh yeah . "
B,Task,"Television uh put the sound off uh put the sound off uh . Um "
B,Minor,"Let's see . Uh yeah . "
B,Task,"I was thinking about the special uh button for uh subtitles comm "
B,Task,"um just one button to keep it uh simple . "
B,Task,"Uh one push on the button uh you get uh uh small uh subtitles . "
B,Task,"Um double push push um comm if double click comm um so uh you get uh big uh subtitles comm for uh people uh um uh which c f uh who can't uh read small uh subtitles . "
B,Minor,"So uh Um Yeah "
B,Task,"and w we have to keep uh in general buttons "
B,Minor,"uh so um "
B,Task,"we've got um the buttons we have to use . The on-off comm sound on-off comm sound higher or lower comm um the numbers comm uh zero to uh uh nine . Um the general buttons m more general b one button for shifting up and shifting down uh channel . "
B,Task,"Um also we want to uh use a little d display uh for um for displaying the uh the functions of the buttons . "
B,Task,"And um we can uh build in a function f which uh shows the channel or some uh which the t television is on . "
B,Minor,"So um "
B,Task,"made a little uh picture of uh it . "
B,Minor,"Um See . Um yeah . "
B,Task,"Just um we can put uh the on-off button uh over in this uh corner comm "
B,Task,"um almost uh e all uh remote controls uh are using a on-off button on that place . "
B,Task,"Um so uh people uh will uh recognise uh um the button . "
B,Minor,"So um "
B,Task,"D display uh of it comm it's uh just a small display . "
B,Task,"Uh um you can put it uh on top . "
B,Task,"Um it's uh most uh uh place where people uh comm most of looks at . "
B,Minor,"So uh um "
B,Task,"and a special uh button for shifting up uh and uh shifting down uh channel comm um it's uh on place where um the thumb of of the "
B,Task,"So you you can uh easily uh shift up or shift down . "
B,Task,"Um it's uh quite uh handy place . "
B,Minor,"So um and uh "
B,Task,"all the f functions for subtitle uh one button comm uh for sound uh "
