Speaker,DialogAct,Text
A,Elicit,"Do you need to change anything on it ? "
D,Task,"Um Mm comm don't think so . "
A,Other,"Because otherwise I will already open it . "
A,Minor,"Okay . "
D,Task,"Unless uh things have suddenly change again . "
A,Elicit,"Is it much changes ? "
D,Task,"Uh don't know . "
D,Task,"Maybe uh you've got new information comm like uh last time . "
A,Task,"Uh I didn't No no . I do hot have Only the same information . "
D,Minor,"Okay . "
A,Other,"Hello comm Sebastian . "
C,Other,"Hello hello Mister P_M_ . "
A,Task,"I believe uh Miss uh Tentel is with us as well comm in the control room . "
C,Minor,"Well comm "
C,Task,"that's where the thinking goes on . "
A,Minor,"Oh comm "
A,Other,"it's that Roo again comm always late . "
A,Other,"Bongiorno . "
B,Other,"Bongiorno . "
C,Other,"I think you should punish him . "
C,Task,"You're the P_M_ . "
A,Other,"Hmm . "
B,Minor,"Punish . "
A,Other,"I see some interesting "
A,Minor,"okay . "
C,Other,"Possibilities comm yeah ? "
B,Other,"You wish . "
A,Other,"People comm welcome back . "
B,Other,"Welcome . Uh "
A,Task,"The third meeting . "
D,Other,"Oop . "
A,Other,"Um I have some points I would like to uh some some issues I would like to point out . "
A,Elicit,"Um first of all comm um if you make minutes yourself as well comm uh like Sebastian does comm um could you put them on the shared folder ? "
A,Task,"If you do not make minutes comm no problem comm "
A,Task,"but it's easy for me to see what you uh wrote down comm "
B,Minor,"Yeah . "
A,Other,"so I could uh can uh um use that in the in the report . "
A,Task,"Um the second thing comm um I was th uh s thinking to myself comm I have this little remote control comm and I'm talking to it comm but I still need to point to the television comm "
A,Task,"because it works with infrared . "
A,Task,"That's quite strange . "
C,Task,"Yes . "
A,Minor,"Okay . "
C,Elicit,"So "
A,Task,"We'll come to that later comm I g I think . "
A,Task,"Um the agenda for now "
A,Elicit,"uh uh are there any pre-discussion questions ? "
B,Task,"No . "
C,Task,"Not at all . "
D,Task,"No . "
A,Minor,"Okay . Um "
A,Task,"we wi we will have your individual presentations comm "
A,Task,"uh then the decision on the remote control concept comm "
A,Task,"um and uh the closing . "
A,Task,"Forty minutes in total for this . "
A,Minor,"So um "
A,Task,"I think we we can immedis immediately start with the individual presentations comm um the progress you've made . "
C,Minor,"Okay . "
A,Task,"Um I think it might be smart to look at uh Ruud's um information first comm "
D,Task,"'Kay . "
A,Task,"because I understood there are some uh significant changes in the market situation . "
D,Other,"Hmm ? "
B,Minor,"Alright . "
D,Other,"Oh . "
D,Minor,". "
C,Task,"Just press the okay button comm it works . "
D,Task,"Yeah comm "
D,Minor,"Okay . "
A,Task,"Um yeah . "
D,Task,"Yeah . Yeah . "
D,Other,"My method ? "
C,Other,"How surprising . "
D,Minor,"Well comm "
D,Task,"findings . Uh "
D,Task,"Ease of use is important comm "
D,Task,"but uh innovation is more important comm "
D,Task,"and a fancy look and feel is uh even more important . "
D,Task,"And uh some fashion watchers have found out that the young target group likes fruit and vegetables in their uh clothes comm shoes and furniture comm "
D,Task,"and that they want spongy material . "
D,Task,"Probably watch too much Sponge Bob . "
D,Task,"Uh the older group uh still prefers dark colours . Simple shapes uh m material . "
D,Task,"But we since we are concentrating on uh the younger group "
A,Task,"Uh w wait a sec wait a se "
C,Task,"Oh wait uh wait up . "
A,Elicit,"uh could you go to the previous slide ? "
A,Task,"Um because I'm taking minutes "
D,Task,"'Kay . "
A,Elicit,"Um were the important themes enclose . "
A,Task,"Yeah "
A,Task,"okay . "
A,Task,"The feel of to be spongy "
C,Elicit,"Uh so do you think um when fruit and vegetables are important for clothing and shoes that they are in remote controls also ? "
D,Minor,"Well comm uh "
D,Task,"one example given was this comm "
D,Minor,"so um "
D,Task,"I assume they just want something colourful . Not uh specifically uh an apple as a remote control or something . "
C,Task,"Not something dull . "
C,Other,"Okay . "
B,Task,"But they like dark colours comm "
B,Minor,"you said in the p "
D,Task,"No comm uh the younger group likes uh more colourful uh objects . "
B,Other,"Okay . "
B,Minor,"Well "
B,Minor,"then I suggest that "
B,Task,"the corporate colours are grey and yellow . "
D,Minor,"But "
B,Minor,"I had "
C,Elicit,"But can you can you go back to that slide ? "
C,Minor,"The uh "
D,Elicit,"Which one ? "
D,Elicit,"This ? "
C,Task,"just one slide back comm "
C,Task,"no no no . "
C,Task,"Yes . "
C,Minor,"Okay comm "
C,Task,"and the feel of the material has to be spongy . "
D,Task,"Yes . "
C,Elicit,"Has it something to do with that uh natural feeling also comm do you think ? "
D,Minor,"Uh well comm "
D,Task,"it might . "
D,Task,"But personally I wouldn't like a sponge as a remote control . "
D,Minor,"But "
D,Task,"Maybe soft material or something . But not a real sponge . "
A,Minor,"Okay comm so so comm yeah comm "
A,Minor,"it might not be t uh it "
A,Task,"it shouldn't be too hard . "
A,Minor,"It it "
A,Task,"maybe it rubber "
A,Minor,"or or "
D,Task,"Yeah comm exactly . "
A,Task,"yeah . Okay . "
D,Minor,"Yeah comm "
D,Task,"and like uh the older group likes familiar materials comm "
B,Minor,"Or we could make oh . "
D,Task,"but that doesn't mean we should use wood comm "
D,Minor,"So "
C,Minor,"Okay . "
D,Minor,"Well comm "
D,Task,"this this is an example of what they would like . "
D,Task,"But since we're conten concentrating on uh the younger group comm "
D,Task,"I think we should use soft materials "
D,Task,"and uh make it colourful "
D,Task,"or uh like cell phones comm exch exchangeable covers . "
A,Minor,"Yeah . "
D,Task,"So we could provide both for the young and the old what they like . "
A,Minor,"Well comm "
A,Task,"that's interesting . "
C,Task,"It's quite interesting . "
A,Task,"You could make a few v very colourful ones comm and uh a very traditional co cover . "
B,Minor,"Yeah comm "
B,Minor,"o o "
C,Minor,"Yes . "
B,Task,"I'm thinking about uh the Bananarama telephone uh telephone from uh Siemens . The yellow uh rubber telephone . "
A,Minor,"Yeah comm yeah . "
B,Task,"It's the it's the rubber uh cover . "
A,Task,"Yeah comm it is comm it is i yeah . "
B,Task,"And it's uh colourful . "
B,Task,"It looks likes a banana . "
A,Minor,"Yeah . "
B,Task,"We have the fruit comm we have the colours . We have the simple design . "
A,Elicit,"Do you know the phone ? "
C,Task,"I don't know the phone comm "
C,Task,"but I can imagine it . "
A,Task,"It's the Siemens uh C_ twenty five comm "
B,Task,"Um thirty five . "
A,Task,"I believe it's it's the one the Post-bank uh gave away comm "
C,Other,"Oh comm that one comm yes . "
A,Minor,"the very "
B,Minor,"And the b "
B,Task,"the light blue and it's also in yellow . "
C,Task,"Now I kn uh oh comm I know comm I know . "
C,Task,"Yes comm "
C,Task,"I I've seen it . I've seen it . "
A,Elicit,"You kn you know comm Ruud comm as well ? "
A,Minor,"About th "
D,Task,"I've seen it comm "
D,Minor,"but "
A,Minor,"Okay . Okay . Um uh "
A,Elicit,"okay . "
A,Minor,"Do you have uh thit that was "
D,Task,"'Kay . Uh that's about it . "
A,Other,"Okay . "
A,Minor,"Okay comm so "
A,Task,"the the m uh important findings are uh innovation is more important than ease of use for the our target group . "
D,Minor,"Yes . "
A,Task,"And um colouring is important and and uh soft materials . "
D,Task,"Uh soft material . "
A,Minor,"Okay . "
C,Minor,"So So "
C,Task,"ease of use is important comm "
C,Task,"but technology is twice as important . "
C,Elicit,"And what was even more important ? "
D,Task,"Uh the fancy look and feel . "
C,Other,"Okay . "
C,Minor,"So "
C,Elicit,"that's the most important thing for our customers . "
D,Task,"Yes . Apparently . "
A,Minor,"Okay comm "
A,Other,"Roo comm "
B,Elicit,"Yeah . "
A,Elicit,"could you do your presentation ? "
B,Task,"Mm-hmm . "
B,Minor,"Well comm "
B,Task,"I don't ha really have much to add comm "
B,Task,"um because most of things we already said in uh the previous uh discussion . Um "
A,Minor,"Okay comm well "
A,Task,"it's good to to sum up uh the things we already thought about . "
B,Task,"Uh the previous ideas were voice recognition and uh the round button for uh the p channel programming and uh volume . "
B,Minor,"Well comm "
B,Task,"a few interface I uh I found on the internet are are these . "
