Speaker,DialogAct,Text
A,Minor,"Think we can first "
C,Task,"Right it was function F_ eight or something . "
B,Minor,"Mm . "
C,Task,"This one right there . "
B,Minor,"Tha "
B,Task,"Okay . "
C,Minor,"Okay . "
B,Elicit,"Who is gonna do a PowerPoint presentation ? "
C,Task,"Think we all "
C,Other,"Huh . "
B,Elicit,"You will as well ? "
C,Task,"Oh I thought we all were . "
C,Task,"Yeah comm I have one too comm okay . "
B,Task,"Okay . "
A,Minor,". "
C,Minor,"S "
B,Minor,"Yep . "
D,Minor,". "
C,Other,"Whoops "
C,Task,"I forgot to put the thing on "
A,Minor,"Right . I just wanna "
A,Task,"'cause basically I can't re I've really crap at remembering everyone's name "
A,Elicit,"so I just wanna rather than going uh Miss Marketing and Miss this and Miss that wanted to know your names again . "
C,Minor,"Okay . "
B,Minor,"Okay I'm "
A,Other,"just gonna leave this up here "
A,Task,"'cause I'll you know . So "
C,Task,"Yeah . Sure comm that's a good idea . "
B,Minor,"Okay . "
B,Task,"I'm Catherine with a C_ . "
B,Task,"C_A_T_H_ E_R_ I_N_E_ . "
A,Task,"Okay comm "
A,Elicit,"and "
C,Task,"Uh Gabriel . "
A,Other,"Gabriel . "
A,Elicit,"E_L_ is it ? "
C,Task,"E_L_ . "
A,Task,"'Kay . "
A,Elicit,"And you're "
D,Task,"I am Reissa . "
A,Other,"s r R_E_I_S_S_ "
D,Task,"R_E_I_S_S_A_ . "
D,Task,"Double S_ A_ comm "
D,Task,"yeah yeah . "
D,Other,"Sorry . "
A,Task,"Okay . "
A,Task,"'S just a bit nicer calling people by their names I think . "
B,Task,"Right . "
B,Task,"True . "
A,Minor,"Uh comm right . "
D,Other,"Mm 'kay . "
A,Other,"Okay comm right comm welcome to meeting B_ . "
A,Task,"Um this is gonna go a lot better than the last meeting comm basically comm "
A,Task,"uh 'cause I know what I'm supposed to be doing now . "
A,Task,"I am your Project Manager comm "
A,Task,"and comm uh yeah comm I'm just here to "
A,Task,"sort of liaise between the three of you "
A,Task,"and get things going comm get people talking "
A,Other,"and and I'm gonna be making notes and sending them off to the powers that be and stuff basically . "
A,Minor,"Um right comm this for the purposes of this meeting "
A,Task,"what this meeting is all about is um I'm gonna have some presentations from all three of you comm "
A,Task,"what you've been working on for the last wee while comm "
A,Task,"when you haven't been getting hit with spam on your computers and and comm you know comm filling out silly questionnaires and things . "
A,Task,"But hopefully you've been actually been doing something productive . "
A,Minor,"So we're gonna "
A,Task,"each of you gonna give us a litt a little presentation . Um . "
D,Minor,"Mm . "
A,Task,"Then we're gonna work comm you know comm from each of your presentations . "
A,Task,"We'll we'll uh talk about what we actually need as a final coming together of it all . "
A,Task,"Um and then we'll comm yeah comm we'll sort of conclude anything else comes up at the end of it . "
B,Elicit,"How long is the meeting ? "
A,Task,"This meeting it's not very long . It's uh probably down to about thirty five minutes now . "
B,Task,"Okay . "
A,Task,"So I want each of your presentations to not be too long comm five five minutes comm something like that . "
B,Task,"No problem . "
A,Task,"Um if you haven't done a PowerPoint thingy comm it doesn't matter comm "
A,Minor,"it it just it just says that you it's "
A,Task,"that's just one particular medium . "
A,Task,"If you haven't had time to prepare one comm you can draw stuff on the noteboard comm "
A,Task,"you can talk to us comm "
A,Task,"you can you know however you want to do your little presentation comm basically comm you can . "
A,Task,"Don't feel pressurised into using this thing . "
A,Task,"'Cause I don't . "
A,Minor,"Uh okay . So um . "
A,Elicit,"You okay over there ? Reissa comm "
D,Task,"I'm fine . Yeah . "
A,Elicit,"are you uh b are you joining in with this meeting here "
D,Task,"I uh yeah comm yeah . "
C,Task,"Think she's finishing up her presentation . "
A,Other,"or are y or are y or are you are you just are you just uh doing some Internet shopping there ? "
D,Task,"D I mean comm I I'm finishing off my presentation . "
D,Task,"No no . "
D,Task,"Uh I'm done . Okay . "
A,Task,"Okay comm jolly good . "
A,Minor,"Alright comm let's have um "
A,Task,"well comm we all know that it's it's a remote control that we're gonna be dealing with . "
A,Task,"I think the first thing we should look at is um probably the um what it is that it is actually supposed to be . "
D,Minor,"Mm . "
A,Task,"So that's gonna be you Catherine comm "
B,Task,"Okay . "
A,Task,"if we wanna hear from you first . "
B,Other,"Okay . "
B,Task,"Um just connecting this . "
B,Minor,"Are we getting i "
A,Task,"You don't have to worry about screwing it in just "
B,Elicit,"Really ? "
B,Task,"Okay . Cool . "
A,Task,"there you go . "
B,Minor,"Okay . So I've got a very quick uh "
B,Minor,"Uh . "
B,Task,"Okay . "
B,Task,"So the working design comm I've got a very quick presentation on this comm "
B,Minor,"so um I've "
B,Task,"oh no comm "
B,Task,"you can't see a thing . "
B,Other,"Oh well comm "
B,Other,"I'm gonna draw it on the board then . "
B,Task,"It's in blue uh comm and I couldn't change it . "
C,Other,"Oh . "
B,Task,"We it's fine on my screen comm "
A,Other,"Ah . "
B,Task,"but never mind . "
B,Task,"So um the idea is that we've got the "
B,Task,"energy source um comm "
B,Minor,"which in our case will pr comm "
B,Task,"oh well okay comm never mind . "
B,Task,"So um I think maybe uh two batteries comm "
B,Task,"I dunno what they're called "
B,Task,"six comm or something like that . "
A,Minor,"Mm-hmm . "
B,Minor,"Uh and then "
B,Minor,"um "
B,Task,"then on the uh remote control itself will have um the sender for the signal comm "
B,Task,"which could be uh an infra-red signal comm "
B,Task,"um which will be sent by an electronic chip . "
B,Task,"And uh the chip will be controlled by the user interface . "
B,Task,"So we'll hear about that later from Gabriel . "
A,Minor,"Mm-hmm . "
