Speaker,DialogAct,Text
D,Task,"It's Play-Doh . "
A,Task,"Play-Doh's edible . "
A,Elicit,"Did you know that ? "
A,Task,"It's definitely "
D,Task,"Because kids yeah . "
B,Task,"I used to eat it . "
C,Task,"I've comm I've definitely eaten it before . "
C,Task,"I didn't know was edible . . "
A,Minor,"Yeah . "
D,Minor,"But um comm it's it's made edible 'cause comm "
A,Task,"It's it's chew proof . "
D,Task,"yeah . "
D,Task,"It's made edible 'cause kids eat it comm "
D,Minor,"and if it's wasn't edible then "
A,Minor,"Yeah . "
D,Task,"Well comm normal babies . "
C,Task,"Actually that makes sense comm "
C,Task,"because I remember like comm peopl I dunno if my Mom ever did it but I remember other people's Moms making like home-made Play-Doh where you just like make the colouring and make some sort of sort of dough . "
A,Minor,"Yeah . "
D,Task,"Oh yeah it is comm yeah . Oh yeah . "
C,Minor,"Mm-hmm . "
A,Minor,"Right . "
A,Elicit,"Everybody everybody ready ? "
C,Task,"Yeah . "
B,Task,"Yep . "
A,Task,"Okay comm let's have your um let's get have the uh presentation ? "
C,Minor,"We've got some . "
B,Task,"We've got a cool prototype . "
C,Task,"Yeah comm it's pretty exciting . "
C,Minor,"So comm "
C,Task,"everything uh that we wanted "
C,Task,"we wanted it to be ergonomic and to be made out of rubber comm "
C,Task,"very simple and easy to use comm "
B,Task,"Double curved . "
C,Task,"yeah comm double curved comm "
A,Minor,"Nice . "
C,Task,"um but also something that was gonna jump out at people comm "
C,Task,"something that would be different uh comm "
C,Task,"separate it from the other remotes out on the market . "
C,Task,"So uh I think if you put this in the palm of your hand comm you'll see what a nice thing we have going here . "
D,Task,"That is cool . "
C,Task,"So comm basically comm if you hold it like that comm the one on your thumb comm yeah comm the thumb button is the power button . "
A,Minor,"Mm-hmm . "
A,Minor,"Mm-hmm . "
C,Task,"Your index finger is channel up comm middle finger is channel down comm "
C,Task,"ring finger is volume up comm your pinkie is volume down . "
D,Elicit,"What's the big blue thing ? "
C,Task,"That's the lock button comm "
C,Task,"has a L_ L_ on it "
D,Task,"Oh cool . "
C,Task,"and then the M_ is a mute button . "
C,Task,"And then it also has digit "
A,Other,"what button ? "
A,Other,"Um . Oh mute . "
D,Task,"And mute . "
C,Task,"For muting the uh "
C,Task,"Um and then then you can also there's a numeric keypad on the top so you can key directly to the to the channel if you want . "
A,Minor,"Okay . "
C,Task,"So it's really basic functionalities as far as what keys are available comm "
C,Task,"but we think it's very comfortable and very innovative and it looks different . "
A,Task,"That certainly does . "
C,Task,"So all the comm I mean the important keys are right at your f f you know right at uh at a convenient place for you to to access them . "
A,Minor,"Mm . "
C,Minor,"So you don't you "
B,Task,"Which is ant anti-R_S_I_ . "
C,Task,"Yeah . It should be . "
A,Minor,"Mm . "
C,Task,"And it's also conformable to the size of your hand . "
C,Task,"I mean if that's too big comm it's a rubber remote comm so you can comm you know "
A,Minor,"Yeah . "
A,Task,"'S great . "
C,Task,"change that . "
D,Task,"Oh it's so cute . "
C,Elicit,"So d does that uh what mesh with what you guys were hoping and for and expecting or does it "
A,Task,"I have one thing about it comm but it's a small thing comm "
A,Task,"but it'd mean we'd have to make a right-handed one and a left-handed one . "
C,Task,"Ah comm that's good thinking comm yeah . "
B,Task,"Oh right comm yeah . "
A,Task,"But comm that's I don't see why that's not possible . "
C,Task,"Yeah comm if we build rocket ships why can't we build left-handed and right-handed uh remotes . "
A,Task,"Yeah . "
A,Task,"They make left-handed scissors comm you know . "
D,Minor,"Yeah comm but then "
C,Task,"Yeah comm I didn't I didn't think about that comm but I'd yeah comm . "
D,Task,"but then you can learn to use your right h "
D,Elicit,"like I was just thinking if there's left-handers and right-handers in the family comm what comm they have two remotes ? "
A,Minor,"Yes s "
B,Task,"Yeah comm I know I know people who have left-handed and right-handed people in the family and they all use the computer for the whole the same computer the fes family and they have a mouse comm and everybody is using right-handed mouse . "
A,Minor,"Mm . Sure . Sure . "
D,Task,"Yeah comm I'm sure they'll be able to "
C,Minor,"Uh-huh . "
D,Task,"I mean it's only pressing buttons comm "
D,Task,"you don't have to do anything comm you know comm extraordinary . "
D,Task,"I think everybody can press a button with their left and right hand so "
C,Minor,"Yeah . "
B,Elicit,"Imagine d are you right handed ? "
A,Task,"Yeah . "
B,Task,"Imagine you're doing it with your left hand comm "
B,Task,"I don't think it's too "
D,Task,"Yeah comm it's not "
B,Task,"But we can have both uh "
D,Task,"Yeah . "
D,Task,"Have them in stock . "
B,Task,"Yeah . "
A,Task,"Yeah . "
D,Task,"Make 'em more appealing as well . "
A,Task,"But um other than that comm "
A,Task,"I mean uh and that's um comm you know comm that's just something comm "
A,Task,"I think I think it's great comm yeah comm great idea . "
C,Elicit,"Do you think it says R_R_ ? "
B,Task,"I think it does . "
A,Task,"I think it's comm well comm if the R_R_ motto is comm we bring fashion to to electronics comm I'd say that could be quite fashionable . "
C,Task,"Fashion to electronics . Yeah . "
B,Minor,"Yeah . "
C,Task,"Yeah . "
C,Task,"And it's got the b the black and yellow and blue . "
C,Task,"Plus red comm which is sort of a a fruit and vegetable uh uh . "
A,Minor,"Yeah . "
B,Other,"There you go . "
A,Minor,"Yeah . "
D,Minor,". "
C,Task,"So that's that's our end of things "
C,Minor,"wha uh "
C,Minor,"That's "
A,Task,"Yeah comm very good comm yeah . "
A,Task,"It's come up with what we've you know comm the things that's what we've what we were looking at doing comm hasn't it comm "
C,Minor,"Yeah . "
A,Task,"all seems to be there . "
A,Task,"Well done . "
