Speaker,DialogAct,Text
A,Other,"Hello again . "
C,Other,"Hi . "
B,Other,"Hello . "
D,Other,"Hey comm Project Manager . "
B,Other,"Um comm Project Manager comm I have something to tell you . "
A,Task,"Mm yeah . "
B,Task,"I have a little problems with my laptop . "
A,Task,"Okay . "
B,Task,"And uh s s s so I had a little less time to complete . "
A,Task,"Okay . "
B,Task,"No comm a little problem comm uh big problem . "
B,Minor,"I just thought "
D,Elicit,"What was it comm problem ? "
B,Task,"Um comm it didn't work anymore . "
D,Elicit,"The laptop ? "
B,Task,"The entire Windows uh "
D,Task,"It hang hung . "
B,Task,"It it hung . "
D,Other,"Ha-ha . "
D,Other,"Oh . "
D,Other,"Project Manager . "
A,Other,"Yes . "
D,Other,"You're our Project Manager . "
A,Task,"Yes . "
A,Other,"Your project manager . "
A,Task,"Welcome to the conceptual design meeting "
A,Task,"for Real Reaction . "
A,Other,"Uh comm hello again . "
A,Task,"Uh it's uh the same as the last time . "
A,Task,"Uh uh comm also this time there will be uh three presentations . "
A,Task,"And we um must uh reach a decision on uh the remote control concepts . "
A,Other,"Um uh comm and at the end comm uh I uh comm when I finish it off I have some uh input from uh a master class I uh visited . information . "
B,Other,"During lunch comm yeah . "
D,Other,"Master . "
B,Other,"He's the master comm yeah . "
D,Other,"Master of "
A,Task,"The the the the the concepts on uh we uh where we uh must reach a decision on . Um uh comm our from uh are of two sorts . "
A,Task,"Components concepts and user interface concepts . "
A,Task,"Uh comm the first one is uh really about the the the the the total package uh with uh "
A,Task,"Well comm we have decided to do a do the uh with a touch-screen "
A,Task,"that must be a case around it so uh it won't be uh uh as breakable . "
A,Task,"Uh how how about the energy ? "
A,Task,"Can you uh can you reload it or uh just have batteries which you must exchange ? "
A,Task,"Uh comm the user interface concept . Uh comm with the type and uh the the supplements . "
A,Task,"So uh where to put what button . "
A,Task,"And uh uh I would say uh Jans comm can you begin ? "
C,Other,"Yeah comm sure . "
A,Elicit,"Okay . "
A,Minor,"At the end comm uh "
A,Other,"I will take notes "
A,Task,"uh and at the end of the minutes uh will uh be at the shared folder . "
C,Minor,"Okay . "
C,Other,"Uh comm let me see . "
C,Task,"I think it's this one . "
C,Other,"Ha . "
B,Other,"Wow . "
C,Minor,"Right . Uh comm well comm "
C,Other,"I'll be talking about the components . "
C,Task,"Uh comm what I did was I reviewed previously used items uh by uh two two uh different uh age groups . "
A,Minor,"Mm-hmm . "
C,Task,"Uh below forty five and above . "
C,Task,"And uh I just uh watch what the differences are and I checked uh comm well comm what what d do we want comm and how can we uh d aim a at uh the target group . "
C,Minor,"Well uh what I found was that a senior um "
C,Task,"senior citizens uh "
D,Other,"I'm sorry . "
C,Task,"Ye Ah comm it's it's okay . "
D,Task,"Okay . Go on . "
C,Minor,"Uh "
C,Task,"They comm well comm they like more the they like the traditional materials comm like wood and and such more . "
C,Task,"Wood and chrome . "
C,Task,"And uh uh they like uh straightforward shapes . "
C,Task,"Um comm uh they they they they like luxurious uh styles comm "
C,Task,"where whereas the young and dynamic comm they like a more uh soft materials . "
C,Task,"Think of the Teletubbies comm for instance . "
C,Task,"Uh uh comm soft and fluffy and colourful and "
C,Task,"Well uh comm shapes are curved and round . "
C,Other,"Y y you get the picture . "
C,Task,"And uh they like sports and gaming comm and that gives them uh the vitality . "
C,Minor,"Uh comm so w well uh comm firs "
A,Other,"One one little question . "
A,Task,"Um about the the material . "
C,Task,"Yes . "
