Speaker,DialogAct,Text
A,Task,"Um almost comm "
A,Task,"there's one more thing I have to get out of the "
A,Task,"I have to make sure that this attachment will open . "
B,Task,"I keep forgetting whether I've done this . . "
A,Task,"Ah-ha . "
A,Minor,"Okay . "
A,Task,"We'll open that when the time is right . "
A,Minor,"In the meantime "
A,Task,"Closing things down comm "
A,Task,"okay . "
A,Task,"Let's see what this thing does . "
A,Elicit,"Does it come up together or disappear one of them or what ? "
A,Minor,"Ah comm "
A,Task,"we came up together comm "
A,Task,"we're good . "
A,Minor,"Okay . "
A,Elicit,"Are we ready to start ? "
A,Other,"Okay . "
A,Task,"It's now quarter of four . "
A,Task,"This is a f another forty minute one "
A,Task,"so it will end at four twenty five . "
A,Minor,"Okay . Right . "
A,Task,"Our agenda is comm as before comm for me to open the meeting comm "
A,Task,"for us to go over the previous minutes comm "
A,Task,"then for the two of you to present your prototype "
A,Task,"and for you to g um Sarah present the evaluation criteria . "
A,Task,"We then have a finance aspect comm "
A,Task,"which is a spreadsheet comm an Excel spreadsheet . "
A,Task,"And I know what you're all thinking of comm oh my comm "
A,Task,"um because we're only given a forty minute time period to get it all in comm including the production evaluation . "
A,Task,"So we're going to make a very fast track . "
A,Minor,"Okay . Um "
A,Task,"and as you can see that's what we do next on this thing . "
A,Other,"So the first thing I have to do is close this "
A,Minor,"so that I can get to "
A,Elicit,"Where is it ? "
D,Task,"Red . "
A,Task,"I need to open mine . Not the agenda . "
D,Elicit,"Agenda three . "
A,Task,"No "
A,Minor,"that th "
A,Task,"I want the minutes from the previous minutes . "
D,Minor,"Mm . "
A,Task,"That should be there comm minutes . "
A,Task,"Yeah . "
A,Minor,"Okay . Uh "
A,Task,"from meeting three comm "
A,Elicit,"is it alright with you if I don't switch it to show comm just use it as is ? "
A,Task,"'Cause this way I can more easily flip it . "
A,Minor,"Okay comm um "
A,Task,"obviously all of us were here for the last meeting comm "
A,Task,"we reviewed the previous minutes before that comm "
A,Task,"um each of you made your presentations . "
A,Task,"Um we discussed the various possibilities based on what was presented in those presentations . "
A,Task,"The market trend of fruit and veg comm mm spongy comm uh fancy and elegant more than technologically innovative and that more than easy . "
A,Task,"Um we decided chip on print would be used . "
A,Task,"Um we would use plastic with a rubber casing comm I think was the consensus comm "
A,Task,"powered by kinetic energy . "
A,Task,"There was no decision made on the curvatures or double curvature or straight . "
A,Task,"Um perhaps the prototype will give us an inkling of that . "
A,Task,"Um looking like a scroll comm "
A,Task,"but it's really a push button technology comm excuse my spelling um that was actually in use comm "
A,Task,"that is uh behind the scenes is push button "
A,Task,"which we uh according to Kate have a very good uh grasp on doing that in production . "
A,Task,"Um we decided that separate fashionable covers covering your fruit and veg might be a separate product "
A,Task,"that could be suggested to management . "
A,Task,"Um and as suggested um yellow with black buttons with the company logo comm a slogan and image might be a good idea based on the requirements that have been provided to us . "
A,Task,"Um we did have a few production issues and coordination of the various bits "
A,Task,"and we had some conflict of ideas and cost constraints "
A,Task,"and we ran out of time . "
A,Task,"Um we had to follow that up "
A,Task,"and prepare for the last one . "
A,Task,"And uh we closed "
A,Task,"as it ran out of time . "
A,Elicit,"Is that a fair presentation of what happened ? "
C,Task,"Yes . "
B,Task,"Yep . "
A,Minor,"Okay comm "
A,Task,"back to this meeting . "
A,Task,"Um we're down to the prototype presentation . "
B,Other,"Ta-da . "
C,Task,"Alright . "
A,Task,"Over to you . "
B,Task,"Right . "
C,Minor,"Well . "
A,Task,"Ooh comm "
A,Task,"two . "
C,Task,"Yeah comm "
C,Minor,"well you see comm "
C,Task,"each made one comm "
C,Task,"we didn't have enough yellow dough . "
A,Task,"Ah . "
C,Task,"This is the one that I made . "
A,Minor,"Uh-huh . "
C,Task,"It is uh curved comm easy to hold comm hand-held comm nice and small with big easy buttons . "
C,Task,"This is like a scroll comm "
C,Task,"but they are push buttons "
C,Task,"and they enter takes you into the different menus . "
C,Task,"Of course we need someone who's experienced with the television . "
C,Task,"I mean this is the infrared thing "
C,Task,"that's gonna zap at the television . "
C,Task,"Uh I'm not quite sure how to make that comm "
C,Task,"but I'm sure it will work . "
C,Task,"Uh this is on off switch comm "
C,Task,"'cause I think we do need that comm "
C,Task,"and I think it gives it a nice balance . "
C,Task,"And it's gonna have the logo imprinted on it uh in there . "
A,Minor,"'Kay . "
A,Minor,"Okay . "
C,Minor,"Um as for what it's actually made of "
C,Minor,"well "
C,Task,"the function of these buttons is up comm down comm left and right in the different menus . "
A,Minor,"Okay . "
C,Task,"Uh position comm I presume that just means right right on it comm easy to see . "
C,Task,"The main feature of it is just a simple design comm simple comm "
C,Task,"lack of uh buttons all over the place . "
C,Elicit,"Right ? "
C,Task,"Form curved comm kind of smooth comm hand-held comm "
C,Task,"makes it feel nice to hold . "
C,Task,"Uh material comm I think Kate's gonna tackle that quite a bit comm "
C,Task,"but I think we have two different options comm "
C,Task,"because we did make a another one comm "
C,Task,"which wa uh is in the shape of banana comm "
C,Minor,"it's just "
C,Task,"if you can imagine this as yellow with black buttons comm like just like this but in the shape of a banana comm "
A,Minor,"Mm-hmm . "
A,Minor,"Mm-hmm . "
C,Task,"which is also nice "
C,Task,"and easy to hold "
C,Task,"and feels good "
C,Task,"and has a similar sort of scroll push button technology comm "
C,Task,"just a slightly different design . "
C,Task,"Also with on off switch and infrared "
C,Task,"uh I had envisioned it in hard smooth plastic . "
C,Minor,"So like uh well comm "
C,Task,"I dunno comm "
C,Elicit,"what's it like ? "
C,Task,"I guess like an existing remote control comm but molded and smooth . "
C,Minor,"Whereas otherwise we'd thought comm like with this one "
C,Task,"or mix and match comm "
C,Elicit,"just we were gonna see what you thought comm "
C,Minor,"the "
C,Task,"uh a more spongy rubber cover with spongy buttons . "
C,Minor,"So "
C,Task,"we have the two options we can follow comm either the smooth hard plastic or the spongy rubber comm depending on cost restraints . "
C,Minor,"And what we "
C,Minor,"well comm "
C,Other,"what conclusion we reach when we discuss it . "
C,Task,"Uh material yeah comm that's what I have to say about material . "
C,Elicit,"Can I scroll down on there and see what else "
B,Task,"Mm-hmm . "
C,Minor,"Well "
C,Task,"colour comm I think I definitely have a preference towards bright yellow with black buttons comm "
C,Task,"because that's the company colours comm "
C,Elicit,"but if anybody's got any other suggestions comm I'm quite willing to consider them as well . "
C,Minor,"So comm "
C,Elicit,"it just depends what you think about these ideas "
C,Minor,"and if I'm "
C,Minor,"yeah comm "
C,Elicit,"maybe comm Kate comm you better say what you think about them . "
B,Minor,"Um well "
B,Task,"I don't have very much to add . "
B,Minor,"Um the the case "
B,Other,"oops comm "
B,Task,"that's the uh on off button just come off our prototype . "
B,Task,"The the case can be either um spongy rubber or hard plastic . "
B,Task,"We're not absolutely sure about a combination of the two comm "
B,Task,"but it can be either of those . "
B,Task,"We have the technology to do that . "
B,Task,"Um and as for the the actual components um comm uh Steph just said this is a quite a cheap device to manufacture . "
B,Task,"We have simple rubber push buttons "
B,Task,"um which provide all the functionality we need . "
B,Task,"Um the um the diode that actually does the um infrared is at the end comm "
B,Task,"it's the stalk of the banana comm "
B,Task,"or it's just the thing at the end of this version . "
B,Minor,"Um so "
B,Task,"that's for material . "
B,Task,"Colour comm well uh Steph's the expert on colour . "
B,Task,"Um we we don't have any particular restrictions on that . "
B,Minor,"Yeah comm "
B,Task,"I think that's all we've got to say really . "
C,Task,"I thin as for as for the fruit or organic theme comm I guess this one is obviously fruit shaped . "
C,Minor,"This one has n "
B,Task,"A banana . "
C,Task,"banana comm yeah . "
C,Task,"This one has no obvious connections to fruit comm "
C,Task,"but because it's round and molded comm "
C,Task,"it kinda makes you think sort of organic comm touchy-feely comm kiddie comm "
C,Minor,"it's more like "
C,Minor,"yeah comm "
C,Task,"you'd expect it to be like a child's sorta toy remote control instead of a real one comm "
C,Task,"which I quite like that sort of image . "
C,Task,"'Cause it's very big and chunky and child-friendly "
C,Minor,"and "
B,Elicit,"Would you care to examine the prototypes comm see how they feel in the hand ? "
C,Elicit,"Hold them comm "
C,Minor,"you see comm you know . "
C,Elicit,"Curvature comm is it to your liking ? "
A,Task,"Oh I see comm the on-off's in the back . "
B,Task,"Yes comm "
B,Task,"that's so that your index finger automatically goes straight to it . "
C,Task,"If you don't wanna tire out your thumbs after all . "
A,Task,"And then you can use your thumb . "
B,Task,"And it was partly we thought the design looked better comm "
C,Task,"Yeah . "
A,Task,"I could see this thing comm unless it's reinforced comm having a problem with the "
C,Elicit,"Breaking comm "
A,Minor,"you know "
C,Other,"oh right . "
A,Task,"yeah . "
C,Minor,"Well you see comm "
C,Task,"that's why hard plastic would be quite a good thing for it comm "
C,Task,"because then it'd just be rigid . "
D,Task,"I like the fact that on both of them the keys play such a prominent role . "
A,Task,"Hmm . "
D,Minor,"It's really kind of a "
C,Task,"Yeah comm we really like we really like that design comm "
C,Task,"I mean it looks just like a logo comm that arrangement of the keys . "
C,Task,"Like a c like a compass point comm "
C,Minor,"you know comm "
D,Minor,"Mm-hmm mm-hmm . "
C,Task,"just up comm down comm left and right comm "
C,Task,"and we think we could make that quite a good feature . "
C,Task,"And it's like the the iPod scroll wheel comm but better . "
D,Minor,"Yeah . "
D,Task,"But it's also like texting comm "
D,Minor,"you don't "
C,Task,"Yeah . Yeah comm yeah comm "
B,Minor,"Hmm . "
C,Minor,"I mean it "
C,Task,"that's what it makes me think of comm mobile phones comm "
C,Minor,"I was try "
C,Elicit,"I was thinking comm moving your thumb like this comm what does that remind me of ? "
D,Minor,"Yeah . "
B,Task,"And it's a very simple design comm "
C,Task,"It's texting . "
B,Task,"there's not a lot to wrong comm "
B,Task,"the components are cheap to make . "
D,Task,"It's also in terms of um being lost it's it's quite it looks quite different . "
C,Minor,"Hmm . "
D,Minor,"You know comm "
D,Task,"I I d I have several four remotes comm "
D,Task,"and they all look the same until you get up close "
D,Minor,"and you have to "
C,Minor,"Yeah . "
D,Minor,"you know comm "
D,Task,"this is really identifiable . "
C,Task,"I mean the thing is we do need to develop our technology of I mean actually how to program the menus "
D,Minor,"Mm-hmm . "
C,Task,"and what sort of comm you know comm text box is gonna appear at the bottom of the screen comm "
D,Minor,"Mm-hmm . "
C,Task,"but we do definitely think that it's a viable option . "
A,Minor,"Okay . "
A,Task,"The next item is evaluation . "
D,Task,"No comm okay . "
A,Minor,"Uh if that's "
D,Minor,"Um "
A,Elicit,"if you're finished . "
C,Task,"Uh yeah comm we're finished . "
B,Task,"Mm-hmm . "
D,Elicit,"shall I take your uh power ? "
A,Other,"Oh sorry . "
D,Other,"Oh . "
A,Task,"Try again . "
D,Minor,"Okay . "
D,Task,"This is going to be a heavily interactive evaluation comm "
D,Task,"and the method here is to evaluate the new remote control in terms of the user requirements and the hot trends introduced by the marketing department . "
D,Minor,"So comm "
D,Task,"this means we're going to go over the priorities that were raised by uh the consumers "
D,Task,"a as well as incorporate all of our insight into this uh evaluation exercise . "
D,Minor,"So "
D,Other,"I'm going to go and use the whiteboard comm "
D,Task,"and I've made a list of criteria to look at comm "
D,Task,"and so I'm gonna I'm gonna leave this up as the last thing comm "
D,Task,"but for the evaluation it's going to be one is true and seven is false comm going over these different criteria comm "
D,Minor,"so "
D,Task,"one true seven false "
D,Other,"and I'm gonna now use the um the board . "
D,Minor,"Okay . So um "
D,Task,"fancy comm technologically innovative comm easy to use comm trendy comm buttons comm excess buttons comm good buttons comm ugly comm sellable comm and other . "
D,Task,"And in fact I hope that uh you all introduce some additional terms comm "
D,Task,"because these are things that um have been brought up comm "
D,Task,"some of them seem rather close comm "
D,Task,"like they overlap . "
C,Minor,"Yeah comm "
C,Elicit,"what about price comm is that gonna go on there as well ? Price of materials . "
D,Task,"Mm comm yeah comm price . "
A,Minor,"Hmm . "
D,Other,"We'll put price up at the top . "
C,Task,"Not that we actually know anything about it comm "
C,Task,"but we can we can pretend . "
A,Minor,"Well "
A,Task,"we will soon comm "
A,Task,"unfortunately . "
D,Minor,"Um Okay comm so "
A,Task,"Come on . "
D,Other,"Did you say ? "
A,Task,"No comm . "
D,Other,"Uh okay comm "
D,Minor,"so "
D,Elicit,"wha how do we feel in terms of is this fancy ? "
C,Task,"It depends what what you mean by fancy really comm "
C,Task,"'cause when I think of fancy comm I think of it's got lots of extra sort of fripperies and comm you know comm like baroque curliness "
C,Minor,"and which "
D,Minor,"Mm-hmm . "
C,Task,"I'd call these quite uh minimalist comm "
B,Task,"Yes comm "
B,Task,"a plain comm simple comm clean design . "
C,Task,"simple and plain comm "
C,Minor,"but I mean I do see what "
C,Task,"it is heavily reliant on appearance instead of pure functionality comm "
D,Minor,"Mm-hmm . "
C,Task,"so in that respect it is quite fancy . "
D,Minor,"I "
D,Minor,"yeah comm so "
D,Minor,"in that respect "
D,Task,"I think we'll go with that respect . "
C,Task,"I think just maybe we need a different word other than fancy comm "
D,Task,"Yeah . "
C,Task,"I'd say maybe aesthetic . "
B,Minor,"Well "
B,Task,"we have got s trendy further down comm "
A,Elicit,"Elegant . "
B,Minor,"but "
A,Task,"Elegant . "
D,Minor,"Elegant . "
B,Task,"Elegant comm I don't know if I'd call them elegant . "
D,Minor,"Yeah comm "
D,Task,"no "
D,Minor,"these aren't the exact terms that the um "
C,Elicit,"like stylish or aesthetic . "
D,Minor,"Yeah . "
B,Task,"Stylish comm yeah . "
D,Task,"Elegant . We're gon let's use elegant comm "
D,Task,"although the the the people comm the word on the street is is "
C,Task,"Fancy . "
D,Minor,"Yeah . "
D,Minor,"N that um "
