Speaker,DialogAct,Text
A,Other,"So um nice to see you again . "
A,Minor,"Uh . So comm uh . "
A,Task,"Tod uh for this meeting I will take the notes and do the minutes . "
A,Task,"Uh so we will see our three presentations . "
A,Task,"Um we will start with the uh Manager Expert wi who will talk about uh user re requirements comm whats user needs and what it desire for this devi device . "
D,Task,"Okay comm "
D,Elicit,"can I have the laptop over here comm or ? "
A,Task,"Yep . "
A,Task,"Oh comm I don't think so . "
A,Task,"I think you have to come here . "
D,Task,"Okay "
D,Task,". Have to get up . "
A,Task,"I dunno . "
A,Task,"I think it should stay . "
D,Other,"Excuse me . "
B,Task,"Yeah comm that's it . "
D,Task,"Okay . "
A,Task,"Should stay in the square here . "
D,Task,"Okay . "
A,Minor,"Oh comm maybe . "
D,Task,"Okay comm so basically I'm gonna present some findings of a study we conducted uh into uh what users want in this remote control . "
A,Task,"Oh comm you can put it here . "
A,Task,"Oh that's okay comm it's jus "
D,Task,"Um so first of all we what we did is we um conducted a an experiment with a hundred test subjects . "
D,Task,"Um we put them in a in our um usability laboratory and got them to comm you know comm um play with remote controls comm "
D,Task,"and also to complete comm after they'd done that comm to complete a questionnaire uh to tell us what they like and what they don't like in remote controls . "
D,Task,"So basically um the major things we found out was that um basically users don't like the look and feel of of most remote controls that are currently on the market . "
D,Minor,"Um they comm you know comm "
D,Task,"seventy five percent of the people we we uh did the experiments on comm found that rem remote the remote controls that they'd used in the past were ugly . "
D,Task,"Completely ugly . "
D,Task,"Um they they didn't match the operating behaviour of the user comm "
D,Task,"that is comm you know comm the the way users use remote controls when they're watching T_V_ . "
D,Task,"Um comm that the layout of the remote controls didn't match they way that they used it . "
D,Task,"Um and thirdly they say that w half of the users that we um tested said that they only used ten percent of the buttons that uh are on remote controls . "
D,Minor,"Um so we collect "
D,Task,"we also some collected some usage statistics uh based on how these test subjects were using their remote control . "
D,Task,"And from this we basically came up with the figure that the channel buttons comm the channel selection buttons are the most by far the most used buttons on the remote control . "
D,Task,"Um and you can see they're used a hundred and sixty eight times per hour on average comm um comm while the user's watching T_V_ . "
D,Minor,"Um the closest button that was used comm "
D,Task,"well the cl the button that was used that was closest to the channel button was the teletext button comm "
D,Task,"um which was used fourteen times per hour comm "
D,Task,"followed by the volume button comm which was four times per hour comm um comm "
D,Task,"all the other comm all the other um buttons comm such as ch um audio and picture selection um configuration buttons and things were used comm you know comm l approx well less than or equal to one times per hour . "
D,Task,"Um we also asked users um which buttons had the most importance to them comm "
D,Task,"you know comm which which buttons they felt were the most important buttons on on the remote control . "
D,Task,"And basically they came they said the channel comm volume comm and power buttons had the highest relevance to users comm "
D,Task,"um note that only power was very infrequently used comm it only had a b a a fr usage frequency of about one times per hour comm but users ranked it as having a very very high relevance . "
D,Minor,"Um and the audio and picture settings had a very "
D,Task,"that well the users thought that um w the audio and picture settings were very uh weren't very important to them um comm "
D,Task,"and they used them very infrequently a as well . "
D,Task,"So we asked users what what um frustrates them the most about um current remote controls . "
D,Task,"And fifty percent of the users said that uh what frustrates them is losing the remote control um somewhere in the room and not being able to find it . "
D,Task,"Um they also said that it um it takes a lot of time to learn a new remote control comm "
D,Task,"especially when there's many buttons and it's a comm you know comm a c a a unintuitive interface . "
D,Task,"Um and then thirdly comm they some users commented on the fact that the the you know the way that you have to hold and press buttons on a remote control ar are bad and um cause u repetitive strain injury . "
D,Task,"We also asked some users about some specific features that they'd like to see in the on the remote control . "
D,Task,"In particular comm do they want an L_C_D_ d display comm "
D,Task,"and secondly comm do they think speech recognition uh is a useful feature to have on a remote control . "
D,Task,"Um basically our findings are that um amongst a younger age groups uh the answer is umv overwhelmingly yes . "
D,Task,"They want these features comm "
D,Task,"they want these high technology features . "
D,Task,"Um for instance comm ninety one percent of pe of people aged between fifteen and twenty five said yes comm they want these features . "
D,Task,"Whereas um the the trend was as users as users um became older and older uh they were less likely to want these sort of features in a um in a remote control . "
D,Task,"So I guess it depends on where we're focusing our our market . "
D,Task,"Um and as our company motto is putting fashion in electronics comm um I think we're focusing on the younger younger um target demographic comm "
D,Task,"and so maybe we should think about adding these sort of high technology features into our remote control . "
A,Minor,"Hmm . "
D,Task,"That's my dic that's my presentation . "
D,Other,"Thank you . "
A,Other,"Thank you . "
C,Other,"Okay . "
A,Minor,"So comm um "
A,Task,"maybe now we can talk about a user interface and uh about the technical function of this device . "
A,Elicit,"So uh Pet Peter comm can you talk say something about that ? "
B,Other,"Well comm okay comm yeah . "
B,Task,"Yeah comm but the user user interface is responsible . "
A,Minor,"No . "
C,Minor,"B you think uh "
C,Task,"I I'm User Interface Manager . "
A,Other,"Ah . "
B,Minor,"Okay comm so . "
A,Other,"Sorry comm I'm Sorry . Sorry . "
C,Minor,"Okay . Okay . "
C,Other,"If I could go there with this cable . "
B,Task,"You're scaring me with L_C_D_ man . "
B,Task,"And speech recognition in remote unit comm it will be very e expensive . "
D,Task,"Yeah comm it's true comm "
D,Task,"but comm you know comm they're features that users want comm "
D,Minor,"so it's "
B,Minor,"Yeah . "
D,Task,"And our production cost of twelve fifty Euros per per unit is fairly high I think comm "
D,Task,"so I think we can afford to to add these sort of features into our remote . "
B,Minor,"Yeah . "
B,Task,"At least we have couple of months t to work on it so so it will be cheaper finally . "
C,Minor,"Sh okay . "
D,Task,"It is true . "
C,Elicit,"Where's delete button ? "
C,Task,"Okay . "
C,Other,"Oh I'm sorry . "
C,Task,"Okay . "
D,Task,"That's the wrong one comm I think . "
A,Task,"Yeah comm "
A,Task,"it's still Bob Morris . "
C,Other,"Oh . "
C,Elicit,"Presentation three ? "
B,Task,"Because you cancelled it . "
A,Task,"Yeah you should have put yes . "
B,Minor,"Yeah . "
C,Other,"Oh . "
A,Task,"Click on yes . "
A,Minor,"yeah . "
B,Minor,"Yep . "
C,Task,"Okay comm so here is my presentation about technical function design . "
C,Other,"I will talk about different components and s of system and how they react together . "
C,Task,"Okay comm uh comm first what is a remote control ? Simply it's a device comm as you know comm for uh comm for sending some commands by some waves to uh another device to to tell different commands uh with this device . "
C,Task,"And the main idea we don't use any cable and we can rec react simpler with the device . "
C,Task,"Uh i it has different blocks comm different blocks . "
C,Task,"Uh first is remote control have sh ha should have some electric circuits uh making interface with uh keyboard and uh r reading uh keyboard and reading the keyboard uh commands . "
C,Task,"And then inter then make uh these keyboard commands comm "
C,Task,"uh in interpret these int uh keyboard commands . "
C,Task,"And then there should be uh an electronic circuit making uh electronic signals according to these commands "
C,Task,"and uh finally there is a transmitter which is a cord or a a diode making uh making uh waves to transmit through the air "
C,Task,"and uh uh this air this uh wave uh will be received by the by the other device like a television or whatever comm to uh r to realise the command . "
C,Task,"Okay comm uh about what I found about uh different uh these different blocks are uh comm usually there are two different methods uh to for designing a remote control . "
C,Task,"They are based on infra-red uh waves or uh uh radio waves . "
B,Other,"You still want me the presentation . "
