Speaker,DialogAct,Text
A,Task,"Uh fourth meeting . "
B,Elicit,"We have to do what ? "
A,Task,"Some extra deciding . "
C,Other,"W what ? Alri alright . We'll see . "
B,Minor,"Oh . "
A,Minor,"Well "
A,Other,"I'll show you the notes again . "
A,Task,"Very interesting . "
A,Task,"Well you'll you two will uh present us your prototype . "
C,Task,"Yeah . "
A,Task,"Then um I guess that's your bit ? "
D,Task,"Yeah . "
A,Task,"I I didn't s see anything about it comm "
A,Task,"so I already uh thought you uh you were to do that . "
A,Task,"So the you're uh . "
A,Task,"I'll show you how we're going to do with financing this uh design . "
B,Minor,"Mm . "
C,Task,"Yeah comm that's important too . Yeah . "
A,Task,"And then we'll evaluate comm after after we have redesigned it . "
B,Task,"Bit late . "
A,Task,"Because uh well we'll see about the costs . "
A,Task,"Um we'll uh evaluate our p our uh production "
A,Task,"and then uh we can close . "
C,Minor,"Alright . "
A,Task,"Well the finance uh we'll do later comm "
A,Other,"so um firstly uh I'll show you the notes . "
A,Task,"I don't think it's very interesting . "
B,Task,"I think it is . "
A,Task,"Oh nei . Uh no . "
A,Minor,"Alright . "
A,Task,"This is copy paste . "
A,Minor,"So "
C,Task,"From me of course comm yeah . "
A,Task,"Of course . "
A,Task,"You had some very strange layout . "
C,Task,"Well from us all comm yeah comm from all of us . "
C,Task,"Yeah . "
C,Task,"It's a nice chorus comm yeah . "
A,Minor,"Well um "
A,Task,"We ge we went through the agenda comm "
A,Task,"and well we had some uh some presentations from you three . "
A,Task,"And uh I summarised what you said to us . "
A,Task,"So uh I don't think it's very interesting and go through it again . "
C,Task,"Repeat it yeah . Alright . "
A,Minor,"So uh "
A,Task,"This is what we decided . "
A,Task,"It's also copy paste from what we made together . "
A,Task,"So we still know that . "
D,Minor,"Okay . "
A,Task,"And then uh we can we can uh use the time better . "
A,Task,"Well uh next you two will uh present uh the pot prototype for us . "
C,Task,"Alright comm we both uh will ? "
A,Task,"Yeah . "
C,Task,"Or one of us will ? "
B,Task,"Alright . "
C,Minor,"Uh "
B,Task,"No you go "
B,Other,"and I'll uh supplement you . "
C,Task,"Alright . "
C,Task,"If I make mistakes uh you'll uh "
B,Minor,"Yeah . "
A,Task,"Correct . "
C,Minor,"Right . Uh well "
C,Task,"this is our design . "
C,Task,"Uh it's pretty uh much uh like uh Mike draw uh drew uh the in the during the last meeting . "
C,Task,"With uh the different uh perspectives of it . "
C,Task,"Uh we'll begin uh with the front . "
C,Task,"We have of course uh the the round shape uh the round uh basic shape . "
C,Task,"Um with uh the upper part being the front . "
C,Task,"Th So there's this part um which is made of hard plastic comm the front . "
C,Task,"And uh we're we're using different colours . "
C,Task,"Of course for the launch we use the basic ugly colours comm "
