Speaker,DialogAct,Text
B,Other,"Hello . "
C,Minor,". "
B,Minor,"'Kay . "
A,Elicit,"You all saw the newsflash ? "
C,Minor,"It's "
A,Elicit,"Or you got the same message ? "
D,Task,"Yeah I I just saw it one minute ago . "
C,Task,"I don't know . "
A,Other,"Yeah sorry . "
D,Minor,"When I uh "
C,Task,"I didn't see it yet I think . "
B,Elicit,"Newsflash ? D did I miss something ? "
A,Minor,"Yeah . "
D,Minor,"Yeah . "
A,Task,"Yeah I received an email so I thought I I can't mail you so I thought I'd just drop it in the folder comm but "
D,Task,"Yeah pretty much . "
C,Elicit,"Hey what's wrong with my computer ? "
B,Minor,"Okay . "
A,Elicit,"Is it unlocked ? "
D,Minor,"Mm . "
B,Minor,"No . "
C,Minor,". "
D,Task,"Yeah that's my presentation . "
A,Other,"Woah . "
A,Task,"I uh kind of opened it . "
C,Other,"Huh ? "
B,Minor,"Mm . "
D,Other,"Mm ? "
C,Minor,"What the "
D,Task,"Oh right . "
A,Minor,"Uh "
B,Task,"I think you have to uh change your desktop uh "
A,Minor,"Okay . "
B,Task,"size . "
D,Other,"Ooh . "
A,Elicit,"'Kay . Everybody ready ? "
C,Task,"Not really . "
D,Minor,"Well "
C,Other,"Sorry . "
A,Other,"No no no . Yes yes yes . "
B,Task,"computer is uh not functioning ? "
D,Task,"Alright . "
C,Elicit,"Okay . Where do I find this ? "
A,Minor,"Okay . "
C,Minor,"I'm not so g "
C,Elicit,"display huh ? "
B,Task,"Uh display . "
B,Task,"And then uh settings ? "
C,Elicit,"Appearance ? "
D,Minor,"Huh . "
B,Task,"Mm I'm not sure I . "
D,Elicit,"You read the newsflash ? "
B,Task,"No . "
A,Task,"'Kay . Can we get started "
C,Task,"No "
C,Elicit,"what was it about ? "
D,Minor,"Hmm . "
A,Elicit,"or is there some pressing issue ? "
C,Task,"Yeah my computer is not functioning properly . "
A,Task,"Oh no pressing . "
A,Elicit,"Did you plug in the power cable when you come back ? "
C,Task,"Yeah yeah . No but my screen is reduced in size . "
A,Task,"Yeah . That's difficult . Yeah . "
D,Other,"What ? "
C,Task,"Yeah . "
C,Minor,"Feedback . "
D,Minor,"Hmm . "
B,Minor,"Okay . "
C,Task,"Okay . "
D,Task,"alt delete . "
A,Minor,"Yeah . "
B,Task,"Format . "
A,Task,"Format save . "
D,Minor,". "
D,Task,"So it doesn't draw the attention away . "
C,Task,"This is dreadful . "
A,Minor,"Yeah . "
B,Task,"I made uh uh my own map . "
C,Task,"No not this comm but the task . "
A,Task,"Oh yeah sure . "
B,Minor,"It's a "
A,Elicit,"You have Playstation also ? "
C,Task,"Yeah . No that's okay . "
B,Minor,"Yeah . "
C,Task,"No I just flapped it comm closed it comm took it here and then this happened . "
C,Minor,"Ah . Uh "
C,Elicit,"where was it ? In settings ? "
C,Task,"Okay . Alright . "
C,Other,"Thank you . "
A,Minor,"Huh . "
C,Elicit,"Do you guys like your tasks ? "
B,Task,"Yeah . "
D,Task,"Yeah . "
C,Task,"I spent a lot of time thinking about what I was gonna do and then a couple of minutes before this I get my function you know the information that I need . "
B,Minor,"Yeah wa wa you actually "
B,Minor,"Yeah . "
D,Minor,"Yeah . "
C,Task,"So frustrating . "
B,Task,"But it it's not clear what you have to to to type uh type in your presentation . "
C,Minor,"So "
D,Task,"Yeah . "
D,Task,"I I had a whole idea and then just was typing it and then oh . I have to do that so switch . "
C,Minor,"Yeah "
C,Task,"Yeah exactly . "
C,Task,"This presentation is mainly based on my own ideas 'cause I hadn't time to intergrate tha the information yet so "
D,Minor,"Mm . "
B,Minor,"Yeah . "
C,Task,"Really annoying . "
A,Task,"Okay . So there we are again . "
D,Other,"By your humble P_M_ . "
A,Task,"Yeah . "
A,Task,"Okay this is the agenda . "
A,Task,"Um we have three presentations comm I heard . "
B,Other,"Really . "
A,Other,"Yeah really . "
A,Elicit,"So who wants to start ? "
D,Other,"Yeah that's fine . "
C,Minor,"Yeah . "
D,Elicit,"We have to start it right away ? "
A,Task,"Yeah . "
D,Task,"Functional ? Yeah functional requirements . "
A,Elicit,"Uh this is you ? "
A,Task,"'Kay . "
D,Minor,"Alright . "
D,Other,"I'm gonna talk about functional requirements . "
D,Minor,"Um "
D,Task,"Well uh some research has be done uh has been done . "
D,Task,"Uh observing of one hundred uh subjects in the usability lab using a remote control . "
D,Task,"Uh and they also filled in a questionnaire . "
D,Task,"The findings were um comm well you can see them for yourself . "
D,Task,"They disliked the look-and-feel of current remotes controls . "
D,Task,"Users think they're ugly . "
D,Task,"Um they do not match the the operating behaviour of the users . "
D,Task,"So they they d they don't match what they want to have on it . "
D,Minor,"Um "
D,Task,"they are often lost somewhere in the room . "
D,Task,"Um it takes too much time to learn how to use a new remote control . "
D,Task,"And they're bad for R_S_I_ . "
D,Task,"I don't know uh how a user can reach that but okay . "
D,Minor,"Um "
C,Minor,"Ts "
D,Task,"there is also uh was also some research on uh the most relevant and and and irrelevant uh f functions . "
D,Task,"Uh most irrelevant and less used were audio settings comm mono comm stereo comm uh pitch comm bass . "
D,Task,"Um screen settings for brightness and colour and stuff like that . "
D,Task,"Um but they are used . "
D,Minor,"I mean the "
C,Task,"So they do need to be in the "
D,Task,"Yeah they do need to be on the on the remote control . "
A,Minor,"Yeah . "
D,Task,"I mean if you can't control the the sound settings I mean if you dislike a very uh loud bass or something comm you you need to change that . "
C,Minor,"Alright . "
D,Task,"So um yeah we have to . "
A,Task,"often . "
C,Task,"By the way my T_V_ doesn't have an equ equaliser but "
D,Minor,"We c we c "
D,Minor,"Yeah I mean w we can't "
C,Minor,"okay . "
A,Task,"Next generation does . "
D,Task,"my my T_V_ has comm "
C,Task,"No . Alright . "
D,Task,"but we we can leave them uh away . "
D,Task,"Uh most relevant comm uh most used functions comm "
D,Task,"uh they speak for themselves I guess . "
D,Task,"Uh power button comm uh channel comm volume selection . "
D,Task,"Uh teletext "
D,Task,"but we can skip that because I saw the newsflash comm and teletext is so outdated that it it's i should not be used uh any more in the future . "
A,Task,"N not used anymore . "
D,Task,"So forget this one . "
B,Minor,"Okay . "
D,Task,"Uh channel settings comm so for programming uh your channels in in the right order . "
C,Elicit,"By the way where did you guys get that newsflash from ? "
A,Minor,"Yeah . "
B,Task,"Yeah . I was wondering uh "
C,Task,"I didn't get anything . "
D,Task,"Yeah comm on on the project uh "
A,Minor,"Yeah . "
A,Task,"Not by mail . "
A,Task,"I receiv the mail but you don't . So "
D,Task,"No so it's a text file n in the project folder . "
B,Task,"But you you've got more information than uh . "
D,Task,"So teletext can be skipped . "
A,Task,"That's in the presentation comm so "
C,Task,"Alright . "
D,Task,"Um there was some research on new features in a remote control . "
D,Task,"Uh about an L_C_D_ screen uh and speech recognition . "
D,Task,"Well we got an update for the for the audience . Or the the the targeted group . "
D,Task,"So it's above forty I guess . "
A,Task,"Uh below I believe . "
D,Elicit,"The new product ? "
D,Elicit,"Or below "
A,Task,"Yeah below forty . "
D,Task,"because that's pretty relevant . "
A,Minor,"Mm-hmm . "
D,Minor,"I thought I read a "
A,Task,"Our current customers are in the age group forty plus . "
D,Task,"Yeah ? "
A,Task,"And the new product should reach new markets comm which is the customers below forty . "
D,Elicit,"Below ? "
D,Task,"Okay well "
B,Elicit,"But where did you get uh that information ? "
D,Task,"that's that's in the newsfla "
A,Task,"That's in a newsflash . "
D,Task,"okay that's a good to know . "
B,Minor,"Okay . "
D,Task,"Um because you see see a clear distinction between the age groups comm concerning the features . "
B,Minor,"Yeah . "
D,Task,"I mean uh above forty people are not so interested uh not so interested in a screen or speech recognition . "
D,Task,"Uh but below that age they uh they pretty much are . "
D,Task,"So I think we can build that in . "
D,Minor,"Um "
D,Task,"Yeah well we can skip this part as well comm because I thought I read above forty so we could skip the features comm "
D,Task,"but we just have to build them in because uh they find it very interesting . "
D,Task,"Um well we have to keep all the classic functions but make the buttons as user-friendly as possible . "
D,Minor,"Um and and also there's "
D,Task,"so not only the design of the bus uh buttons but o how you can push them comm and stuff like that . So the physical uh aspect of it . "
D,Minor,"Um "
D,Task,"And I think and certainly for for the for the lower age groups comm uh nice design comm which uh does not make the remote control in your room . "
D,Task,"It's it's actually a part of your interior comm of of your design in your room . "
