Speaker,DialogAct,Text
A,Task,"Uh it fell off . "
A,Other,"One comm two comm three comm four comm "
A,Task,"yeah comm we're ready . "
A,Minor,"Okay . "
A,Other,"Welcome to this second meeting . "
A,Task,"Um it's now quarter after twelve "
A,Task,"and we're given forty minutes um for this meeting . "
A,Task,"This is a meeting on functional design . "
A,Other,"Um and I wanna welcome you all "
A,Other,"and thank you all for doing some research in between . "
A,Task,"Um I did took the minutes from the first meeting "
A,Other,"and I'll show them to you in a moment . "
A,Task,"Um I know each of you have a presentation "
A,Task,"and um in thinking about the forty minutes comm I thought it would take only like three minutes for the previous minutes comm "
A,Task,"um each of you having about seven minutes or maybe a little more comm maybe a little less for your pre presentations and a little discussion comm "
A,Task,"because there's I happen to have been told there were some new project requirements "
A,Task,"and we have to make some uh decision on what functions it will have . "
A,Elicit,"Okay ? "
A,Minor,"Is this ap "
C,Task,"Yes . "
B,Other,"Oops . "
A,Elicit,"everybody agree with this ? "
D,Task,"Yes . "
A,Other,"Okay . "
A,Task,"Um and after the meeting there'll be things to be done "
A,Task,"and as you can see it says we get to get lunch comm um and then some more individual work and then putting minutes away and individual actions . "
A,Minor,"Um but uh now "
A,Other,"for the minutes of the first meeting . "
A,Other,"And go to that one . "
A,Task,"Um as you can see it was this earlier today . "
A,Task,"Um Kate comm Steph comm Sarah and myself in our four capacities were present . "
A,Task,"I opened the meeting comm "
A,Task,"the product was developed uh and reviewed comm "
A,Task,"and we talked about the financial end of it . "
A,Task,"Um and it had some implications comm um the four million sales target and new ideas of not too many buttons comm bright colours and some of the influence of the Japanese . "
A,Task,"And we closed early "
A,Task,"so you could then proceed with your research and getting your reports together for tod this meeting "
A,Elicit,"Anybody have any questions on those minutes ? "
A,Elicit,"Are they complete comm "
A,Elicit,"did they discuss everything that we covered last time ? "
A,Task,"'Kay . "
B,Task,"Uh I think so comm "
A,Elicit,"Did I miss something ? "
B,Task,"we we we talked about the the individual roles that we each had as well . "
D,Minor,"Mm-hmm . "
