Speaker,DialogAct,Text
B,Minor,"Okay comm well "
B,Task,"I think we're ready to begin . "
B,Minor,"Right comm "
B,Task,"my name's Adam Duguid comm "
B,Task,"we're here because of real reaction comm "
B,Elicit,"um comm we have in the group "
C,Other,"Oh comm "
C,Task,"Ebenezer Ademesoye . "
C,Elicit,"Would you like me to spell that ? "
C,Minor,"S "
B,Task,"Um comm yeah comm "
B,Task,"go for it mate . "
C,Task,"Um comm N_E_Z_ "
B,Other,"N_ E_ Z_ . "
C,Task,"E_R_ . "
B,Other,"Ebenezer . "
B,Elicit,"And your role is ? "
C,Task,"I'm the Marketing Expert . "
B,Other,"You're the Marketing Expert comm okay . "
B,Elicit,"Next we have ? "
D,Task,"Tarik Rahman . T_A_R_I_K_ . "
B,Other,"T_ R_ I_ K_ . "
B,Elicit,"And your role in this is ? "
D,Task,"Industrial Designer . "
B,Other,"Industrial Designer . "
B,Elicit,"And comm lastly we have ? "
A,Task,"Uh comm Dave Cochrane . "
B,Task,"And you're going to be the User Interface comm "
A,Task,"User Interface Defin Designer comm yes . "
B,Elicit,"is it ? "
B,Other,"Designer . Okay . "
B,Minor,"Right . "
B,Task,"This is the agenda for today's meeting . As you can see comm w opening comm acquaintance comm tool training comm project plan discussion comm and closing . "
B,Task,"Um comm we already got n through opening comm and partially through acquaintance . "
B,Minor,"So comm "
B,Task,"the reason we're here comm we're gonna design a new remote control comm "
B,Task,"as you probably all know . "
B,Task,"The very broad overview is original comm trendy comm and user-friendly . "
B,Task,"Course comm we'll have to go into a bit more um detail than that comm "
B,Task,"but uh personally I think that the original is gonna be a very key aspect to this design . "
B,Task,"Um comm there's a lot of remote controls out there anyway comm "
B,Task,"so we're gonna need something that's really gonna set it apart . "
B,Task,"This is how today seems to be going to work . "
B,Task,"We're gonna have the three kay phases comm "
B,Task,"as you've probably already been told comm "
B,Task,"the functional comm architectural comm and the detailed design . Um "
B,Task,"First one's gonna be covering the user requirement spec comm technical functions comm working design . "
B,Task,"Second seems to be conceptual components comm properties comm materials comm "
B,Task,"and the last one is a detailed analysis of our design so far . "
B,Task,"Of course comm you've all got the similar emails comm I believe comm "
B,Elicit,"right . "
B,Task,"What can I say ? "
B,Elicit,"Ebenezer comm you wanna have a you wanna draw your favourite animal ? "
C,Task,"Sure . "
C,Other,"Whiteboard . "
C,Minor,"'Kay . "
C,Minor,"S "
C,Minor,"okay . "
C,Other,"I will make this quick comm "
C,Task,"since we don't have much time . "
C,Minor,"Um . 'Kay comm so "
C,Task,"it's not the best picture in the world . "
C,Task,"Here we have an elephant . "
C,Task,"First point comm begins with an E_ comm same like Ebenezer . "
C,Task,"Also comm elephants have a very good memory comm much like myself comm "
C,Task,"and I can't remember "
C,Task,"back when I used to live back in Nigeria comm "
C,Task,"but I think I used to have a pet elephant . "
C,Minor,"So "
C,Task,"elephants are big comm strong and gentle comm "
C,Task,"and they have great memories comm "
C,Task,"and they begin with the letter E_ comm just like Ebenezer . "
B,Other,"Brilliantly done . "
C,Other,"Thank you . "
B,Other,"Thank you . "
B,Elicit,"Tarik comm would you like to have a shot at a bit of artistry ? "
D,Minor,". "
C,Minor,"Oh . Oh oh "
B,Minor,"Oh comm um comm "
B,Task,"you can clip them to your belt . "
D,Elicit,"Do we take them off ? "
C,Minor,"I think you ga "
D,Other,"Oh right comm "
D,Task,"okay . "
B,Task,"You should also l um have your the lapel mic on as well . "
C,Minor,"The little "
D,Other,"Ah-ha . "
C,Minor,"The the "
C,Task,"Oh that's good comm "
C,Task,"we can clip them on . "
C,Task,"Okay . "
C,Minor,"Yeah comm "
D,Minor,"Now "
D,Elicit,"where do I put the "
C,Task,"Just um somewhere "
B,Task,"Yep comm "
B,Task,"the comm it's just across there comm "
B,Task,"that's it . "
B,Minor,"Yep . "
D,Elicit,"Is this supposed to be clipped as well ? "
C,Task,"I think so . "
B,Task,"Yeah . "
B,Task,"It'll follow you "
B,Minor,"if you "
C,Task,"Yeah . There you go . "
B,Task,"You can probably just stick it in your pocket for now comm "
B,Other,"I wouldn't worry too much . "
B,Task,"Should have good range . "
D,Task,"Uh comm destroying your elephant here . "
D,Task,"Uh comm here we have a tiger . Uh "
D,Task,"I've always loved tigers . "
D,Minor,"They're just "
D,Task,"they're big comm they're biggest cats comm "
D,Task,"uh I did a project on cats in the wild "
D,Task,"when I was a kid "
D,Task,"and uh it was my favourite cat comm "
D,Task,"just 'cause it was looks the best comm the stripes comm orange . "
D,Task,"My dad used to talk about "
D,Task,"he's from Bangladesh "
D,Task,"so he used to tell me all about them "
D,Minor,"when he was "
D,Task,"when I was a kid . "
D,Task,"And uh they're just the most feared of of uh animals in the wild . "
D,Minor,"So uh "
