Speaker,DialogAct,Text
A,Task,"'Kay . "
A,Minor,"Hmm . "
A,Other,"Okay everybody . Welcome to the detailed design meeting . "
A,Minor,"Um "
A,Minor,"Let's see . "
A,Task,"Our agenda . "
A,Task,"Last time we discussed the squishy fruitiness of our remote controls and how we might pursue that . "
A,Task,"Um and I think looks like we've come up with some ideas . "
A,Task,"Um and we also talked about materials we'd use and what kind of chip would be necessary . "
A,Task,"Um so for later in the meeting I've done a a spreadsheet of production costs "
A,Task,"so we'll take a look at that . "
A,Task,"Um and see if it's changed at all from when we last discussed it . "
A,Minor,"Um so actually I think "
A,Minor,"Yeah um f "
A,Task,"you guys wanna give a prototype presentation of "
B,Other,"Okay "
B,Minor,"well um . "
B,Task,"So our design looks something like this . "
B,Task,"This being the wheel that you use to uh change channels or volume or whatever . "
B,Task,"This is a button comm serves as the power button if you hold it down comm and if you just tap on it I think it brings up the menu . "
B,Task,"And uh the base of the remote control comm which has a squishy spongy rubbery feel comm is interchangeable . "
B,Task,"So you can change the colour comm according to your to suit your living room or whatever . "
B,Minor,"And it comes "
C,Task,"You could change the vegetable comm or fruit . "
B,Task,"yeah comm I can change the vegetable . "
A,Elicit,"Oh is that broccoli ? "
B,Task,"This one's broccoli . "
C,Minor,"Yeah . "
B,Task,"So this snaps off and you can put on whichever one you want . "
B,Task,"This is not to scale 'cause it would have the battery inside it . "
B,Task,"This is a mango . "
B,Minor,"The "
B,Task,"it's trendy fruit comm it's not just ordinary fruits . "
B,Task,"You don't have orange comm you have mango . "
B,Task,"Um I guess strawberry's not as trendy comm but "
A,Task,"'S a very bright strawberry . "
B,Other,"So we'll come up with a variety of trendy and exciting fruit designs for the remote control . "
C,Minor,"It's been a l "
B,Task,"And then people will be encouraged to buy three or five of them comm because they'll need to switch 'em out . "
C,Task,"It's been a little bit difficult to um make sure that it's hand-holdable comm "
C,Task,"and that the user can use it comm you know comm it's not too big . "
C,Task,"Uh but we think that this you know comm this size will be okay "
C,Task,"and we will have to fit the battery case in there somehow . "
B,Minor,"Mm-hmm . "
A,Minor,"Oh yeah . "
C,Task,"And I guess the only other thing that we really didn't talk about was or design yet actually comm would be the um thing the locator . "
C,Minor,"How how so "
B,Task,"Well the locator is just chip that's inside there . "
C,Task,"Okay "
C,Minor,"so that's just "
B,Task,"And the beeper's also inside there too somewhere "
C,Task,"So you have to have a button on your on your you have to attach the button to the "
B,Task,"Yeah "
B,Task,"we didn't design that . "
C,Task,"Yeah we have that that has yes yet to be designed . "
B,Task,"But it would be coordinating with that of course . "
C,Task,"Yeah that c hey that that could you know match the handset . "
A,Minor,"Yeah . "
B,Minor,"Mm-hmm . "
C,Task,"You could have a broccoli comm or you could have a mango . "
C,Other,"So . Tada . "
A,Minor,"Oh . "
A,Task,"Um if you wanna look in your project documents folder comm there's an Excel spreadsheet . "
A,Task,"Um the only one that's in there comm production costs . "
A,Task,"And if you open it up . "
A,Task,"Um I've just stuck the numbers in comm "
A,Other,"it was a real challenge there . "
A,Task,"But if I missed anything that we've gone over comm or if you see something that has changed "
A,Task,"I mean comm we decided on batteries comm "
A,Task,"and the regular chip would be necessary for the more advanced iPod-like button . "
A,Minor,"Um "
A,Task,"I said uncurved or flat . "
A,Task,"I think that's what you have there comm "
A,Elicit,"is that right ? "
A,Task,"For the for the plastic part would be "
B,Task,"My impression was that flat meant like like one of those square remotes . "
B,Task,"But it's really not very clear comm "
A,Task,"Oh . Okay . "
B,Task,"because you got single curve and double curve and d I dunno what that means . "
A,Minor,"Right . "
B,Task,"One side is curved and then the other side is curved . "
A,Minor,"Well yeah . "
A,Task,"If we're talking about the area just "
A,Minor,"oh I d "
A,Task,"I dunno . "
A,Task,"I guess we'd have to contact the company that makes them and see . "
A,Other,"Um so what else ? "
A,Task,"There's plastic for that area around the button . "
A,Elicit,"Um and then rubber would be the squishy like thing right ? "
B,Task,"Mm-hmm . "
A,Task,"Um and lots of special colours actually . "
A,Task,"Uh scroll wheel . "
A,Elicit,"Do you see anything that I've missed ? "
B,Task,"No "
B,Task,"I think that's alright . "
A,Task,"Okay so that would make our total of eleven point nine comm "
A,Task,"which is even less than twelve point five comm which means we'd be making even more of a profit . "
A,Task,"And if we sold a lot of squishy things . "
C,Minor,"Mm . "
A,Task,"Boo yeah . "
A,Minor,"Okay . "
A,Minor,"S "
A,Minor,"So "
A,Minor,"Mm . "
A,Elicit,"Did y what did you work on ? "
A,Minor,"The "
D,Task,"Um evaluation criteria . "
A,Task,"Okay . "
A,Task,"Do you wanna "
D,Other,"I've got a presentation . "
A,Minor,"Okay . I think that's "
D,Other,"So I need where's the cable ? "
D,Task,"Right what happens is we have to um decide whether this this whole this whole project we've been working on actually um meets the standards we were set at the start . "
D,Minor,"Um . "
D,Minor,"Right . "
D,Minor,"This doesn't "
D,Minor,"okay . "
D,Task,"Um the method is we well I've analysed the user requirements and integrated them to the trends found in marketing reports and in our company strategy marketing . "
D,Task,"And um the findings were that we need it to look in a certain way comm feel in a certain way comm "
D,Task,"and this is everything's listed down . "
D,Task,"Um comm look in a certain way comm feel in a certain way comm it has to be technologically innovative and it has to be easy to use . "
D,Task,"These are all things we looked at at the start comm "
D,Task,"um and criteria that have to be met . "
D,Task,"We have to use a table comm "
D,Other,"I'll show you that later comm "
D,Task,"together to decide whether it meets the standards . "
D,Task,"And we we have therefore in total um We have five we have eleven points according to which this should be evaluated . "
D,Task,"And um the cri well basically the findings are the same as the evaluation criteria . "
D,Other,"I would like to show you the table we have to use . "
D,Minor,"Um . "
D,Other,"No . "
D,Task,"This is the table . "
D,Elicit,"Can you see this here ? "
B,Task,"Mm-hmm . "
D,Task,"Um so the que the questions I've given you c could you write that down ? "
D,Task,"True is one and and false is seven . "
D,Task,"And we'll just go through each point together comm hopefully . "
D,Minor,"Um . "
D,Task,"I think if each of us gives an opinion then they can be mixed somehow . "
D,Task,"I dunno how it works exactly comm I haven't been told . "
C,Minor,"Yeah . "
C,Elicit,"Is it possible that we can bring this up on our own "
D,Task,"Yeah it's in the um it's in the project documents . "
C,Elicit,"Is it meeting three minutes ? "
C,Task,"No it's not minutes . "
D,Task,"It's called evaluation criteria . "
C,Task,"Okay . "
D,Task,"And it's under evaluation . "
A,Elicit,"Huh comm the PowerPoint one ? "
B,Other,"Hmm ? "
D,Task,"Yeah . "
