Speaker,DialogAct,Text
A,Other,"I'm proud of it . "
C,Other,"Okay . "
C,Task,"This is our final meeting comm the detailed design meeting . "
C,Other,"And again I'll take minutes . "
C,Minor,"The "
C,Task,"what we have to get through in this meeting is firstly the prototype presentation from you two comm "
C,Elicit,"so you can show us what you've been working on so diligently . "
D,Other,"Yeah . "
C,Minor,"Um then "
B,Task,"It does look very cool . "
C,Task,"then Cat's going to present the evaluation criteria that we're going to be evaluating this against . "
C,Task,"Then I need to say some st a few things about finance comm "
C,Task,"'cause we have to check that it's within the finance criteria . "
C,Task,"Um and then we'll be making sure that our product fits both the evaluation criteria from Cat and the financial limits . "
C,Task,"Um and then we uh will have a brief evaluation of the whole process of production and design that we've been through . "
C,Elicit,"So we've got forty minutes . S "
B,Other,"And then do we get to make a remote control ? "
C,Other,"'Cause we missed out . "
B,Other,"Yeah . "
C,Minor,"So "
C,Task,"it's now "
C,Task,"I guess that we're supposed to start at fifteen thirty five comm "
C,Task,"so we've got until four fifteen . "
A,Minor,"Uh-huh . "
C,Elicit,"Is that right ? "
A,Elicit,"How how much do we have comm forty minutes ? "
D,Task,"Yeah comm about four fifteen comm yeah . "
C,Task,"Yeah comm "
B,Task,"Yeah . "
C,Task,"until about four fifteen . "
A,Minor,"Yeah . "
C,Minor,"So yeah . "
A,Minor,"Okay comm so . "
C,Task,"Go for it . "
C,Minor,"Do you want "
D,Minor,"So comm you said um "
D,Elicit,"are are we starting with the the "
C,Task,"Yes . "
A,Task,"Presentation . "
D,Elicit,"so will you maybe start with like the mm the shape and things "
D,Other,"and and then I will explain the the user interface th uh things comm like the buttons and the scrolling things and "
A,Other,"Okay . "
A,Task,"Okay . So um basically going with our trend of vegetables and we selected the colour and approximate shape of banana . "
A,Minor,"Um "
B,Elicit,"You think bananas are a safe thing to use ? "
B,Task,"It's a bit um phallic . "
A,Minor,"Yeah . Um "
D,Task,"Well comm but it's it's just an a approximation . "
C,Other,"Dual use comm perfect . "
A,Minor,"Yeah . "
C,Other,"Dual use comm perfect . "
B,Other,"Oh comm "
B,Minor,"your remote control "
B,Other,"? Oh that's just bad . "
C,Other,"Does it vibrate when you press the buttons ? "
C,Other,"Sorry comm sorry . "
A,Task,"Um so basically it's the it's the flip open thing again . "
C,Task,"Mm-hmm . "
A,Minor,"So now we we have the okay comm "
A,Task,"so Ma Maarika will explain you the user interface there . "
A,Task,"And it flips open on the side comm so it opens like that . "
C,Minor,"Mm-hmm . "
A,Task,"And we have the user interface o in here "
C,Task,"Wow . "
A,Task,"and uh the the L_C_D_ and and the scroll are inside . "
A,Minor,"Um "
A,Task,"well comm everything else is probably user interface comm so . "
A,Minor,"Yeah comm yeah . "
D,Other,"Uh yeah . "
C,Elicit,"And it's the whole thing's made of rubber comm is that "
D,Task,"Rubber . "
A,Task,"Oh yeah . Yeah comm it has comm yeah . "
D,Minor,"Yeah comm . "
B,Elicit,"Is it to scale comm or do you think you can make it a bit smaller ? "
D,Task,"Um it could be made a bit smaller comm "
D,Task,"and and of course it would be and "
D,Task,"yeah comm but um one thing we actually kind of um forgot while designing comm that one side was supposed to be rounder comm "
B,Minor,"Yeah . "
D,Task,"so we said the back side round comm yeah . "
A,Task,"Yeah comm "
