Speaker,DialogAct,Text
A,Other,"Hello . "
D,Other,"Hey guys . "
C,Other,"Hi . "
B,Other,"Hi . "
A,Other,"Hi . "
C,Task,"I see my bunny is still standing . "
A,Task,"Yeah . "
C,Task,"No one drawing it . "
A,Other,"It's too beautiful . "
B,Task,"Yeah comm true . "
C,Task,"Uh I figured uh that much . "
D,Other,"Too wicked . "
B,Other,"Mm . "
A,Task,"A minute please comm "
A,Task,"my uh laptop is uh "
A,Minor,"oh comm "
A,Task,"there it is comm "
A,Other,"thank you . "
A,Minor,"So "
A,Other,"welcome back . At the functional design meeting um "
A,Task,"the plan is uh that uh each one of you comm so not me but only you uh will uh present uh the the things you worked on uh the last uh half hour . "
A,Task,"I will uh take minutes "
A,Task,"and will put uh the minutes that I have uh at the end of the session in the shared folder . "
A,Task,"Also the minutes of the previous session are also in the shared folder now comm "
A,Task,"so you can read that uh now or afterwards . Um "
A,Task,"uh I had an email from the from the management board "
A,Elicit,"uh comm I don't know if you a al also uh received it comm "
A,Task,"but there were four points "
A,Task,"uh which uh I think are very important . "
A,Task,"First one is uh they think that uh teletext teletext becomes outdated "
A,Task,"uh and internet will be the the main uh focus . "
A,Task,"Uh second one is also important "
A,Task,"uh comm because it's one of the discussion points of the previous session . "
A,Task,"Uh the remote control shou should onl only be used for the television comm "
A,Task,"so it uh not gonna it's not gonna be a multi-purpose remote control comm "
A,Task,"so uh that's one thing to keep in mind . "
A,Task,"Uh second comm and I think that's important for the Marketing uh Expert comm "
A,Task,"uh the current uh customers uh are in the age group group of uh forty years and older comm "
A,Task,"but with this uh new remote uh they uh will uh would like to reach uh a group uh younger than uh forty . "
A,Minor,"Uh and uh "
A,Task,"I think to keep in mind comm but not really uh for now "
A,Task,"is that they uh want the the the slogan and the and the logo uh to uh to be recognised more in the remote . "
A,Minor,"So comm "
A,Task,"we have uh forty minutes comm "
A,Task,"so I think uh not more than ten minutes uh uh per presentation uh each comm "
