Speaker,DialogAct,Text
A,Other,"Hello comm "
A,Task,"uh this meeting we are it's fo should be focused on the conceptual design of the remote control . "
D,Other,"Hello . "
B,Minor,"Mm-hmm . "
C,Other,"Hello . "
A,Task,"Um the goal of this meeting is to reach a decision at the end on the concept "
A,Task,"and I think the last time we talked about an a lot and we had a rough idea of what is going to be comm "
A,Task,"but uh in th at the end of this meeting we have to to reach a decision . "
A,Minor,"So comm uh "
A,Task,"we will have again three presentation comm from all of you comm "
A,Task,"and uh I hope it will be fast because I would like to have time to for long discussion and and decisions . "
A,Elicit,"So comm who wants to start ? "
C,Other,"I s "
A,Minor,"Okay . "
D,Minor,"Okay . "
C,Task,"No comm no comm "
C,Task,"you you can start . "
D,Other,"Okay comm I'll start . "
A,Task,"So start comm uh "
D,Task,"Can you open my presentation comm "
D,Other,"please . "
A,Other,"Uh . "
D,Task,"I'm number four . "
D,Task,"Trend . "
A,Elicit,"This one ? "
D,Task,"Yep . "
D,Task,"Can you pass the mouse comm "
D,Other,"please . "
D,Task,"Oh okay comm that's fine . "
A,Other,"Turn . "
D,Other,"Okay . Um so basically I just want to presented to you present to you some recent results we've had from um looking at uh um some remote control market research and some fashion trends around the world . Um "
D,Task,"the fashion trends we got from talking to our our contacts in the fashion industry based in Paris and Milan . "
D,Minor,"Um "
D,Task,"so f from our market research basically we've come to the conclusion that a fancy look and feel comm um as opposed to a functional look and feel comm is our number one priority . "
D,Task,"Um fancy is is is is the comm you know comm highest priority . "
A,Minor,"Hmm . "
B,Minor,"Hmm . "
D,Task,"Secondly um that our remote control needs to be techn technologically innovative . "
D,Task,"Um so this is t number two priority but it's two times less important as the fancy criteria . "
D,Task,"Um and third thirdly the easiness of use is is the um is is important as well comm "
D,Task,"but again two times less important as the technologically innovativeness of the remote control . "
D,Task,"From our f fashion people in Paris and Milan comm um we've discovered that this year um fruit the fruit and vegetable motif will be the most important thing in in clothes comm shoes and furniture . "
D,Task,"So comm I'm pretty confident that our remote control fits into the furniture category . "
D,Task,"And also um the feel of material this year um is expected to be spongy . "
A,Minor,"Okay . "
D,Task,"Um so hopefully our remote control reflects that s in some way . "
B,Elicit,"What does it mean comm spongy ? "
D,Task,"Uh sort of um squishy . "
D,Task,"Um . Yeah soft comm "
B,Elicit,"Like soft comm or something ? "
D,Task,"like a uh like a sponge . "
A,Task,"Like a sponge . Yeah . "
D,Task,"I don't know . Yeah . "
B,Task,"Okay . I will see . "
D,Task,"Um so in conclusion comm we need a our remote control needs to be something that's really fancy comm um has lots of technolog tech technology in it . "
D,Task,"Um somehow would be good to have it related to fruit and vegetables with a spongy feel . "
B,Minor,"Okay . "
D,Task,"And that it's easy to use "
D,Task,"and from our last meeting our you know Fabian told us that w you know one of the requirements is that we have to reflect the look and feel of our of th the Real Reaction company . Um . "
A,Minor,"Yeah comm uh yeah . "
D,Task,"That's it . "
A,Elicit,"Easy to use comm is it uh "
A,Elicit,"a as much as important than technology or fancy thing . "
A,Task,"It's less important comm "
A,Elicit,"right ? "
D,Task,"Less important . "
D,Task,"So um fanciness first and then two ti you know comm half as important as that is technology technology comm "
A,Task,"Yeah yeah . "
A,Minor,"Okay . "
D,Task,"and half important as technology is easy to use . So . "
A,Task,"So comm Hamed comm can you . "
C,Other,"Yeah . The second one . "
C,Task,"Could you please show the presentation number three . "
A,Minor,"Mm-hmm . "
B,Task,"I think the biggest struggle will be the easy to use feature . "
B,Task,"We'll see . "
C,Minor,"Yeah . "
A,Elicit,"Um . Number ? "
C,Task,"Three . "
A,Other,"Three . "
A,Elicit,"This one ? "
C,Task,"Yes . "
C,Task,"Just Could you please check if it is the first one or the second . "
C,Task,"Uh comm n n no comm it's the first one . "
C,Task,"The second one . "
A,Task,"So it's not this one . "
C,Task,"Uh yeah . "
C,Task,"Okay . "
C,Other,"Okay . So I am going to talk about a little bit about how this remote control should be appear to be more easy to use . "
C,Task,"I think uh I think the feature easy to use is more important than being fancy comm "
C,Task,"but okay comm we can discuss about it uh later . "
C,Task,"Um generally comm generally uh this remote control uh uh should be should be something comm in my opinion comm uh the first feature is just to be easy to use . "
C,Task,"So comm the more frequent buttons should be larger comm "
C,Task,"they should be placed in a good position uh uh inside the remote control . "
C,Task,"And uh s uh I can conclude like this comm that we shouldn't need to learn how to use it . "
C,Minor,"It should be "
C,Task,"we shouldn't need to es open a a t book and uh start reading and uh learning how to use this uh this uh remote control . "
C,Task,"Okay . So what I found out that uh as I said uh I think it's better to put uh more frequent uh uh uh ke uh buttons which are used more in the middle of the remote control comm and they should be bigger in size . "
C,Task,"Uh the shape of remote control should be in a way which can which should be taken easily in hand . "
C,Task,"It should not be completely like uh a cube . "
C,Task,"It should be it should have round edge comm so uh then it's easier . "
B,Minor,"Exactly . "
C,Task,"And maybe uh just like some toys comm some joystick which is easier to take inside the hand . "
C,Task,"And uh also f uh uh m because because customers doesn't like to buy lots of battery comm it should not uh consume lots of energy . "
C,Task,"Okay . And my personal p uh preference is uh comm as I said comm uh just putting this buttons in a special places "
C,Task,"and covered some buttons which are not used uh that much like settings button comm like mobile phone . "
C,Task,"Usually some mobile phone cover the dialling number part comm "
C,Task,"so we can cover these buttons which are not used or uh number buttons for the for the for the can channels comm "
C,Task,"and just put uh volume change or s ch can uh channel change buttons uh uh in the remote control . "
C,Task,"And if the user needed to do some more complex task uh he he can open the cover and then change settings or something like this . "
C,Task,"Uh . And also uh I think if we put some some some some some buttons inside of the remote control it can be used easier . "
C,Task,"Not on remote control . "
C,Task,"I dunno if I can explain well . "
C,Task,"But uh just inside . "
C,Task,"For example comm a sliding or rolling uh uh d uh stuff comm if we put it inside then we can easily manipulate with uh thumb . "
C,Task,"So it can be another uh preference . "
C,Task,"And uh I dunno but uh I think usage of a speech recogn uh r recogniser can be good . "
C,Task,"I know that it consumes lots of energy comm "
C,Task,"but if we do it in some way that it asleeps when there is no sound and when it detects some sound it may consume less energy . "
C,Task,"And I think it's good because it's something new and usually young people like something new . "
C,Task,"So it may not be very useful but because it's new comm people may buy it . "
C,Task,"Uh I personally think there should be a big difference between uh between something . "
C,Task,"Otherwise they prefer to buy something which is coming from a famous company comm or . "
C,Task,"Okay . That's mine . "
A,Minor,"Okay . "
B,Task,"Uh okay comm so good news from me uh uh for me from Hamed comm "
B,Task,"but bad news from Bob obviously comm because spongy design comm I don't like it as "
B,Task,"Okay comm so could you please comm Fabien comm open it . "
A,Other,"Yeah . "
B,Task,"I'm person two . "
B,Other,"And which one comm "
B,Task,"uh probably the first one . "
B,Task,"I'm not sure "
B,Task,"but check the first one . "
B,Other,"I Most of the things I have to write myself on the board comm but "
A,Elicit,"This one comm yeah . "
B,Task,"Yeah comm that's it . "
B,Minor,"Just "
B,Elicit,"It's only this slide ? "
B,Task,"Yeah . "
B,Task,"This this is just uh one thing I wanted to mention and show you that I just uh I just found this comm "
B,Task,"that our company uh developed a s a seven f seven fingers "
B,Minor,"or I'll just "
D,Task,"Inch . "
B,Task,"Yeah comm "
B,Task,"seven seven inch T_ T_F_T_ screen comm "
B,Task,"which is good news for us comm since we wanted to include a display there . "
B,Other,"Uh so I I probably draw it down raw scheme . "
A,Minor,"Oh comm . "
B,Other,"This is this is the stuff that I can use to "
A,Other,"Oops . "
B,Task,"Okay comm so the this will be like the overall scheme or overall requirements from the engineering point of view . "
B,Task,"Uh first thing is uh this will be the overall shape comm "
B,Task,"no uh I'm not speaking about the real shape of the device comm but the shape of the inside of the device . "
B,Task,"So there will be some circuit uh for the power . "
B,Task,"So comm say power circuit here . "
B,Task,"Uh the main energy will be taken from batteries "
B,Minor,"that we can uh uh "
B,Task,"And if we decide to use the speech recognition stuff there comm we must use additional source of energy comm "
B,Task,"which I found the best is to use the solar cells which can which can uh supply everything . "
B,Task,"I was computing all the all the things related to the speech recognition comm and it's okay to use just uh two batteries and solar cells comm so . "
B,Task,"So no problem . "
B,Task,"There can be also solar cell . "
