Speaker,DialogAct,Text
A,Task,"Wait for the marketing director actually comm "
A,Minor,"so . "
A,Minor,"Anyways . Uh . See comm "
A,Elicit,"shall we wait ? "
A,Task,"I'm not sure if he's late or delayed or whatever comm "
A,Other,"so I'm gonna start soon comm "
A,Minor,"we have now "
A,Task,"don't have much time anyway . "
B,Minor,"Oh comm "
B,Task,"there he is . "
D,Task,"Yes . "
C,Minor,"Okay comm "
A,Task,"There you are comm "
C,Minor,"we "
D,Other,"Sorry comm "
A,Minor,"okay . "
D,Task,"a little bit of pl little problem with computer . "
A,Other,"Uh no problem . "
A,Task,"We're about to start comm "
A,Task,"so have a seat . "
A,Minor,"Okay comm "
A,Other,"welcome again . "
A,Task,"Today comm functional design phase . "
D,Minor,". "
A,Other,"I'll take you over the minutes of last last meeting . "
A,Minor,"Okay comm "
A,Task,"that was just to get to know each other comm "
D,Minor,"Uh . "
A,Task,"have a little thoughts on what your vision is and on this project comm "
A,Minor,"so "
A,Task,"I put the minutes on the I made on the on the p the the project share comm "
A,Task,"so if you wanna review them comm they're there . "
A,Other,"I will do so after every meeting comm "
A,Task,"so if you have some information you wanna take back you can find it there . "
A,Minor,"Anyways comm um "
A,Task,"today three presentations comm from every one of you . "
A,Task,"Um after that I got some new project requirements from project board comm "
A,Task,"so we're gonna go af go after over this later . "
A,Task,"But I wanna start with uh stuff you did first comm "
A,Task,"so we can see what everybody came up with . "
A,Task,"And after that we can have the new requirements "
A,Task,"and share some thoughts comm "
A,Minor,"so . "
A,Elicit,"Who would like wanna go first ? "
D,Other,"Yeah comm sure comm no problem . "
B,Task,"Go ahead . "
A,Task,"Take it . "
D,Task,"Um there was a little problem with my computer "
D,Task,"so not uh the whole uh presentation uh "
A,Other,"Anyway comm "
A,Task,"let's see what you have . "
D,Task,"Yeah . "
D,Task,"Um Okay comm "
A,Task,"Uh it's still a bit open . "
D,Minor,"I want to open the my s "
D,Task,"oh no . "
A,Task,"You should close it on your own notebook comm I guess . "
A,Other,"Yeah . So there ? "
D,Task,"Oh no comm "
D,Task,"that's okay . "
A,Task,"Okay . "
D,Other,"Uh slide show . "
D,Minor,"Yes . "
D,Task,"The functional requirements comm it's uh uh very important for uh the user comm "
D,Minor,"he he wants to "
D,Minor,"yeah . "
D,Task,"The the method we used uh it it's not m not a slide comm "
D,Task,"because it went wrong comm "
D,Task,"but the method we use uh comm um we tested it w uh with uh a hundred uh men comm "
D,Task,"and we asked them to w uh what the remote uh f feel uh like "
D,Task,"and uh what what's uh important . Uh "
A,Elicit,"If I can cut in comm "
A,Elicit,"is it people or men ? "
D,Task,"People comm "
D,Other,"sorry . "
A,Other,"Is it people comm okay . "
D,Task,"Both women and men comm "
A,Task,"'Cause I thought it was only men comm "
A,Minor,"so "
D,Other,"yeah . "
D,Minor,"Okay . Uh "
A,Other,"'Kay . "
D,Task,"the findings um uh "
D,Task,"seventy five percent of the users find most remote controls ugly . Um "
B,Task,"That's pretty shocking uh . "
A,Task,"So we have to s we have to do something about that . "
D,Task,"Yeah comm "
D,Minor,"and "
D,Task,"yeah comm "
D,Minor,"most th th "
D,Task,"they want to spend money for a better system comm for better remote control comm "
D,Task,"so we can do uh a l a little uh nice things with it comm "
D,Task,"and um they use yeah comm they use zap a lot comm "
D,Minor,"um uh fifty percent say they only "
D,Minor,"So "
D,Task,"that's the most important things . "
A,Minor,"Okay . "
D,Minor,"Um oh yeah comm "
D,Task,"not all of it is it on mine on my PowerPoint presentation comm "
A,Other,"Okay comm "
D,Task,"but um uh the relevant buttons are the power comm the channel selection and the volume selection . "
A,Task,"just talk ahead . "
D,Task,"It's uh the most basic buttons that a user wants uh to use . "
A,Minor,"Mm-hmm . "
D,Task,"Uh less important is tel teletext comm "
A,Minor,"Mm-hmm . "
D,Task,"uh um they use it comm "
D,Task,"but it's not uh very uh important "
D,Task,"uh on the scale of zero to ten they six and a half uh "
A,Minor,"Okay comm that's okay . "
D,Minor,"and "
D,Task,"but not important is the channel selection comm "
D,Minor,"the the "
D,Other,"hmm ? "
A,Task,"That's a little weird . "
D,Minor,"Oh comm "
D,Minor,"the the "
B,Elicit,"Which channel selection ? "
D,Task,"no no no no no comm "
D,Task,"that's very important comm "
D,Task,"but uh w and not important in the audio settings comm display settings "
D,Minor,"and uh "
A,Minor,"Okay comm "
A,Task,"we can we can hide those under a menu or something comm "
B,Other,"Oh comm okay . "
D,Task,"Yeah . "
A,Task,"okay . "
D,Task,"Um new preferences preferences . "
D,Task,"Uh um um beep to find your control comm "
D,Minor,"was "
D,Task,"that was in the test comm the the most people uh f find it uh irritating uh when they cannot find a rem their remote control comm "
A,Elicit,"That's like a button on your T_V_ ? "
