Speaker,DialogAct,Text
A,Task,"So we come again for the the second meeting . "
B,Minor,"Mm-hmm . "
A,Task,"Uh for the aim of this meeting now is to to make presentation about uh the work for each one . "
A,Task,"And take the the decision about the the design and the functionality of the the remote control . "
B,Other,"Okay . "
C,Minor,"Okay . "
A,Task,"And we have think I got a new project requirement . "
A,Task,"So I think uh teletext becomes outdated . "
A,Task,"So the popularity of the since the popularity of the internet comm "
C,Minor,"Okay . "
A,Task,"and I think we don't need lighting adaptive comm "
A,Task,"so the remote control should be only used for the the television . "
A,Task,"And of course we should have our image in the in the design . "
A,Task,"So comm let's start with the the industrial designer . "
C,Task,"Yeah comm alright . "
A,Minor,". "
C,Minor,"So uh "
A,Task,"Or y you can use the whiteboard if you want . "
C,Task,"Well I have a PowerPoint pr presentation stored in my in my personal folder "
A,Other,"Here . "
C,Task,"so I I I think you can reach it from here . "
D,Task,"Just go to explorer . "
D,Task,"Or open . "
A,Minor,"Oh okay . "
D,Task,"Participant two . "
C,Task,"Participant two . "
A,Elicit,"This one . "
C,Task,"Yeah . "
D,Task,"Open uh . "
C,Task,"Uh open . "
A,Other,"Do you want to open "
B,Other,"Because it's open you mean . "
C,Task,"Right comm so um I will talk about the the w working design and "
B,Task,"F_ five . "
D,Task,"Slide show comm view slide show comm . "
A,Minor,"Ah . "
C,Task,"And um well I I will present my my first idea on how to build the our new remote control for television . "
C,Task,"So uh can you go one page down comm please . "
C,Task,"So I think the first things to do is to define the hardware components neededs to achieve uh what we want to do . "
C,Minor,"So uh mm I'm thin uh "
C,Other,"I think uh I I'll do a survey about what is uh what is available on the market "
C,Other,"and what what is the the cheapest possible things we hav we can use . "
C,Other,"Then uh I will try with the technical team to to build a prototype "
C,Other,"and to see uh with uh h how this little box would uh look look like . "
C,Other,"And how an and we can uh start troubleshooting first uh com communication problems or things like that . "
C,Task,"And when we are ready with this first prototype I I think we can add some software functionalities on a programmable chip like browsing by content or um things like that . "
C,Task,"Okay so can you go down uh "
C,Task,"So comm wha what I think for now is we don't want to have a remote control w which is wired "
C,Task,"so uh I think we u we can use a battery for the . "
C,Task,"Then two programmable chips for both software functionalities and communication . "
C,Task,"And the communication with the T_V_ set is uh made through uh infrared communication "
C,Task,"So uh this is the the schema of the o of the future uh remote controls "
B,Elicit,"Did you draw it ? "
A,Task,"Wow . "
C,Task,"so uh you can you can see the components comm uh battery "
C,Task,"and uh the two chips goes to the infrared uh connection to the T_V_ set . "
B,Minor,"This . "
A,Minor,"This "
