Speaker,DialogAct,Text
A,Elicit,"Okay . "
C,Task,"Mm-hmm . "
A,Task,"So we are here for the concept design meeting . "
A,Task,"So comm we will first start by summarizing the mm the previous meeting and the decision we've taken . "
A,Task,"Uh I will take notes during this meeting so uh that you can uh look at my uh folder to see the summary of this meeting afterwards . "
A,Task,"So each of you will uh show us the various investigation they've done during uh previous uh hours . "
A,Task,"We'll then t take decision in concert "
A,Task,"and then uh uh we will uh define the nest next task comm to have to be done before the next meeting . "
A,Task,"So comm last time we decided to have a simple interface . "
A,Task,"We also decided to have a wheel to change channel previous channel button . "
A,Task,"Channel digit uh buttons should be uh protected by plastic cover or something for the remote control to look very simple . "
A,Task,"We have also button for volume comm and to switch on off the T_V_ . "
A,Task,"We have also uh the lightening feature for the remote control to be easy to find comm "
A,Task,"and for fast development and low cost we have decided to have no L_C_D_ no voice features . "
A,Task,"So now uh we will have three presentations . "
A,Task,"So the conceptual specification by Industrial Designer comm "
A,Task,"the specification of the U_I_ by or U_I_ "
C,Task,"Abdul al-Hasred is my name . "
A,Other,"okay . "
A,Task,"And uh the last point is uh trend watching by Market Expert . "
A,Task,"So maybe we can start with uh industrial design . "
A,Task,"So this is the presentation . "
B,Elicit,"Uh comm I_D_ you want ? "
A,Other,"Maybe I can switch slide uh on your request . "
B,Minor,"Yeah . "
B,Task,"I only v have three slides comm so . "
B,Task,"I just look at the mm um just this . On some web pages to find some documentation "
A,Minor,"Yeah . "
B,Task,"and I think a remote control is comm as I s mentioned previously comm "
B,Task,"you just have a a very simple chip and the mm the user interface is just done usually by push button "
B,Task,"and in our case we are using a um a wheel control . "
B,Task,"So uh uh I was looking basically for that chip comm which is uh very very standard comm and uh I just looked for the wheel sensor and the standard push button . "
B,Minor,"And um "
B,Task,"yeah we can change directly . "
A,Minor,"Yeah . "
B,Task,"In fact I have the number of that element which is very standard for remote control . "
B,Task,"The push button are usually extremely cheap comm "
B,Task,"but I just have one problem and this is related with the wheel sensor comm which seems to be quite expensive . "
A,Minor,"Okay . "
C,Minor,"Mm-hmm . "
B,Task,"And I think we if we could just talk about that if we really need a wheel sensor or if we can not if if we could combine something with the push button . "
A,Task,"Okay . "
B,Task,"Uh a wheel sensor is fifty time the price of a a a push button . "
C,Minor,"Yeah . "
A,Elicit,"But is it a significant price on the whole remote control ? "
C,Minor,"Mm . "
A,Task,"Because we can afford up to twelve Euros for the price of the remote control . "
B,Minor,"Yeah . "
B,Task,"Yeah "
B,Minor,"I I th "
A,Elicit,"So will will will this with uh including all possible things comm so buttons comm wheel and the chip comm be uh lower than twelve Euros to produce ? "
B,Minor,"But I don't think that uh we should "
B,Task,"We should talk about uh the design of the box also which needs some money . "
C,Minor,"Yeah . "
A,Task,"Okay "
C,Other,"Also have to say "
B,Minor,"But "
C,Elicit,"Did you receive the email about the voice recognition ? "
B,Minor,"Um that's all "
