Speaker,DialogAct,Text
A,Minor,"Okay . "
A,Other,"Hi Team . "
A,Other,"Hope you had a good lunch . "
A,Task,"Okay we're back for the conceptual design meeting . "
A,Task,"Um let's get started . "
A,Task,"'Kay comm here is the agenda for today's meeting . "
A,Task,"Um we're gonna open it and I'm gonna keep the minutes as Project Manager . "
A,Task,"We're gonna have three presentations comm "
A,Task,"one from each of you again . "
A,Task,"And then we are going to come to decision on the remote control concepts "
A,Task,"and then we're gonna close it up . "
A,Task,"And we have forty minutes again . "
A,Task,"'Kay comm and just to reiterate um after this meeting the team will reach a decision on the concepts of the remote control . "
A,Minor,"Okay . "
A,Task,"Let's go ahead and start off with your presentations . "
A,Elicit,"Who would like to go first ? "
B,Task,"Just trying to move mine right now . "
A,Task,"Okay . "
A,Task,"Um Courtney would you mind starting us off ? "
D,Task,"Yeah . "
A,Task,"Okay . "
A,Elicit,"Trend watching ? "
D,Task,"Yeah . "
A,Minor,"'Kay . "
D,Task,"Okay comm so trend watching . "
D,Task,"Uh since we do put the fashion in electronics comm it is kind of important how our product looks . "
D,Task,"So I guess we can go ahead and go to the next . "
D,Task,"So what they want . "
D,Task,"Right now customers want fancy versus functional . "
D,Minor,"Um basically about fifty eight percent of what they "
D,Task,"like of the product that they want comm describing like the in order of how much they want comm "
D,Task,"fifty eight per cent of the decision of what it should look like comm fancy versus functional comm "
D,Task,"and then it has to also be technologically innovative comm and yet easy to use . "
D,Task,"So the customer basically is confused . "
D,Task,"They don't know exactly what they want . "
D,Task,"They want us to tell them . "
B,Task,"They want everything comm but simply . "
D,Task,"Yes . Exactly . "
B,Task,"Okay . "
D,Task,"So we can go to next . "
A,Minor,"Mm 'kay . "
D,Minor,"Okay . "
D,Task,"So in Milan and Paris recently the trends have been showing that clothing comm shoes and furniture are basically just covered with fruits and vegetable patterns . "
D,Task,"So I don't know if we want to go with that "
D,Task,"um and also the spongy feel is in in contrast to last year . "
D,Task,"I don't know really comm "
D,Task,"I mean I guess the spongy could relate to the buttons if we want to "
A,Minor,"Mm . Mm . "
D,Task,"rather than like a hard clicky button that you find on like some mobiles and stuff comm you'd want like a softer touch . "
D,Elicit,"I mean do you guys know what I mean . "
A,Other,"Right . Yes . "
B,Other,"Yeah th "
D,Task,"Yeah . "
D,Task,"Um . But as for the fruits and vegetable patterns comm I don't know if we really want to go with that comm "
D,Task,"because it is just a trend comm "
D,Task,"and our product we want to stay around for much longer than just a few months comm "
A,Minor,"Right . "
A,Task,"Right . "
D,Minor,"because "
A,Task,"People don't buy a new remote every so often . "
B,Minor,"I I can "
D,Task,"Yeah . "
D,Task,"I mean that could just be a Spring thing right now . "
B,Other,"I can address some of that issue comm I think comm with uh my presentation . "
D,Task,"Okay . Awesome . "
A,Minor,"Okay . "
D,Task,"Um so design preferences comm "
D,Task,"um we need easy to read like large buttons comm clearly labelled "
D,Task,"so that comm I mean 'cause we talked about that being a problem . "
D,Task,"Um and then also buttons illuminating upon touch comm "
D,Task,"you said that in your design comm "
D,Task,"with the bulb . "
D,Task,"Um and that could also tie in with the colour scheme . "
D,Task,"Uh we need the Real Reaction logo and colour scheme obviously . "
D,Task,"That's one of our key goals comm we wanna promote our product . "
D,Task,"And I was thinking about different types of designs and I came up with something . "
D,Task,"Actually right here . "
D,Task,"So what we could do is something like an old-fashioned telephone "
D,Task,"like this comm "
D,Task,"where we put the buttons around comm like we'd put a big on-off button or something else in the middle comm "
D,Task,"I mean it could be the arrows or whatever for channel up and down comm "
D,Task,"and then put the numbers around in like an old-fashioned dial shape . "
D,Task,"'Cause then it'll appeal to older generation "
D,Task,"and like said retro's cool . "
D,Task,"So it's classically retro . "
A,Minor,"Hmm . "
D,Elicit,"So I mean that's just an idea if you guys like it . "
A,Task,"Very good . I like it . "
A,Elicit,"Okay comm ready for the next slide ? "
D,Minor,"And comm "
D,Task,"yep . "
D,Task,"And that's it . "
A,Task,"Op mm 'kay . "
B,Minor,"Okay . "
A,Task,"Great . Great presentation . "
A,Elicit,"Ready ? "
C,Task,"Okay "
C,Other,"hang on . "
A,Task,"'Kay . "
C,Other,"See if it's there . "
A,Elicit,"Which one is it ? "
C,Task,"I don't know . "
C,Other,"Hang on . "
C,Task,"Interface concepts comm "
C,Elicit,"no ? "
A,Other,"Interface concepts new . "
C,Task,"Either refresh it comm "
C,Minor,"or it sh "
C,Other,"Oh wait comm "
A,Minor,"Y "
C,Task,"maybe I didn't put it there . "
C,Other,"Hang on . "
A,Minor,"'Kay . "
B,Task,"Mine will always read copy of something or other . "
A,Other,"Sorry ? "
B,Task,"I I copied mine before I sent it over . "
A,Task,"Oh okay . "
C,Other,"Sorry comm "
C,Other,"hang on . "
C,Other,"Don't know . "
A,Other,"Oh there we go . "
C,Task,"Okay . "
C,Minor,"Okay comm um "
C,Task,"looking at the interface concept comm it's gonna be mostly examples of possibilities of where we can go with this . "
C,Task,"Uh if you wanna start the next slide . "
A,Task,"Sure . "
C,Task,"Um uh can't really see comm but there's two possible ways comm "
C,Task,"on the r left comm if you see on th on the sides of of the remote comm you have the sort of scroll down comm "
C,Task,"so you have that option right there . "
C,Task,"And then also there's the idea of the base . "
C,Task,"That's sort of like an idea there . "
C,Task,"And then on the right comm we have what's really big trend right now comm it's the iPod . "
C,Task,"It's becoming really "
C,Task,"and so you have this sort of very very simplistic menu section uh with the round buttons comm "
C,Task,"and it's sort of like you have the both kind of trendy and hip comm but also very sleek and um and very simple comm but technologically advanced . "
C,Task,"So if you wanted to do that th if we could find a way of sort of like using that idea in a remote control "
C,Task,"then sort of look into it comm "
C,Task,"but Anyway comm next . "
A,Minor,"Mm 'kay . "
C,Task,"Um there's the idea of like being able to do it by feel as well as by um by sight . "
C,Task,"You'd you know you're in the dark comm you don't wanna be looking at the remote control . "
C,Task,"And the picture particularly is pointing out if you look at the top volume button it's a V_ comm "
C,Task,"and so yo you're kind of feeling a V_ like volume up . "
C,Task,"What it really is is a V_ and what it you think it is is down comm because the down arrow . "
A,Minor,"Mm . "
C,Task,"And so it's like a sort of a criticism you'd probably turn that o the other way up . "
C,Task,"Um but then you have you could either do it by raised type comm "
C,Task,"which could be you know comm iffy comm "
C,Task,"um sort of old-fashioned in a way . "
A,Minor,"Mm . "
C,Task,"Either that or just have it by shape comm "
C,Task,"for example you have a specific triangular shape that you know you're looking at the up and down arrow . "
C,Task,"And then the round ones you sort of feel by comm you know comm that's the second one down comm that sort of thing . "
C,Task,"So it's sort of looking into how we wanted t to do it by feel . "
A,Minor,"Okay . "
C,Task,"Okay . "
C,Task,"Um this is sort of an example of going for a s certain demographic . "
C,Task,"Um this is particularly geared towards children . "
D,Task,"That's cute . "
C,Task,"Um it's very cute comm "
C,Task,"and we could probably change it to yellow comm bright yellow for like a the for the company logo . "
C,Task,"Um and you have the shapes and it's very simplistic and friendly looking . "
C,Task,"Um and then the other thing that it would be able to do is just to pro be ab you program certain "
C,Task,"channels that only these children would watch comm "
C,Task,"so it's like they ch watch comm you know comm the C_ Beebies or something like that comm "
