Speaker,DialogAct,Text
C,Task,"Um minutes from the last meeting which were essentially that we uh had decided on roles for each of you comm "
C,Task,"however comm um there are some changes that I've got from on high "
C,Minor,"that um "
D,Minor,"Okay . "
C,Minor,"are a bit uh "
C,Task,"well w what I didn't actually realise it was that the uh this is for a specific television . "
D,Task,"Okay . "
C,Task,"So the all in one idea goes out the window . "
C,Minor,"And they require that the uh "
D,Minor,"Mm-hmm . "
C,Other,"actually I'll get to that at the end point number four comm "
C,Task,"um we'll get what you've got and then we can see what we can adapt from it . "
C,Task,"So um comm presentations comm "
C,Elicit,"were you anybody got comm raring to go ? "
B,Other,"Yeah . "
B,Other,"Yeah . "
C,Elicit,"Raring to go ? "
C,Task,"Okay . Good stuff . "
C,Minor,"Mm . "
B,Elicit,"Um . So how "
C,Other,"Oh I need to plug you in . "
B,Minor,"S "
D,Other,"Wow . "
C,Task,"Just about . "
A,Other,"It's a inspired design . "
B,Elicit,"Sh do you want me to hold it ? "
C,Other,"Uh there we go comm "
C,Task,"just screw 'em on in . "
C,Task,"Gonna have to swap them round so "
C,Task,"now comm it was function F_ eight . "
B,Elicit,"So comm after that ? "
B,Other,"F_ eight . "
C,Task,"That's the wee blue one . "
B,Other,"f oh sorry F_ eight . "
C,Task,"Blue one F_ eight . "
C,Task,"Should do it comm good one . "
B,Task,"Okay . "
B,Task,"Yeah . "
B,Minor,"Yeah . "
B,Task,"Uh comm me again comm Rajan the Marketing Expert . "
B,Minor,"Uh comm as we have decided in the last meeting that I have to find out comm "
B,Other,"sorry comm yeah sure . "
C,Task,"Hold on comm sorry . "
C,Task,"and if you just click that it'll go ahead comm one at a time . "
B,Task,"Yeah comm yeah . "
B,Task,"Uh actually comm sorry I have to see the other comm sorry . "
C,Other,"Sorry comm uh . "
B,Other,"Yeah comm thank you . "
B,Task,"Uh comm yes comm I have to look at the uh market potential for this product comm "
B,Task,"uh comm like consumer likings and everything comm "
B,Task,"what is the potential for this product "
B,Task,"and are we able to achieve our a net profit or our aims or not ? "
B,Minor,"Then "
C,Task,"P press F_ five to start it first . "
B,Other,"Sorry . "
B,Task,"Okay . Yeah comm I can comm okay . "
A,Minor,"Hmm . "
C,Other,"Jesus . "
B,Task,"Uh then uh the methodology I adopted to find out all this was market survey . "
B,Task,"A a detailed market survey on consumers was done to find out their likings and dislikings comm what they prefer what they not prefer comm w what problems they do encounter in all this type of things . "
B,Task,"And what we got was comm we found that if you uh comm what they th what problems they are having with different uh remote controls available in the market . "
B,Task,"Seventy five percent of users they do find it that the remote controls available in the market are ugly . "
B,Task,"They are not so good looking . "
B,Task,"So comm we have to put stress on this comm "
B,Task,"uh we have to take care of this fact also like our design comm uh should be appropriate comm should be good looking for the consumers . "
B,Task,"And yes that's wi uh this will definitely comm this can definitely put uh uh enhance our sales . "
B,Task,"Uh and even uh the good thing about this is that eighty percent of users they are willing to pay high uh pay more for this uh good looking remote controls also . "
B,Minor,"So even if the available market goes for the available "
B,Task,"uh even if the market goes for the available remote control is less even then we can sell it at twenty five Euros comm "
B,Task,"which maybe which may seem quite high but if our looks are are if the re remote control we design have a good better uh better look uh designs comm then we can hope that consumers will prefer these g remote controls . "
C,Task,"Excellent . "
B,Minor,"Then "
B,Task,"And the second thing comm some some companies they think that they should have more and more functions of the users uh or in their remote controls comm "
B,Task,"but rather than those having more functions in the remote controls we should emphasise what actually consumer want comm what they operate comm rather than making it too complicated . "
B,Task,"Because mostly it has been found that fifty percent of the users they use only ten percent of the buttons comm "
B,Task,"so there is no point of having ninety percent buttons making the remote controls too bulky comm too complicated too expensive a because I think I believe that technology is useful only if uh the consumers they want to use it . "
B,Task,"Otherwise there is no point of having all this type of things . "
B,Task,"So this will not only reduce the cost of our remote controls but it will increase our profit also . "
B,Task,"So we have to take care of this fact also . "
B,Minor,"Then . "
B,Task,"Uh it was function I want to go to . "
C,Task,"Oh you wanna go back ? Just escape . "
B,Task,"Uh comm escape comm okay "
B,Other,"thank you . "
B,Task,"Then if we look at this slide comm "
C,Minor,"Okay . "
B,Task,"uh these are in your shared documents comm you can see comm "
C,Minor,"Okay . "
B,Minor,"like "
B,Other,"Uh comm sorry . "
D,Other,"So comm sorry "
D,Other,"I was just gonna say comm "
D,Elicit,"what was the question for this ? "
D,Elicit,"Or is are you coming on to that ? "
B,Task,"Ah t look all the market potential comm what uh how we should design consu our remote controls comm what they should be there so as to en enhance our profit comm enhance our sales . "
D,Minor,"Okay . "
D,Elicit,"So these percentages are are what ? "
B,Task,"Yeah comm these are different age group persons "
B,Minor,"like uh "
B,Other,"sorry comm "
B,Other,"I can open it in another way . "
C,Task,"Okay . Speech recognition . "
B,Task,"Uh comm yes . "
B,Task,"If we look at the costs whether the consumers they are willing to uh pay more for speech recognition in a remote control or not comm we can find that they up to a thirty five years age group we have a very good disliking for this uh this uh point comm like for speech recognition in a remote control . "
B,Task,"So we can emphasise on this point also like comm "
B,Task,"because it will definitely enhance our sales in this ag in this particular age group from uh fifteen to thirty five comm "
D,Minor,"Hmm . "
