Speaker,DialogAct,Text
A,Other,"Good morning comm again . "
C,Other,"One question . "
B,Minor,"Yeah . "
B,Elicit,"Choose a number ? "
C,Other,"Send . "
C,Other,"Submit . "
D,Other,"Yep yep yep yep . "
A,Elicit,"All set ? "
C,Task,"Mm . Yeah . "
D,Task,"Mm-hmm . "
A,Task,"Good . "
A,Minor,"Okay . "
A,Other,"Let's see what we can find here . "
A,Minor,"Okay . "
A,Other,"A very warm welcome again to everyone . "
A,Task,"Um here we are already at our uh functional design meeting . "
A,Task,"Um and this is what we are going to do . "
A,Task,"The opening comm which we are doing now comm um and the special note comm "
A,Task,"I'm project manager but on the meetings I'm also the secretary comm "
A,Other,"which means I will make uh minutes "
A,Task,"as I did of the previous meeting . "
A,Task,"And uh I also put these as fast as possible in the uh project folder comm "
A,Task,"so you can see them "
A,Task,"and review what we have discussed . "
A,Task,"Um if I'm right comm there are three presentations comm "
A,Elicit,"I guess each one of you has prepared one ? "
B,Task,"Yes . "
A,Task,"Good . "
A,Task,"And um we will also take a look at new project requirements comm um if you haven't heard about them yet . "
A,Task,"And then of course we have to take a decision on the remote control functions "
A,Task,"and we have some more time comm forty minutes . "
A,Task,"But I think we will need it . "
A,Elicit,"Um well I don't know who wants to go first with his presentation . "
C,Other,"I'll go first . Okay . I'll go first yeah . "
D,Minor,"Yeah . "
B,Minor,"Well . "
A,Task,"You can go first comm okay . "
D,Minor,"Well comm "
D,Other,"shall I go first with the users ? "
B,Minor,"Well "
D,Minor,"I think "
D,Minor,"well "
D,Task,"okay no problem . "
A,Elicit,"Is there an order ? "
B,Task,"everybody already has his presentation comm "
A,Minor,"I haven't "
D,Other,"Ja precies comm ja precies comm ja precies "
B,Task,"so you can adjust it . "
C,Minor,"So . "
C,Other,"Huh ? "
C,Minor,"Okay comm um "
A,Other,"And one question comm "
A,Elicit,"uh your name Denni comm is it with a "
D,Task,"E_I_E_ . "
A,Other,"I_E_ E_I_E_ comm okay . "
A,Other,"Thank you . "
C,Minor,"Okay comm um "
C,Other,"I wanted to explain the working design of the remote control . "
C,Task,"It's possibly very handy if you want to uh design one of those . Um "
C,Minor,"well so "
C,Task,"it basically works uh as I uh uh r wrote down uh in this uh little uh summary . "
C,Task,"Uh when you press a button comm uh that's when you do pr for example when you uh want to turn up the volume comm um a little connection is made "
C,Task,"uh the the rubber uh button just presses on a "
A,Other,"Sorry . "
C,Task,"on a little print plate "
C,Task,"uh which uh makes uh uh a connection "
C,Task,"that uh "
C,Task,"gives the chips comm "
C,Task,"uh which is uh mounted beneath those uh that plastic of a rubber button . "
C,Task,"Uh senses that a connection has been made comm "
C,Minor,"and know "
C,Task,"and knows what button you pressed comm becau uh for example the the volume up or volume down button . "
C,Task,"Um uh the the chip uh makes a Morse code uh like uh signal "
C,Task,"which uh then is si uh signalled to uh several transistors "
C,Minor,"which makes "
C,Task,"uh which sends the signal to a little let . "
C,Elicit,"You know what a let is ? "
B,Task,"Yeah . "
C,Other,"Okay . "
C,Task,"And that makes uh the the infra-red lights signal "
C,Task,"which is sent to the television set . "
C,Task,"Uh which has a sensor in it to uh sense uh the signal of the infra-red . "
C,Task,"That's basically uh how it works . "
C,Task,"Um the findings uh uh that I found uh searching up some uh detailed information about the remote controls comm are that uh they are very easy to produce comm "
C,Minor,"uh it is pis "
C,Task,"uh it's possible to uh make them in mass production "
C,Task,"because it is as eas it is as easy as uh printing a page comm "
C,Task,"uh just uh fibreglass plate um is b uh is uh covered with uh some uh coatings and uh uh and chips . "
C,Task,"Uh and the technology's already available comm "
C,Task,"we don't have to find out how remote controls uh have to work "
C,Task,"or uh how that how uh to make some chips that are possible to uh to to transmit those uh signals . "
C,Task,"Uh I made a little uh uh animation of about how a tran our uh remote controller works . "
B,Other,"Oh right . "
D,Other,"Animation . "
C,Minor,"we tel "
B,Task,"There is something turning . "
C,Other,"There . "
A,Task,"Yeah comm "
A,Other,"it's a little bug "
A,Other,"it's in the in the smart board . "
C,Minor,"Okay . Uh well "
C,Task,"the sub-component comm I suppose that you understand what a sub-component is comm is f in this example it's the button . "
