Speaker,DialogAct,Text
B,Other,"Oops . "
A,Other,"So comm hello everyone . "
A,Task,"We're here to have a kick-off meeting for the design of a f for the beginning of new project um uh remote control for the design for a new remote control . "
A,Task,"I'm the Project Manager Christa Pavlov "
A,Task,"and okay let's begin . "
A,Minor,"So "
A,Task,"I'm first going to do an opening then we get used to one anothers "
A,Task,"and we speak about this tool we're going to design and try to make a project plan comm "
A,Task,"some discussion and then we talk of uh the next meeting . "
A,Task,"So um we want to to do a new remote control . "
A,Task,"It has to be original comm trendy and user friendly . "
A,Task,"Um I think the important points we have to t talk about are uh it's functional design comm it's conceptual design comm and desail detailed design . "
A,Task,"and for that we're going um all to work individually and then have meeting during the whole day . "
A,Task,"Um comm so let's try the whiteboard . "
D,Other,"Wow . "
A,Elicit,"Um so any of you who want to go . "
B,Other,"Yeah comm for favourite animals . "
B,Task,"It's gonna be not my favourite one but the one I can draw . "
B,Task,"And it's gonna be you'll try to guess . "
D,Other,"Wow . "
A,Other,"Wow . "
D,Other,"Complex . "
D,Other,"Huh ? "
D,Elicit,"A cat . "
C,Task,"No . "
B,Task,"No . "
D,Task,"No . Darn . "
D,Minor,"Uh . "
A,Elicit,"A rabbit . "
B,Task,"Yes comm that's a rabbit . "
D,Other,"A what ? "
B,Task,"That's my favourite one . "
A,Task,"A rabbit . "
D,Other,"A r a rabbit comm oh oh yeah comm "
C,Task,"Rabbit . "
D,Other,"where is the carrot ? "
D,Task,"Okay mm-hmm . "
B,Task,"That's it . "
A,Task,"You want to go ? "
D,Task,"I am not very good at uh this kind of stuff . "
B,Minor,"Hmm . "
D,Task,"My favourite animal is "
B,Other,"Wow . "
C,Minor,"You wa "
A,Elicit,"A human "
D,Task,"Guess . "
A,Task,"ah . "
D,Task,"A human comm yay . "
D,Task,"It's a very complex animal "
B,Task,"No . "
D,Task,"and um yeah . "
D,Other,"Characteristics of this this animal is dangerous . "
A,Task,"Mm I think you're supposed to comm yeah . "
C,Elicit,"Is the white "
C,Task,"okay . "
A,Minor,"Hmm . "
C,Minor,"I guess you can . "
B,Other,"Wow . "
B,Task,"That's cobra . "
D,Elicit,"Ah comm a kind of uh snake ? "
D,Elicit,"Cobra ? "
D,Task,"Exactly . "
C,Task,"Yeah uh not really . "
C,Task,"Small cobra . "
B,Task,"No comm it just small cobra comm yeah . "
D,Other,"Uh-huh . "
A,Elicit,"Is that a worm ? Or "
B,Task,"It's co c quite recognisable . "
D,Task,"What about you uh "
A,Other,"Uh yeah "
A,Task,"Christa Pavlov Mm . "
D,Other,"Christa ? "
C,Other,"Chris . "
B,Other,"Christa Christa . "
D,Task,"A fish . "
C,Minor,"Mm . "
B,Minor,"Hmm . "
A,Task,"Smiling fish . "
C,Task,"Smile fish . "
D,Task,"A smiling fish . "
D,Minor,"Mm-hmm . "
A,Minor,"Mm-hmm . "
B,Minor,"Okay . "
D,Task,"So comm w whiteboard is working ? "
C,Task,"Yeah . "
A,Task,"Yeah . "
D,Task,"Good . "
D,Task,"Next . "
A,Task,"Next . "
A,Task,"Let's talk about money . "
B,Other,"Just tr try to guess who is a User Interface Designer . "
D,Minor,"Yeah comm well . "
B,Other,"According to the drawings . "
D,Task,"Not me . "
C,Task,"Yeah comm you're "
B,Minor,"Okay . "
D,Task,"So . Twenty five Euro for a remote control . "
A,Minor,"So . "
A,Task,"Yeah comm "
A,Minor,"mm that's the price we want to "
C,Minor,"Hmm . "
A,Task,"that's the aim for the price for the remote control . "
D,Minor,"Okay . "
A,Task,"We aim to do this profit . "
D,Task,"'tis big number . "
B,Task,"On the international market . "
A,Task,"Yeah . "
A,Minor,"Mm-hmm . "
C,Task,"Yeah comm we're to sell two million then . "
B,Other,"Wow . "
D,Minor,"Mm-hmm . "
A,Task,"Mm for a production cost of mm twelve fifty Euros maximum . "
A,Minor,"'Kay . "
A,Elicit,"So any of you have experience in remote controls ? "
D,Task,"Uh yes comm we have plenty at home . "
C,Task,"Mm yeah . "
D,Task,"In fact comm my daughter likes l remote controls . "
A,Minor,"That "
B,Other,"Mm . To eat ? "
D,Other,"To eat ? Yeah comm mainly comm and to break . "
A,Task,"So that could be a great um application . "
A,Task,"Remote controls children proof . "
D,Task,"Mm-hmm . Yeah . "
A,Task,"Mm mm-hmm . "
D,Task,"Ye ye yeah . "
B,Minor,"Children proof . "
B,Minor,"Hmm . "
D,Task,"So she likes uh buttons which make click comm "
C,Minor,"Yeah comm pret "
A,Minor,"Okay . "
D,Task,"so it has to click . "
A,Elicit,"So they have to be waterproof maybe ? "
D,Task,"It has to be uh wha baby proof "
A,Task,"'Cause they eat she ate it . "
D,Task,"yeah "
D,Task,"but mainly it has to be very robust "
D,Task,"because even if she's not very tall she's uh high enough so that uh when she throw it away it's uh "
A,Minor,"Mm-hmm . "
C,Minor,"Yeah . "
C,Minor,"Ah . "
D,Task,"So it has to be very robust . "
B,Task,"Okay comm unbreakable . "
D,Task,"Unbreakable comm yeah . "
B,Minor,"Uh-huh . "
C,Task,"Yeah comm we have some child lock or something comm yeah . "
D,Minor,"Mm-hmm . "
A,Minor,"Mm-hmm . "
D,Minor,"And uh "
D,Task,"it has to be nice looking comm "
C,Minor,"Yeah . "
D,Task,"colourful comm maybe "
A,Task,"Colourful comm yeah mm . "
B,Task,"Colourful ? That's not practical . "
D,Task,"colourful comm because uh nobody has colourful remote control "
C,Minor,"Yeah . "
A,Task,"No comm that's a good idea . "
C,Task,"Yeah comm it's always black or yeah . "
D,Task,"comm they're always black comm yeah comm "
A,Minor,"Mm mm-mm . "
B,Task,"No . "
D,Task,"but this one could be I dunno comm purple or b "
B,Minor,"But how gonna "
A,Minor,"Yeah . "
B,Task,"okay comm "
B,Elicit,"just uh but it's uh monochrome it's n it's not like "
C,Minor,"Yeah . "
D,Task,"Yeah comm yeah . "
A,Task,"No comm "
C,Minor,"Yeah . "
A,Elicit,"because you think comm why not . "
D,Other,"One colour . "
B,Task,"Otherwise you will never find it . "
