Speaker,DialogAct,Text
B,Minor,"Hmm . "
A,Other,"Good morning everybody . "
C,Other,"Good morning . "
D,Other,"Good morning . "
B,Other,"Good morning . "
A,Task,"So comm we are asked to to make uh uh a new remote control for television . "
A,Task,"And the characteristics of this new remote control should be original and trendy and of course user user friendly . "
A,Task,"So people can can use it without any any problem . "
A,Minor,". "
A,Other,"I don't know . "
C,Task,"Well comm I think we should set the the points to to drive the project and uh "
B,Minor,"Mm . "
B,Elicit,"B did you send us an email about this ? "
A,Task,"Uh comm not yet comm "
A,Other,"but if you want "
B,Task,"Yeah comm we we received an email about this uh d designs . "
A,Other,"Do you want do you want me to send you a mail ? "
B,Task,"Ah it's Okay . "
A,Minor,"Or "
D,Task,"Or you can put it in the shared folder . "
B,Task,"Yeah comm "
B,Elicit,"you see the email ? "
B,Minor,"You email . "
B,Minor,"The v very "
B,Task,"no comm no "
B,Task,"the first one . "
D,Task,"No comm I didn't get it . "
B,Task,"It's inside . "
A,Minor,"Uh "
D,Task,"This one . "
B,Task,"No comm no . "
D,Task,"No . "
B,Task,"The third one . "
B,Task,"Oh comm you didn't get anything . "
D,Task,"No comm . "
B,Task,"It's strange . "
B,Minor,"Mm . "
B,Task,"I got an email about the dis about the discussion . Yeah . "
A,Minor,". "
A,Elicit,"You get email comm . "
B,Task,"I dunno from who . "
C,Task,"Yeah comm from the account manager . "
B,Task,"From the account manager . "
B,Elicit,"You have received the same email comm right ? "
C,Task,"Yeah . "
B,Minor,"Yeah . "
D,Task,"I think it's for your guys to how to design it all the aspects so you need that information . "
B,Minor,"Yeah . "
C,Task,"Yeah comm I think so . "
B,Task,"Yeah comm so each of us has a role to do . "
D,Task,"Yeah "
A,Minor,"S "
D,Task,"I think assign your uh roles . "
B,Minor,"In each "
B,Task,"We already have our role . "
A,Task,"For each for each one . "
D,Task,"For each person comm yeah . "
B,Minor,"'Kay comm we can "
A,Minor,"So there are "
A,Minor,"so we have three "
B,Task,"So there are three kinds of designs comm that's all . "
A,Task,"f yeah . "
A,Task,"We have functional design comm conceptual design comm and detail design . "
B,Task,"Okay comm alright . "
A,Elicit,"So comm who will be the the responsible for the functional design ? "
A,Elicit,"Any any volunteer ? "
C,Task,"I think our uh responsibilities will be assigned when we in our mail we received from the account manager . "
B,Task,"Yeah comm yeah . "
C,Minor,"Uh "
B,Task,"I'm doing the interface . "
A,Other,"You are doing th "
C,Task,"No comm "
C,Task,"I'm doing the interface . "
A,Minor,". "
