Speaker,DialogAct,Text
A,Other,"Afternoon guys . "
A,Minor,"It's gonna be . "
D,Other,"Rock and roll . "
A,Minor,"Oh . "
A,Minor,"'Kay . "
D,Other,"So do we need to re-train Mike on how to put his mic on ? "
C,Minor,"Think s "
A,Other,"We may do . "
D,Other,"Okay comm can he get it all by himself this time ? "
A,Other,"I dunno comm I'm feeling like a big boy . "
C,Minor,"Mm . Pro "
C,Other,"Probably not comm "
C,Other,"'cause he's 'S been listening to too much . "
D,Minor,"So "
C,Other,"He's getting retarded . Yay . "
D,Other,"I believe I can fly . "
B,Task,"Alright well we got some exciting stuff for you guys . "
C,Task,"Or not . "
B,Task,"Or not . "
C,Minor,"Yeah . "
D,Task,"Just what I needed was something exciting . "
D,Task,"Remember comm I'm an old man . "
A,Elicit,"'Kay comm ready to go ? "
B,Task,"All ready . "
A,Task,"'Kay so we've got our conceptual design meeting . "
C,Other,"Apparently I'm old as well . "
A,Elicit,"Hopefully we've all got exciting ideas now . "
D,Other,"Thirty's really young comm eh ? "
B,Other,"We do . "
A,Other,"Uh k exciting ideas . "
A,Task,"'Kay so here's our agenda our agenda . Um "
A,Other,"I'm gonna open . "
A,Other,"I'm gonna talk for a bit about what we're gonna do . "
A,Other,"I'm gonna take some notes . "
A,Task,"We're gonna all do a presentation comm "
A,Task,"and then hopefully we're gonna make some decisions now . "
A,Minor,"Yep . "
B,Minor,"Alright . "
A,Task,"Well when I say hopefully comm we have to . So "
A,Task,"I'm gonna let you guys talk before we make decisions . "
A,Elicit,"And does anyone really want to go first ? "
B,Other,"I guess I'll go first . "
A,Elicit,"You p two ? "
B,Task,"Yeah . "
A,Elicit,"What's "
B,Task,"Component comm I think . Yeah . "
A,Minor,"Components design . "
B,Task,"Yep that's it . "
C,Other,"Presented by name . "
B,Minor,"My name is . "
D,Other,"Jose he man is . "
A,Other,"Your name is name ? "
B,Other,"My name is name . "
A,Other,"Huh hi name . "
C,Other,"My name is Inigo Montoya . "
C,Other,"You killed my father . "
B,Other,"Sorry "
C,Task,"Prepare to die . "
B,Task,"I did this in a bit of a rush . "
D,Other,"N name . "
B,Task,"So so here's a look inside your really old-looking remote control . "
A,Minor,"Right . "
B,Task,"Um you've got a printed a printed uh circuit board here comm "
B,Task,"and you've got all these buttons which kinda press down little rubber nubbies into these little holes that activate "
A,Task,"We've all broke a remote control ri um s yeah . "
B,Task,"Yeah we've all broken a remote control . "
D,Minor,"I've "
B,Task,"So you've also got um you've got your chip here comm your batteries here comm and some sorta electronics . Um "
