Speaker,DialogAct,Text
B,Other,"If you leave them on the whole time you get to look like a noodle the whole time . "
A,Other,"Hmm . "
D,Elicit,"Is that someone's ? "
B,Minor,"Is that . "
A,Other,"Thank you . "
B,Minor,"three comm apparently . "
A,Minor,"Hmm . Hmm . "
B,Minor,"Okay comm "
B,Task,"you all switched on . "
D,Task,"Okay . "
A,Task,"Yep comm me too . "
B,Task,"I presume we're good to go . "
B,Minor,"Okay comm um "
B,Other,"minutes "
B,Task,"um we decided to use a kinetic charger comm "
A,Minor,"Mm-hmm . "
B,Task,"standard chip comm um 'cause it can come in various different sizes comm "
B,Task,"it wasn't uh uh gonna be a problem factor . "
B,Task,"We wanted a stand-by function . "
B,Task,"The case material is gonna be soft comm rubbery comm changeable . "
B,Task,"Um buttons with a combination of L_C_D_ and rubber according to the design . "
B,Task,"Um bright funky designs inspired by fruit comm keeping with the hip kind of feel . "
B,Task,"Um and to try and incorporate voice recognition software into our design until we can find out more about the cost of things like that . "
B,Task,"Um and the rubber buttons that we'll use will be anti-R_S_I_ . "
B,Elicit,"Okay ? "
B,Task,"Prototype presentation . "
C,Elicit,"Is that for us ? "
B,Task,"I think that would be you . "
A,Task,"Yep . "
C,Other,"Okay . "
A,Task,"Me and William worked on a prototype comm "
A,Task,"and I think William is going to make a p presentation on that . "
C,Task,"Yeah comm "
C,Elicit,"shall I show ? "
A,Task,"Yeah . "
C,Other,"I'll show . "
C,Elicit,"Though do you do you wanna do you wanna sh do you wanna hold it "
B,Minor,"Make sure the camera's "
A,Other,"I can hold it like "
C,Other,"and I'll I'll show you the presentation . "
A,Task,"Yeah comm "
A,Minor,"so "
C,Elicit,"Can I just nick your "
B,Task,"Yes comm yes you can . "
B,Task,"Wait a second comm "
B,Other,"I'll get it out . "
C,Other,"Whoa . "
A,Minor,"It looks "
B,Minor,"Um "
C,Task,"Going a bit crazy over here . "
A,Minor,"crazy . "
B,Other,"Okay . "
C,Other,"Thank you . "
B,Task,"You should have one of those things "
A,Other,"Um not now . Oh . "
B,Task,"and you can just take it off . "
A,Minor,"Yeah . "
B,Other,"Ta-da . "
A,Minor,"Oh comm "
A,Elicit,"where are the hinges ? "
C,Minor,"Okay comm so "
C,Task,"this is our look and feel presentation comm the final our final presentation . "
B,Minor,"Right . "
B,Minor,"Mm 'kay . "
C,Task,"And we'll first look at the exterior of what we've uh come up with over there . Um "
A,Minor,"'Kay . "
C,Task,"It's gonna have a a plastic body um with a sort of standard colour comm either we're thinking some something fairly neutral like a a white or a light blue or something . "
A,Elicit,"You able to look ? "
A,Minor,"Yep . "
C,Task,"This is underneath the rubberised the rubberised uh outer casing "
B,Minor,"Mm-hmm . "
C,Task,"um which there'd be sort of a wide choice "
C,Task,"they would be attached comm "
C,Task,"but we can we can come up with that . "
B,Minor,"Okay . "
C,Task,"Um the um wide choice of colours and sort of patterns comm "
C,Task,"so you've got you've got a lot of customisation with it . "
C,Task,"Um it's obviously an a sort of clam-shell design "
C,Task,"and uh the um the top L_C_D_ screen that you can see that would b would be sort of um how do you say comm it's yeah yeah comm it would be sort of inset into the into the top "
A,Minor,". "
A,Elicit,"The black and white touch screen "
A,Minor,"wherein people can "
B,Task,"Mm . So it's flush . "
C,Minor,"and the buttons at the bottom would d "
A,Minor,"Right . "
C,Task,"so so it'll fully close flat . "
B,Other,"Oh right comm okay comm yeah . "
C,Minor,"Yeah comm "
C,Elicit,"yeah . "
C,Other,"And working on the inside "
C,Task,"we've um already said d decided on the kinetic batteries comm "
C,Task,"which actually comm thinking about it now comm could y could also probably attach to the flipping open and shut as well comm "
C,Minor,"so that you could probably get a bit of "
B,Elicit,"So put it in the top section rather than the bottom sections comm "
C,Task,"Yeah . Yeah . "
B,Minor,"'cause it's the top part that's "
A,Task,"Mm-hmm . "
B,Other,"okay . "
C,Task,"Um we decided that um the voice recognition system comm it did actually say on the email that they were sort of coming in "
C,Task,"and they were fairly easy to get a-hold of comm "
C,Task,"so we presumed that they'd also be quite cheap . "
C,Task,"So you'd have something like where you'd shout out comm where where is the remote and it'll shout back comm I'm here comm or something . "
C,Minor,"And then "
D,Other,"Or something . "
C,Other,"yeah . "
C,Task,"It wo it won't shout out I'm here or something . "
C,Task,"It'll just shout out I'm here comm or something to similar effect . "
B,Other,"Okay . "
A,Other,"'Kay . "
B,Task,"I'm under the sofa . "
A,Minor,"Ah oka "
B,Task,"Or comm that would be too complicated . "
C,Minor,"Uh yeah comm "
C,Minor,"if it was going like I d "
C,Minor,"well "
C,Task,"tha that could be something for next time comm maybe . "
C,Task,"You can have a remote that tells you exactly where it is . "
C,Task,"Um the standard comm there's be a standard transmission with the T_V_ using using all the standard chips that we've talked about . "
B,Minor,"Infrared . "
C,Minor,"Um it would it would have "
C,Task,"obviously 'cause it's split over two two different layers comm "
C,Task,"it would need two separate P_C_B_s comm "
C,Task,"so it would be joined at the hinge through some sort of cabling . "
C,Task,"And uh because comm obviously comm all T_V_s use this comm the same infrared medium comm "
C,Task,"we'd just be using using the same thing to transmit the data . "
C,Task,"And the infrared um sender would be on the on one of the bot the bottom layer comm just at the front of the "
C,Minor,"we haven't "
C,Task,"I don't think we actually put it on . "
B,Elicit,"Like here . "
C,Task,"Yeah comm yeah comm something like that . "
B,Other,"Okay . "
A,Task,"Infrared could be here also . Yeah comm here . "
B,Task,"Actually comm no comm "
B,Task,"it would be it would have to be on the on the front . "
C,Task,"Yeah comm on the front on the front side of that comm yeah . "
A,Task,". So when it's even if it's open here comm the signals would go . "
B,Other,"Oh right comm yeah comm okay comm yeah comm I've got you . "
B,Task,"It's still pointing comm "
C,Task,"So when you've actually got it open comm it would be facing the T_V_ . "
B,Other,"yes . "
A,Task,"Yeah . "
B,Task,"Yeah comm that would make sense . "
C,Other,"And then finally um on to the interface . "
C,Task,"The top screen comm as we said comm is would be an inset um black and white L_C_D_ s touch screen "
C,Task,"which yeah would uh have all of all of the the available functions for for the remote on it comm "
A,Task,"This one right here . "
C,Task,"uh whereas the bot the bottom screen would just contain the standard buttons comm like the vo volume up and down comm channel up and down comm power on and off comm and uh things to that effect . "
B,Minor,"Okay . "
A,Minor,". "
C,Task,"And now we've we also decided on the inside comm we could possibly either have um some some kind of sort of bezzled uh logo on it comm or something inset comm or maybe an engraving of the logo on the top . "
A,Minor,"Which is "
B,Elicit,"But not interfering with the outside kind of look of the product "
C,Task,"No d not not actually . No comm not uh interfering with l the whole look of the the product when it's uh on the thing . "
A,Task,"No . "
B,Minor,"once it's "
A,Other,"Look up to it . "
B,Minor,"Okay . "
C,Task,"And finally that's how we put the fashion back into electronics comm "
C,Task,"as that is that's the company logo . "
B,Other,"Thank you very much . "
A,Other,"Yay . "
B,Task,"Wrapping it all up comm "
D,Other,"Well done . "
B,Minor,"okay . "
B,Task,"Um I've now got evaluation criteria . "
D,Task,"Certainly . "
A,Minor,"So "
A,Task,"this is the one . "
A,Other,"Sorry . "
B,Minor,"It's to be presented . "
C,Task,"There you go . . "
D,Other,"Logged in ? "
D,Other,"Thank you . "
D,Other,"Oops . "
B,Other,"Okay . "
A,Other,"Evaluation . "
A,Minor,". "
A,Task,"Mm um I I think this is chip . "
B,Task,"It's quite similar to what it was before comm though . "
D,Minor,"Okay . "
B,Other,"Sorry . "
D,Task,"This stage of the evaluation is really for us as a team to evaluate if we have now got a product specification and prototype design that meets the the criteria that we got from our market research . "
D,Task,"So this is the first stage of the evaluation . "
D,Minor,"Now comm "
D,Task,"the collection of the criteria comm as we saw in our previous meeting comm was based on the user requirements and trends found in the marketing reports and marketing strategy of our company . "
D,Task,"So it's what we've discussed in the last meeting comm "
D,Elicit,"are we actually meeting those trends and requirements ? "
D,Minor,"Now "
D,Task,"the findings that we came up with comm just a recap comm are here . "
D,Task,"The criteria that we want in this remote control are a fancy look and feel comm technological innovation comm it should be easy to use comm it should incorporate current fashion trends comm "
D,Task,"and those the two main ones comm they were the spongy texture and the fruit and vegetable strong design colours . "
A,Minor,"Mm-hmm . "
D,Task,"The design should minimise R_S_I_ "
D,Task,"and be easy to locate "
D,Task,"and we were still um uh slightly ambivalent as to whether to use voice recognition there comm "
D,Task,"though that did seem to be the favoured strategy comm "
D,Task,"but there was also comm on the sideline comm the though of maybe having a beeper function . "
D,Minor,"Okay comm so "
D,Task,"we can come back to that slide comm if you don't have a note of those . "
D,Other,"I'll just show you how we're going to evaluate our own feedback to this comm to what we have so far . "
D,Task,"We're going to use a seven point scale comm "
D,Task,"where one is true "
D,Task,"and seven is false . "
D,Task,"We look at each of those criteria that I've just mentioned comm "
D,Other,"I'll call that slide back up comm "
D,Other,"and I will just do a preliminary rating of all those criteria on the whiteboard here . "
C,Minor,"Yeah . "
A,Minor,"Mm-hmm . "
D,Elicit,"Does that seem clear ? "
D,Elicit,"Any questions there ? "
A,Other,"Ah comm it's perfect . "
D,Minor,"So "
D,Task,"we're going to look at these crite "
A,Elicit,"Is it everybody is going to evaluate comm or just the Market "
D,Task,"Yes comm "
A,Other,"okay . "
D,Minor,"we're going to come to "
D,Task,"w we'll discuss each one "
B,Minor,"Mm-hmm . "
D,Task,"and we'll come to a consensus rating between one and seven . "
B,Other,"Okay . "
D,Elicit,"Is that okay ? "
A,Minor,"'Kay . "
D,Task,"One is true comm "
D,Task,"seven is false . "
D,Minor,"Right . So "
D,Other,"I won't write all of that out again . "
D,Other,"It will just be criteria one comm two comm three comm four comm five comm six comm "
D,Task,"or A_ comm B_ comm C_ comm D_ comm E_ comm F_ "
D,Task,"to confuse it with the number rating . "
D,Other,"B_ comm C_ comm D_ comm E_ comm F_ . "
D,Other,"This is where I realise how tiny I actually am . "
B,Task,"Just write small . "
D,Other,"Criteria and rating . "
D,Task,"Actually comm it might be an idea comm if we each did give our own individual rating comm "
D,Task,"and we could take an average at the end . "
D,Elicit,"How about that ? "
B,Task,"Yeah . That works . "
A,Task,"Yeah comm "
C,Task,"Yeah comm okay . "
A,Minor,"so you can "
D,Task,"Okay . "
D,Other,"So I'll just separate the ratings by obliques comm "
D,Task,"and if we go one comm two comm three comm four comm we know who's who . "
C,Task,"Yeah . "
B,Minor,"Mm-hmm . "
D,Minor,"Okay . "
D,Task,"Criteria A_ comm the fancy look and feel . "
