Speaker,DialogAct,Text
A,Minor,"Okay uh "
A,Task,"Agnes comm you can help me for the slide when "
C,Minor,"Yep . "
C,Task,"Sure . "
A,Other,"okay . "
A,Minor,"Okay comm "
A,Other,"welcome back . "
A,Other,"I hope uh you have a fresh head and a fresh time . "
A,Minor,"How t now the meeting "
A,Task,"actually we gathering here to discuss about the functional design meeting . "
A,Elicit,"Okay comm "
A,Task,"and uh we'll issue some information from uh all of you . "
A,Task,"And it's in the comm I think uh comm in the sharing folder . "
A,Other,"And uh I will invite uh the Christine and the Ed and uh Agnes to discuss about on the various subjects . "
A,Minor,"So "
A,Task,"can you go to the next slide ? "
A,Minor,"Yeah uh "
A,Task,"the agenda of the meeting is opening . "
A,Task,"Then uh I'm going to talk about uh the project management comm "
A,Task,"what I'm going to do comm "
A,Task,"and uh comm of course comm I'm doing the project management and secretary both comm "
A,Minor,"okay comm "
A,Task,"to take the minutes of the meeting . "
A,Task,"And there are three presentations . "
A,Task,"One is uh new project requirements . "
A,Task,"And the second one about uh decision on remote control functions . "
A,Task,"And uh finally we are closing . "
A,Task,"Uh and the meeting time will be uh forty minutes comm "
A,Task,"so you have to be very quick . "
A,Minor,"And I have come up with the "
A,Task,"management come with the new proposal comm "
A,Elicit,"okay comm "
A,Other,"and I have to discuss a few points on this . "
A,Task,"Uh both says new insights in the aim of your project . "
A,Task,"Uh the one is uh the teletext becomes uh outmoded comm okay because if uh because of the computer systems and the new technology . "
A,Minor,"So "
A,Task,"we don't need to consider really about the teletext all in our new project design . "
A,Task,"And the second one is about uh the remote control . "
A,Task,"Should be used only for the T_V_ . "
A,Task,"That's what our uh management says . "
A,Task,"And the third point comm it's very very important to establish our uh marketing or uh corporate image comm okay comm with this new project or new product . "
A,Elicit,"Okay . "
A,Minor,"So "
A,Minor,"I will invite uh "
A,Task,"Agnes comm can you go to the third slide ? "
C,Task,"No comm "
C,Task,"this is the third slide . "
A,Other,"Okay comm . "
A,Minor,"So comm "
A,Task,"I'll invite uh Christine to discuss about uh the functional design . "
B,Minor,"'Kay comm "
B,Task,"do you wanna open the "
C,Task,"Sure . "
C,Elicit,"Um . You're participant "
C,Minor,"s "
B,Task,"I'm number two . "
C,Other,"Two ? "
B,Task,"That's it . "
C,Elicit,"Do you want the mouse comm "
C,Elicit,"or do you want me to "
B,Other,"I'll do the notes . "
B,Task,"Yeah comm "
B,Other,"thanks . "
B,Minor,"So um well "
B,Task,"I I figured uh we should um identify some user requirements comm "
B,Task,"and from my experience comm I wanna uh comm and from research I did comm uh the the device has to turn the television on and off the first time you press on the big button comm "
B,Task,"you can't uh can't have like uh waffling on this point comm you know . "
B,Minor,"Really have "
B,Minor,"It needs to be able "
B,Task,"y y have to be able to find it . "
B,Task,"Because one of the biggest problems with remote controls is finding them . "
B,Minor,"So uh comm "
B,Task,"I also comm "
B,Task,"since we have to establish our corporate image on the basis of this new product comm "
B,Task,"thought we better look at things that are popular "
B,Task,"and um ex go beyond those comm "
B,Task,"and comm as I said in the first meeting comm "
B,Task,"um and then uh we might wanna talk eventually about the materials that are appropriate to use in uh in the construction comm especially in the the uh the outside of the product "
B,Task,"so that it gives the appearance comm "
B,Task,"and it is reliable comm and so forth . "
B,Task,"I did a little history on uh the the uh remote controls "
B,Task,"and when they were invented and so forth comm "
B,Minor,"so comm "
B,Task,"I guess this guy Zenith uh created the Flashmatic comm "
B,Task,"which I kinda like the idea comm "
B,Task,"'cause it made me think of um um maybe the remote control made a big flash when uh you turn the T_V_ on and off comm "
B,Task,"that might be interesting . "
B,Minor,"And um so "
B,Task,"it was highly directional flash light "
B,Task,"that uh you could turn the picture on and off comm "
B,Task,"and the sound on and off comm "
B,Task,"and change channels "
B,Minor,"c "
B,Task,"so I think um those are still requirements we have today comm uh fifty years later . "
C,Minor,"Mm-hmm . "
B,Task,"And uh it was really a pioneering innovation comm "
B,Task,"but it was uh sensitive to the sun comm "
B,Minor,"so that uh it would get would start off by the you'd get "
B,Task,"it would easily cause um problems . "
B,Minor,"So comm uh "
B,Minor,"I in addition to uh looking at the um uh the functional requir "
B,Minor,"so "
B,Task,"all these devices are examples of where uh mm they represent examples that are available today "
B,Other,"which I think the one in the middle is r um really uh something to keep in mind . "
D,Task,"Fantastic . "
B,Other,"It'd be easy to find . "
B,Minor,"And um it would uh y you'd "
B,Other,"you could throw it at things "
B,Other,"if if the T_V_ didn't turn on and off comm you could use it for something else . "
B,Task,"And since I'm not really um Industrial Designer comm "
B,Task,"I didn't really know what to do with this slide . "
B,Task,"But um I just took some different uh schematics "
B,Task,"and I put them into this comm "
B,Task,"and I guess this is what a slide might look like if you were drawing a circuit board . "
B,Task,"I don't know why um we were asked to do this . "
B,Minor,"So comm uh "
B,Task,"personal preferences comm um "
B,Minor,"I think we could "
B,Task,"uh I I'm really thinking outside the box here comm "
B,Task,"and I think that we should consider perhaps having an an an a a size uh a remote control that changes in size depending on the user preference . "
B,Task,"So something that's very very flexible and inflatable "
B,Task,"and then you could shrink it . "
B,Task,"I think um it could either be you could go either one extreme comm "
B,Task,"be very colourful comm "
B,Task,"or you could make it clear comm "
B,Task,"and um kind of blend in with things comm "
B,Task,"so you didn't have to um uh have a problem with the th the decoration of the of the user's home . "
B,Task,"Um I think uh it needs to be waterproof comm "
B,Task,"because uh sometimes they fall into cups "
B,Minor,"and comm you know comm "
B,Task,"it might be out by the swimming pool or something like that . "
B,Minor,"Um "
B,Minor,"if you uh mi one of "
B,Task,"one of my requirements was about needs t to tell you when it's done its job or not comm "
B,Task,"because half the time comm I keep pushing on the remote control comm "
B,Task,"and I don't know if it's actually understood my message comm "
B,Task,"so I think it should give you some sort of an oral cue . "
B,Task,"And uh comm course I never wanna replace the battery . "
B,Minor,"So comm "
B,Minor,"that's "
B,Task,"those are my f preferences comm "
B,Task,"and that's my presentation . "
A,Minor,"Yeah comm "
A,Other,"let me uh interrupt you uh "
A,Task,"if you can add other facility comm other feature comm like uh unbreakable . "
B,Task,"Yes . "
A,Task,"Okay comm "
A,Task,"because uh especially today comm you know comm you have the family and the kids comm "
A,Minor,"okay comm "
A,Task,"and the kids throw it "
A,Task,"and they they play with their remotes "
B,Task,"Run over it with a car . "
A,Minor,"and . "
A,Task,"Yes . "
A,Minor,"Okay comm so "
A,Task,"if you can add the feature comm okay comm for your uh fabric whatever in your outline design okay comm with unbreakable comm "
A,Minor,"okay comm "
A,Task,"I think that will give a lot of advantage for our product comm "
B,Task,"Good idea . Good idea comm "
A,Task,"if I'm not wrong . Maybe you can uh add it in that . "
B,Minor,"I'll I'll uh um "
B,Task,"Yes comm "
B,Task,"very good . "
A,Minor,"Okay comm uh "
A,Other,"thank you Christine comm "
A,Elicit,"and uh uh any questions or uh clarifications comm or any discussion on the functional design ? "
C,Elicit,"Do you have any preconceived ideas in terms of materials ? "
C,Task,"'Cause comm for example comm in the unbreakable thing comm doing something plastic would be harder comm "
C,Task,"whereas having something like comm I dunno comm steel or titanium isn't really economically viable . "
B,Minor,"Hmm . "
B,Task,"Titanium . "
B,Task,"Titanium would be be heavy comm too comm "
D,Other,"Titanium . "
B,Elicit,"wouldn't it ? "
C,Task,"Yeah . "
B,Other,"No comm I haven't really "
B,Elicit,"um I wanted feedback comm "
B,Task,"I think we need to rate rank these comm "
C,Minor,"Yeah . "
B,Elicit,"but we'll see what your uh personal preferences are and your thoughts . "
C,Task,"Sure comm yeah . "
C,Task,"No comm "
C,Task,"I just wondering whether that you had any sort of "
B,Task,"I like titanium . "
B,Task,"It's light . "
C,Minor,"Yeah . "
D,Task,"Expensive . "
B,Task,"Uh yeah "
C,Other,"The marketing comes out . "
B,Minor,"but uh who who said who said we were comm "
A,Task,"Yes . "
B,Minor,"you know comm "
B,Task,"nobody told me how mu what our financial objective is comm so um "
A,Minor,"Yeah so "
B,Other,"It'd be hard to inflate something ou made out of titanium though . "
A,Minor,"Yeah "
A,Minor,"the the "
A,Other,"I'm sorry "
A,Task,"because uh the last meeting we supposed to discuss about the financial thing . "
