Speaker,DialogAct,Text
B,Elicit,"Is that alright now ? "
B,Task,"Okay . "
B,Other,"Sorry ? "
B,Elicit,"Okay comm everybody all set to start the meeting ? "
B,Task,"Okay comm we've got half an hour for this one um to uh discuss the um functional design . "
D,Task,"Could you plug me in ? "
D,Task,"Okay . "
D,Other,"Thanks . "
B,Elicit,"All ready to go ? "
B,Task,"Okay . "
D,Task,"Okay . "
B,Task,"Um so hopefully you've all been working away comm "
B,Task,"and I've put the minutes of the last meeting in the project folder . "
B,Other,"Um so I guess just to to recap on uh what we did last time . "
B,Task,"Um kind of uh got to know each other a little bit and uh got familiar with all the equipment "
B,Task,"and started to discuss um a bit about the project comm you know comm cost-wise how much how much money we had to s "
B,Task,"Um just want to tell you that you have three new requirements comm "
B,Task,"which is the The first one is that um uh the company's decided that teletext is outdated uh because of how popular the internet is . "
B,Task,"Nobody uses teletext very much anymore comm "
D,Minor,"'Kay . "
B,Task,"so we don't really need to consider that in the functionality of the of the remote control . "
B,Task,"Um they've also suggested that we um we only use the remote control to control the television comm not the V_C_R_ comm D_V_D_ or anything else . "
B,Task,"I think the worry is that if the project becomes too complex then it'll affect um how long it takes us to get it into into production comm the time to market . "
D,Minor,"Okay . "
B,Task,"So um comm we're just gonna keep it simple and it'll just control the T_V_ . "
B,Task,"And the other thing was that the company want the corporate colour and slogan to be implemented in the new design . "
B,Task,"Um I'm not entirely sure what the corporate colour is . "
B,Task,"It might be yellow comm because there seems to be a lot of yellow everywhere . "
D,Elicit,"And the slogan comm like the actual written slogan comm or just to embody the idea of the slogan ? "
B,Task,"Well that's the thing comm I'm I'm not sure um "
B,Elicit,"uh th because on the the company website comm uh what does it say "
D,Task,"'Bout putting the fashion in electronics . "
B,Minor,"Uh something "
B,Task,"Yeah comm "
A,Minor,"Mm yeah . "
B,Elicit,"I mean do they Is that something they want actually written on it comm "
B,Task,"'cause it's quite long . "
B,Task,"Um or yeah comm just the idea comm but I'm not sure . "
B,Task,"So that's something we can discuss as well . "
B,Task,"So those are the three things comm "
B,Task,"just not to worry about teletext comm uh only control the T_V_ comm and um and uh incorporate the uh colour and slogan of the company . "
B,Elicit,"Um so is everybody okay with any of that "
B,Elicit,"comm or do you want me to recap at all ? "
A,Task,"Nope comm we're all set . "
B,Minor,"Right um comm "
B,Task,"time for presentations then . "
B,Elicit,"Who would like to go first ? "
C,Other,"I'll go first . "
D,Task,"Sure . "
B,Task,"Okay comm cool . "
C,Minor,"Alright um comm "
C,Other,"can I st steal this from the back of your laptop ? Uh "
B,Task,"Oh yeah comm of course comm yeah . "
B,Task,"G go on ahead . "
C,Task,"so this is the technical functions design . "
C,Minor,"Um "
C,Minor,"Right "
C,Task,"to do the um the design I have I've had a look online comm I've had a look at the homepage comm "
C,Task,"which has given us um some insp inspiration from previous products . "
B,Minor,"Mm-hmm . "
C,Task,"Um I've had a look at the previous products to see what they offer "
C,Elicit,"and um I would like to ask you guys for um your ideas about the design at the end of the meeting . "
C,Task,"Um unfortunately we're not allowed to talk outside the meeting room comm so "
D,Minor,"Right . "
B,Minor,"Okay . "
C,Task,"Um comm having a look at the existing products comm I found out that um it tends to come in sort of two extremes comm "
C,Task,"there's either um a very complicated one that's got lots of buttons comm lots of colours comm very confusing comm you don't know what you're doing . "
C,Task,"Um in that case the the labelling tends to be very bad . "
C,Other,"Um there's an example I'll show you at the end comm "
C,Other,"um sh show you now . "
C,Minor,"Uh "
B,Minor,"Alright . "
C,Task,"here um the button there and there . "
C,Task,"This one's prog . "
C,Other,"Sorry . "
C,Task,"That one's perg and that one's prog comm "
C,Task,"and it doesn't really tell you what it does . "
C,Task,"Um comm not sure if you had a a look at the other um control in that example . "
C,Task,"Um it's a very simple one . "
C,Task,"It's got only the basic functions mm "
C,Task,"but um it's the same size as the the hard to use one . "
B,Other,"Oop . "
C,Task,"Uh it looked a bit clunky . "
C,Task,"They're very big and not very much use for buttons . "
C,Minor,"Um comm "
C,Task,"and it's just very hard to access the advanced functions . "
C,Task,"There's there's nothing for instance for a slow motion button . "
C,Task,"Um comm my own preferences comm I prefer the the clunky one . "
C,Task,"Um it's very easy to use . "
C,Task,"Um but unfortunately it does lack the advanced functions "
C,Task,"which I I quite like having on the controls . "
C,Task,"Um so I believe the the advanced functions should maybe be hidden in a drawer comm "
C,Task,"or something like tha from the bottom of it . "
C,Elicit,"So comm now I'd like to ask for your preferences . "
