Speaker,DialogAct,Text
A,Minor,"Okay . "
A,Task,"So comm now um comm last time . "
A,Task,"Can you uh push the button ? "
A,Task,"One time please . "
A,Minor,"So "
A,Task,"I'm still the secretary . "
A,Task,"Now uh comm I ask you to presentate the prototype . "
A,Task,"One of your you two . "
C,Task,"I don't care . "
B,Other,"Oh this comm you mean ? "
C,Other,"Huh ? "
A,Task,"Yes . The prototype . "
B,Minor,"Yes comm well uh "
B,Task,"this is it . "
D,Other,"This is it . "
A,Other,"Well comm thank you . "
A,Minor,"Uh comm now "
B,Task,"It's uh it's uh it's yellow . "
B,Task,"And uh comm this is rubber . "
B,Task,"And and and this too . "
B,Minor,"The "
B,Task,"the sides . "
A,Minor,"Yes . "
B,Task,"And the rest is hard plastic . "
B,Minor,"And uh "
B,Minor,"We uh we had some uh "
B,Task,"We had a new idea that that this can uh can be uh uh turned inside . "
B,Task,"And then it covers the these buttons "
A,Task,"Okay . "
B,Task,"until here or something . "
D,Minor,"Yes . "
B,Task,"And then you can still use the the power button and the mute and the the joystick . "
A,Minor,"Mm-hmm . "
B,Task,"So comm you can still operate uh all the things . "
B,Task,"Because you don't always use the menu . "
B,Task,"And then it can break . "
A,Task,"Okay . "
A,Elicit,"And the buttons ? "
B,Minor,"Uh comm well uh "
C,Task,"Big . "
B,Task,"Big buttons . "
B,Task,"And everything is blue comm except the power button . "
B,Task,"And the mute . "
B,Minor,"Of uh "
B,Task,"yeah comm and the mute and the the other button . "
B,Minor,"Yeah . "
B,Task,"Channel higher channel button . "
C,Minor,". "
D,Minor,"Yeah . "
A,Elicit,"And the joystick is for the volume and the channels . "
B,Task,"Uh comm yes . Yes comm "
C,Task,"Yes . "
B,Minor,"that's uh "
B,Task,"Very obvious . "
C,Task,"Up is channel up . "
C,Task,"Down is channel down . "
C,Task,"To the right is volume up . "
C,Task,"To the left is volume down . "
B,Minor,"Yeah . "
A,Task,"Okay comm so if joystick and L_C_D_ . "
A,Elicit,"What's the R_R_ "
A,Minor,"d "
C,Other,"The R_R_ ? "
B,Task,"R_R_'s the l the the the the company uh logo . "
A,Task,"Okay . Very good . "
A,Minor,"So comm we have "
D,Task,"That's on the rub rubber part . "
B,Task,"Uh comm yes . Yes . "
B,Task,"That's about here . "
A,Task,"So comm what they say on the side is put fashion there . "
A,Task,"Yes . It's good . "
B,Other,"Oh . "
A,Task,"So comm that's it . That's prototype . "
D,Other,"Yeah ? "
A,Task,"Now comm the finance . "
A,Task,"We don't know if it's th it if it's okay . "
D,Task,"Alright . "
