Speaker,DialogAct,Text
A,Minor,"Okay . "
A,Other,"Good afternoon again . "
A,Task,"So we should have our final meeting about the detail designed of detail design of the product of the remote control . "
A,Task,"Um So here is the agenda for today . "
A,Other,"Uh uh just going to go quickly through the minutes of the last last uh meeting "
A,Task,"then we have a p presentation of prototype of you two comm "
A,Task,"sounds interesting . "
A,Task,"And we'll have um presentation of evaluation crit criteria by ou our Marketing Experts . "
A,Task,"Then we'll have to go through finance evaluation of the of the cost of the thing "
A,Task,"and um hopefully uh we should fit the target o tw of twelve point five uh uh Euro . "
A,Task,"Okay . "
A,Task,"So let's go . "
A,Other,"Uh if I go quickly through the minutes of the last meeting . "
A,Minor,"So we went through th uh "
A,Task,"w we took this following decisions . "
A,Task,"No L_C_D_ comm no speech recognition technology comm okay comm "
A,Task,"we went through a b to a banana look and feel for the remote control . "
A,Task,"We went through the use of wheels and but buttons . "
A,Task,"And also the use of a basis station for battery ch charging and uh also to um call the to call the mot mote remote control when it is lost . "
A,Minor,"Okay . Um . Good . "
A,Task,"So guys let this uh wonderful thing . "
C,Task,"Okay so we can go to the slides . "
A,Task,"Oh yeah . "
A,Other,"Sorry . Um . "
C,Minor,"Yeah . "
C,Task,"Number three . "
C,Task,"Oh number two "
C,Other,"sorry . "
A,Elicit,"Which is "
C,Task,"So final design . Final design . "
C,Minor,"Okay so "
C,Task,"Michael you can go ahead . "
B,Task,"Yeah so uh following our decision to uh make a yellow well to make a banana "
A,Task,"Yeah can you show it to the the camera maybe . "
B,Task,"remote "
B,Minor,"okay so "
B,Minor,"we actually have a "
C,Task,"You can pull it out first comm maybe . "
B,Minor,"We've "
B,Task,"well first first of all we made a an attractive base station uh with a banana leaf uh look and feel um and uh "
A,Minor,"Mm-hmm . "
B,Minor,"bana sit "
B,Task,"the banana sits in there k you know nicely weighted so that it's not gonna tip over "
B,Task,"and um this is the remote itself comm "
B,Task,"it's kind of it's it's ergonomic comm it fits in the hand uh rather well . "
B,Task,"We've got the two uh uh scroll wheels here "
B,Task,"which you know one on the the left for the uh volume and the one on the right for for the channel "
B,Task,"and uh underneath we have the uh the turbo button "
B,Task,"which is in like a nice uh trigger position for you know for pressing quite naturally . "
A,Elicit,"What's the use uh of the t turbo button already ? "
B,Task,"This is when you when you uh are scrolling the uh through the channels you can tell it to to skip th past channels that you quickly rather th "
