Speaker,DialogAct,Text
A,Task,"Good . "
C,Other,"Beep . "
C,Other,"Oh . "
B,Elicit,"What ? "
A,Minor,"So well uh "
A,Other,"welcome everyone . "
B,Minor,"Yeah . "
A,Task,"Um as you may have noticed I uh "
A,Task,"created separate folders "
A,Task,"because it was uh tending to get a little busy in our uh shared project documents uh folder . "
B,Task,"Yeah . "
A,Elicit,"I don't know if everybody uh put their own uh documents in the right folder comm "
A,Task,"which is for now the detailed design meeting . "
D,Elicit,"That's new one ? "
B,Task,"We didn't make any uh "
A,Task,"Yeah . "
C,Minor,"Uh comm "
C,Task,"we should save that one . "
B,Other,"Oh "
B,Minor,"in "
A,Other,"Then I'll move this one . "
B,Elicit,"Didn't we just do that ? "
C,Minor,"Yeah comm "
C,Task,"save in the folder . Save as project . "
B,Other,"Oh . "
A,Other,"Oh "
A,Task,"no comm "
A,Task,"this is just one big document comm "
A,Task,"so you can leave that wherever it is . "
C,Other,"Oh comm "
C,Task,"okay . "
C,Other,"Hmm hmm . "
A,Task,"And we have a evaluation left here . "
A,Minor,"Okay . "
C,Other,"Agenda . "
A,Minor,"Well "
A,Task,"not main documents this time . "
B,Minor,"Hmm ? "
A,Minor,"Oh uh yes . "
A,Task,"I have it open myself I guess . "
A,Minor,"Um well "
A,Task,"the detailed design meeting Huh ? "
A,Task,"We're finally getting somewhere hopefully . "
A,Elicit,"Um what are we going to do ? "
A,Task,"I've opened it already . "
A,Task,"Um I'm still going to take some minutes comm "
C,Other,"Oh comm sorry . "
A,Elicit,"and if I'm right comm you two are going to give a prototype presentation ? "
B,Task,"We could . "
A,Elicit,"Aren't you ? "
A,Task,"Yes comm you are . "
A,Elicit,"And uh m did you do something with evaluation criteria ? "
D,Task,"Yep . Yep . "
A,Other,"Good . "
A,Task,"And we have a correct agenda . "
A,Task,"And uh then we have to look at something which is less nice comm "
A,Task,"the finance uh aspect comm whether we can afford what we have designed comm "
A,Task,"and if we can we can uh commence the final part which is the production or project evaluation comm "
B,Other,"Oops . "
A,Elicit,"how did we work together "
A,Elicit,"and what are the results comm "
A,Elicit,"and how happy are we with those . "
A,Minor,"Okay comm well "
A,Task,"finance uh will be later . "
A,Task,"Now I'd like to give the word to you two . "
B,Task,"Yeah . "
C,Task,"Okay . "
C,Other,"Get up stand up . "
B,Minor,"Well uh "
C,Minor,"just "
B,Task,"we made a prototype . "
C,Minor,"'Kay . "
B,Minor,"We first start with the overall uh "
B,Task,"This is about the total remote control . "
C,Other,"View . "
B,Task,"We made it green . "
C,Task,"Just example colour comm "
C,Minor,"so uh "
B,Task,"Yeah . "
C,Task,"there's one of the colours we would like to uh see in our prototype . "
B,Task,"It's a fresh colour . "
B,Task,"And uh the screen light blue . "
B,Minor,"Oh uh "
B,Task,"this the scroll button and the microphone on the on the sides here under . "
B,Task,"And the R_ and R_ logo comm "
B,Task,"it just says R_ and R_ now comm "
B,Minor,"but uh "
C,Elicit,"Okay ? "
B,Elicit,"Any questions so far ? "
D,Task,"Big microphone . "
C,Task,"yeah comm "
C,Task,"just uh just an idea about how to m th that could also be possible . "
B,Task,"Yeah . "
D,Other,"Oh okay . "
D,Task,"That's the place where it's going to be comm not the size . "
C,Minor,"Uh well comm "
B,Task,"Yeah . "
C,Task,"it's an idea "
C,Minor,"in a so . "
B,Minor,"Oh "
B,Minor,"y you "
B,Task,"perhaps you should make it a bit big comm "
B,Task,"so people know it's there "
B,Minor,"and uh "
C,Task,"Do not forget it . "
B,Minor,"Uh "
D,Other,"Mm-hmm . "
C,Task,"To function it it doesn't really have to be sm uh big of course . "
D,Other,"Yeah comm okay . Of course . "
B,Minor,"Hmm . "
C,Task,"The microphone could be just a minor uh hole uh on the left uh button . "
D,Minor,"Mm . Mm comm th yeah . "
D,Task,"Small . "
C,Minor,"Okay um "
C,Task,"we also made some uh ideas about how uh the options menu would work . "
C,Minor,"Uh using the scroll button on sides uh y uh I uh um "
B,Task,"You push the scroll button "
C,Task,"Yeah comm you push the scroll button "
B,Task,"and it's claps out "
B,Minor,"if there's a "
