Speaker,DialogAct,Text
A,Other,"Okay . Uh first of all I'll start with the costs comm "
D,Minor,". "
A,Task,"because that's going to influence our design . "
B,Task,"Oh no . "
D,Task,"Oh comm . "
A,Minor,"If you "
A,Elicit,"Don't know if you al already had a look or not ? "
C,Elicit,"Did you do your questionnaire already ? "
B,Task,"No n I I already did it . "
D,Task,"No . "
B,Task,"It's not much . "
B,Task,"It's just one question . "
A,Task,"Because we have a problem . "
C,Minor,"Uh "
D,Minor,"Oh . "
A,Task,"If you look closely comm you can see . "
B,Minor,"Yeah . "
C,Minor,"It wants "
A,Task,"Um I already took the liberty to make some suggestions . "
A,Minor,". "
A,Minor,". "
A,Task,"At the moment we have fifteen buttons comm one L_C_D_ screen comm one advanced chip-on-print . "
A,Task,"We use a uh sensor comm that's for the speech . "
A,Task,"Uh we use kinetic energy . "
A,Task,"And we wanted uh the buttons in a special colour . "
A,Elicit,"Okay . What's the first thing we should drop ? "
A,Task,"The special colour of the buttons ? "
B,Task,"No that's that's for the trendy uh feel and look . So "
A,Task,"Okay . "
C,Task,"Yeah but everything is . "
A,Minor,"Uh "
A,Task,"Should we switch to a hand dynamo ? "
A,Task,"Uh that's the still the same idea as the kinetic energy because you have to use it and do things . "
D,Task,"No . "
B,Minor,"Yeah comm b but "
D,Task,"Yeah but young people like that . "
D,Task,"So just do normal battery . "
A,Task,"Batteries ? "
A,Task,"Batteries . "
B,Task,"I think the battery option . "
C,Task,"Just a normal battery then comm yeah . "
D,Minor,"Yeah . "
A,Minor,". "
D,Elicit,"It has to be twelve and a half . "
A,Task,"Yeah . "
D,Elicit,"Or not ? "
B,Other,"Oh . "
C,Other,"Oh my goodness . "
A,Minor,"So "
A,Task,"You're going to redesign something . "
B,Task,"Oh no . "
A,Task,"Okay comm so we're at twenty five . "
D,Minor,"Uh comm yeah . "
A,Minor,"Um "
A,Elicit,"Do we keep the shape doubly curved or g do we go for single curved ? "
C,Task,"Well I guess i we'll have to go for single curve then . "
C,Task,"I mean we have to drop on everything . "
A,Minor,"Mm-hmm . "
D,Task,"But we can keep it single curved with uh top view still curved comm but from the side it's it's flat comm "
A,Minor,"Uh "
D,Minor,"and the screen screen is just "
C,Minor,"Yeah . "
D,Task,"Well you just have to hold it like this then . So "
A,Task,"Yeah . "
C,Minor,"How about "
A,Minor,"Um "
C,Other,"Sorry . "
A,Task,"Uh another option I saw was to drop the buttons one through nine comm so you can't directly access a channel comm but instead use only the up and down arrows . "
C,Task,"That's what I was thinking . "
A,Task,"That would skip nine buttons and four and a half Euros . "
B,Minor,"Yeah . "
D,Task,"Alright . "
A,Elicit,"Yeah ? "
D,Task,"Let's do it then . Yeah . "
C,Minor,"A a "
A,Minor,"Uh then we have left "
D,Minor,"we "
B,Task,"But we don't have any basic options any more . "
A,Task,"Uh yeah . We do . "
C,Task,"And uh 'cause then they don't have to n They don't need special colour as well . "
D,Task,"F_ eight . "
A,Task,"They don't need special colours . "
A,Task,"Fine . That's more like it . "
D,Minor,"Yeah . "
A,Elicit,"You were saying something . "
C,Task,"That was exactly my point . Like let's drop all the buttons comm and just make one "
A,Minor,"Yeah . "
C,Task,"I mean we're gonna use the L_C_D_ screen anyway . So we'll just have to use it for everything . "
A,Minor,"Mm-hmm . "
A,Minor,"Yeah . "
C,Task,"And then you can make an overview of channels in the screen comm and select a channel comm click "
A,Task,"Yeah comm some more menu options . Yeah . "
A,Task,"Okay so maybe we can drop few more buttons . "
A,Minor,"But um "
A,Other,"Now let's look . "
B,Task,"Yeah we c could "
B,Task,"We only need the the the the the menu arrow arrow button uh thing . "
B,Task,"Everything you can do with with the menu . So With the display . "
A,Minor,"Mm-hmm . "
C,Task,"Yeah "
C,Task,"we need one integrated button for everything then . "
B,Minor,"Yeah . "
D,Task,"The joystick . "
C,Task,"Yeah . Kind of . "
C,Minor,"I was Because "
A,Minor,"Uh "
C,Minor,"Yeah . "
A,Task,"Yeah comm scroll-wheel comm push-button uh "
D,Task,"Integrated scroll-wheel push-button comm yeah . "
C,Minor,"If you if you go to "
C,Task,"If you go to our uh view comm "
C,Task,"like you if you are in the sound system there comm uh and you wanna adjust the treble for instance comm "
A,Minor,"Yeah . "
A,Minor,"Yeah . "
C,Task,"this is just uh an example comm "
A,Minor,"Mm-hmm . "
C,Task,"y y you wanna see a bar on which you can adjust it from zero to ten for example . "
A,Minor,"Mm-hmm . "
A,Minor,"Mm-hmm . "
C,Task,"But you want a sound preview of how it's gonna sound comm "
C,Elicit,"right ? "
C,Task,"So you wanna click on it comm activate it comm whe and when you move it comm hear the difference of the treble coming out or going into the sound . "
A,Task,"Yeah . "
A,Minor,"Yeah . "
C,Task,"So you'll you'll need a a kind of a joystick uh button . "
D,Task,"Yeah "
D,Task,"or or the integrated scroll-wheel push-button . "
C,Task,"Yeah . "
D,Task,"So that's kind of on your mouse "
D,Task,"and then you can click it comm adjust it comm click again and then you're out of it . "
D,Minor,"But you still "
C,Task,"Exactly . "
D,Minor,"But you then still need to have "
D,Task,"Well you can use the scroll-wheel as well for um maybe for the channels . "
D,Minor,"But you still um "
C,Task,"Yeah it's r Yeah . "
D,Task,"You still have to have some some button in the menu to go back . "
B,Minor,"So you do one inte "
B,Task,"You can do one integrated scroll-wheel push-button . "
D,Task,"Yeah . "
B,Task,"And then just drop all the other buttons . "
A,Task,"Uh yeah . "
D,Task,"Well not all . "
D,Task,"Not s not sound I guess . "
B,Task,"But but th the cost of one integrated button is far more than a few extra push-buttons . "
C,Other,"No . "
A,Task,"Yeah . "
A,Minor,"It's uh "
A,Task,"One integrated button is five times the cost of a normal button . "
B,Task,"Yeah . "
D,Minor,"Mm . "
B,Minor,"So we have to to make it s uh more uh It has to be "
A,Minor,"So "
A,Task,"You could also drop j three more of these comm without losing much functionality . "
D,Task,"Yeah . "
A,Task,"You just drop the Okay and the Back . "
D,Minor,"Wh wh what what what is the "
D,Elicit,"what is the uh sample sensor sample speaker ? "
A,Task,"Oh comm that's for the speech . "
D,Elicit,"Speech recognition . "
A,Task,"Yeah . "
B,Task,"Could drop the speech recognition . "
D,Minor,"Right . "
A,Elicit,"S s Drop speech recognition ? "
C,Minor,"No but "
A,Task,"Yeah that's possible . "
B,Minor,"We we d "
C,Task,"Yeah it's it's expensive comm but uh we never considered the possibilities of uh speech recognition . "
C,Task,"'Cause it can take the function of a lot of uh uh buttons . "
A,Task,"Buttons . "
D,Minor,"Buttons . "
A,Task,"That's not very easy to use . "
B,Minor,"Yeah . "
C,Minor,"I "
D,Minor,"No comm it can be disturbed by by noise and "
C,Minor,"No . "
C,Task,"Yeah but lets just say that the speech recognition works . "
D,Task,"stuff like that . "
D,Other,"Let let let me see what's more what's more popular . "
D,Task,"I guess the the screen was more popular than um than the speech recognition . "
B,Minor,"Yeah . "
D,Other,"I have to look on that . Let me see . "
D,Task,"Uh well no I was wrong . "
D,Task,"There are more people who like speech recognition than an L_C_D_ screen . "
A,Minor,"Yep . "
A,Task,"Okay . "
A,Task,"Because if you d lose the L_C_D_ screen comm we need a lot of "
D,Minor,"But if it "
D,Minor,"But it it it's a it's a both a hypers "
B,Task,"We lose our whole concept . "
B,Minor,"Uh so No we just "
A,Task,"Yeah . "
A,Task,"We need a lot of extra buttons . "
D,Minor,"No comm but "
B,Task,"We keep the L_C_D_ . "
D,Task,"Well we Yeah we keep the screen . "
D,Task,"I mean it's it's about the same . Eight one to ninety one percent comm uh sixty six to seventy six . "
C,Task,"We uh we we haven't really integrated this the speech into the system comm "
A,Task,"Okay "
A,Task,"so we drop the speech . "
C,Task,"so we can might as well s drop that . "
A,Elicit,"And drop it yeah ? "
D,Task,"Yeah . Let's drop the speech . "
B,Task,"Yeah . "
A,Task,"Okay . "
A,Task,"S Fo Four less Euros . "
D,Task,"Sixteen Euros . "
A,Task,"So we still have three and a half Euro to lose . "
C,Task,"We need to lose some buttons . "
D,Minor,"But y y "
A,Task,"Yeah "
A,Task,"if you lose the the Back comm the Okay button Uh v let's say we only have the four arrows comm and the Menu button . "
D,Minor,"Yeah . "
D,Task,"Yeah . "
A,Minor,"Then you're "
D,Minor,"And then and then use um "
A,Task,"Oh and the power button we have also . "
D,Minor,"The the "
