Speaker,DialogAct,Text
A,Other,"So we come to the third meetings . "
A,Minor,"I have "
A,Task,"good . "
A,Task,"Um so in the last meeting we have discussed the functional design "
A,Task,"and now we will talk about the conceptual design . "
A,Task,"So we will talk about some specific details . "
C,Other,"Okay so I think I will do my presentation on the components concept "
C,Task,"so can you please uh open uh "
C,Task,"I'm participant two . "
C,Task,"Components design . "
A,Minor,"This "
C,Minor,"Okay so uh "
C,Task,"the first thing uh I have done is to to made a review together with the uh manufactural uh department "
C,Task,"and have which components was uh available to build a remote control . "
C,Task,"So for energy sources we have we have to choose between the solar energy comm hand dynamo and uh kinetic um well uh kinetic uh technique to to store the energy . "
C,Task,"We also um we also can put a regular battery in the in the remote control . "
A,Task,"Uh this is what we have decided in the last meeting . "
C,Minor,"Now "
A,Task,"But if we use battery "
C,Task,"Yeah "
C,Task,"b uh f well uh I meant uh by by battery I meant uh I will not have a uh a wire between the remote control and the energy source "
C,Minor,"but uh I didn't fou "
C,Task,"we didn't decide yet which kind of battery we will put inside the the remote . "
C,Task,"So uh it's a point to discuss . "
C,Task,"Then uh the case material we have uh uh also several choices comm like wood comm rubber comm titanium or latex . "
C,Task,"But uh well it's not a a re uh well a real issue for the from the technical uh point of view . "
C,Task,"Concerning the interface uh we can we can put mm just simple buttons or scrolls or buttons uh much more complicated comm "
C,Task,"but it also requires that the chip to process the button is more complicated so . "
B,Minor,"Mm . "
C,Task,"And uh this is the last point comm the choice of chips . "
C,Task,"So what I have f found is that I think basic battery or kinetic uh energy uh collection is the is the better way to provide energy "
C,Task,"because I think solar energy wi won't work in a cluttered uh uh environment . "
B,Minor,"Mm . "
C,Task,"So um so I think we can start with these two main things . "
C,Task,"For the case uh well uh I think that uh titanium is um is a good choice "
C,Task,"because it's trendy "
C,Task,"and it's uh it's uh well it's modern "
C,Task,"and uh user are are are mm will be uh very happy to have a a a nice remote . "
C,Task,"For the interface uh I think that we can ach achieve uh all the desired functionalities by s just uh using uh rubber buttons comm simple buttons "
C,Task,"and th thus this allow to use a regular chip that are uh well cheaper . "
B,Minor,"Mm . "
C,Task,"And s so uh we can move to the next slide . "
B,Other,"Sorry . "
C,Task,"Yeah . "
B,Elicit,"What is this single curved "
B,Elicit,"what does it mean ? "
C,Task,"Well uh uh i i it's uh it's the the shape of the um of the remote . "
B,Minor,"So it's it's not "
C,Task,"You you will have the well um the the curve will fit into your hand when you grab the "
B,Minor,"Yo l yeah . "
B,Task,"When you hold on it comm it is comfortable to hold . "
C,Task,"Yeah . "
C,Task,"It's more confog f comfortable that if these uh it's completely flat . "
B,Minor,"Okay . "
B,Minor,"Yeah . "
B,Elicit,"And the battery comm is it kind of a rechargeable or it doesn't matter ? "
C,Task,"Yeah the um that's the point . "
C,Task,"The kinetic one is uh y you can recharge uh by the um "
B,Task,"That that's what it means by kinetic . "
C,Task,"Yeah "
C,Task,"and by well by just by moving the ar uh your arm the mm well the remote will uh accumulate energy . "
B,Minor,"Okay . "
B,Minor,"Mm-hmm . "
B,Minor,"Okay . "
C,Task,"But I d I don't know it's if it is feasible "
C,Task,"because I don't know if yet if if the user will move enough to provide the remote um all the necessary energy . "
B,Minor,"Mm . "
B,Minor,"Mm . "
B,Minor,"Okay . "
B,Minor,"Yeah . "
B,Minor,"Yeah . "
B,Task,"We we might check with our R_ and D_ department to see if they have this product ready for market . "
C,Task,"Yeah . "
C,Minor,"And yeah and "
C,Task,"so can you go to the next slide please . "
C,Task,"So and uh that's uh that summarize well what I have said . "
B,Minor,"Mm mm . Wha "
C,Task,"So uh you're right "
C,Task,"we can uh see in our uh R_ and D_ uh if the kinetic metal is sufficient to provide enough energy . "
B,Task,"Ah the department . "
B,Minor,"Mm . "
C,Task,"That's it . "
B,Minor,"Uh "
B,Elicit,"So I um keep in touch with the R_ and D_ department . "
