Speaker,DialogAct,Text
A,Other,"Okay . "
A,Minor,"Je croix que c'est dommage de le "
A,Other,"it will be sad to destroy this prototype . "
A,Task,"It really looks like a banana . "
C,Other,"It is a banana . "
A,Other,"It is a banana . "
C,Other,"It is the essence of bananas . "
C,Other,"I would be confused with this thing . "
A,Other,"Mm . "
C,Minor,"S "
D,Other,"Mm-hmm . "
A,Minor,"Okay . "
C,Other,"How is everyone ? "
A,Other,"Hi . "
B,Other,"Hi . "
A,Task,"So we are here for the detailed design meeting . "
C,Minor,"Mm-hmm . "
A,Minor,"So "
A,Minor,"we will uh "
A,Task,"I will first present what we are going to do in this meeting . "
A,Minor,"Then uh I've "
A,Task,"I will also take notes during this meeting "
A,Task,"and I will send you uh a summary then as usual . "
A,Task,"We will then look at the evaluation criteria of the prototype presented by uh our two colleagues "
A,Other,"that make good work . "
A,Task,"And uh then we will see the financial aspects and the cost of the product . "
A,Task,"Then we will uh evaluate the product . "
A,Task,"And uh end with the conclusion of this project and see whether it fits with it fulf if it fulfil the requirement or not . "
B,Minor,"Mm-hmm . "
A,Minor,"So "
A,Minor,"d "
A,Task,"let's start with the cost aspect "
A,Minor,"so so "
A,Task,"I look at the aspect discussed last time comm "
A,Task,"that is to say uh to have a standard battery comm "
A,Task,"to have a yellow banana shaped uh case with uh a rubber material around it "
A,Minor,"to be "
A,Task,"uh to feel spongy comm "
C,Task,"Like a banana . "
A,Task,"and uh also at the different aspect like having a wheel etcetera . "
B,Minor,"Mm-hmm . "
A,Task,"And the cost ended to be ten point seven Euros . "
A,Minor,"So "
A,Task,"which is uh good comm "
A,Task,"because we had a price gap of twelve point five Euros . "
B,Minor,"Mm-hmm . "
A,Minor,"So "
A,Task,"for the financial aspect it's okay comm "
A,Task,"we can uh we can continue with this product uh as if comm "
A,Task,"and we are now going to see the project evaluation with uh our marketing expert . "
D,Task,"Yeah . Okay . "
D,Minor,"So uh "
D,Task,"you can have my project in "
A,Task,"Yeah . "
A,Elicit,"You have a presentation ? "
D,Task,"Uh yeah "
D,Minor,"just a "
A,Other,"Participant four comm yes . "
D,Task,"Four . "
D,Task,"Evaluation . "
A,Other,"Okay . "
A,Task,"Okay . "
D,Task,"Okay . "
D,Task,"So you can go . "
D,Task,"We can go through . "
A,Task,"Okay . "
D,Minor,"So "
D,Task,"I made an evaluation "
D,Task,"and the the evaluation criteria is made according to the users' requirements and the market trends we talked about uh during the previous uh meetings . "
D,Task,"So you can go through "
D,Minor,"and "
A,Task,"Okay . "
D,Minor,"okay so uh "
D,Task,"we have uh six points . "
D,Minor,"We "
D,Task,"we talked about before . "
A,Minor,"Okay . "
D,Minor,"So "
D,Task,"we we want to have a product fancy look and feel comm technologically innovative comm easy to use comm fashion comm easy to find in a room comm and robust comm "
A,Minor,"Yeah . "
