Speaker,DialogAct,Text
A,Minor,"Okay comm so "
A,Task,"now we are on the conceptual design meeting . "
D,Minor,"Mm-hmm . "
A,Task,"Uh y getting close to the last "
A,Task,"is the penultim meeting . "
B,Other,"How was lunch ? "
A,Other,"Mm great . "
D,Other,"Thanks "
D,Other,"Don't be sarcastic . Mark . "
A,Minor,"So um "
A,Task,"I will again do the secretary part "
A,Task,"uh we will have three presentation first um uh the industrial design comm first Rama then Mark and then Sammy . "
D,Task,"Uh Rama . "
C,Task,"Ramaro . "
A,Task,"Um um we have to take a decision on the control remote control concepts "
A,Task,"and we have forty minutes . "
B,Minor,"Mm . "
A,Minor,"So "
A,Minor,"what we want to "
A,Task,"the decision we want to take on this meeting are on the um first on the component concept comm so what kind of energy we use uh what kind of chip on print and one ki kind of case . "
A,Task,"And also on user interface concept uh what kind of interface we use and if there is some supplements . "
A,Task,"And at the end um Sammy will give um a trend watching on what he's he's been doing . "
A,Minor,"It's "
A,Minor,"So comm "
A,Task,"let's go . "
A,Task,"First with Rama . "
A,Elicit,"Participant two . "
C,Task,"Yeah comm participant two . "
C,Task,"Component . "
A,Task,"Mm-hmm . "
C,Task,"Yep . "
C,Minor,"So "
C,Task,"we're to mainly design f mainly need to know which components we'll use for energy comm and the material and interface . "
C,Task,"For energy there are maybe two or three possibilities . "
C,Task,"First one comm we can use simple battery comm "
C,Task,"or we can use traditional solar cells "
C,Minor,"or "
C,Task,"mm and the material we can have plastic comm "
C,Task,"rubber which is good for this R_S_A_ "
D,Other,"Ah . "
C,Task,"and then uh titanium comm which can be which have very good look "
C,Task,"an and then interface we're to use push buttons or liquid crystal d L_C_D_ display . "
C,Task,"And we can use some comm moving kind of thing . "
C,Minor,"So comm "
C,Task,"as we discussed before comm "
C,Minor,"we need to "
C,Task,"we would like to have some speech recognition s chip in our remote control . "
C,Minor,"So "
C,Task,"this can be simple kind of programmable chip "
C,Minor,"and "
C,Task,"which can use microphone sensors . "
C,Task,"And we also want to look at our remote control comm "
C,Minor,"so . "
