Speaker,DialogAct,Text
A,Other,"Good morning . "
A,Other,"Sorry ? "
A,Task,"Yeah comm "
A,Other,"busy job . "
A,Other,"Good morning . "
A,Minor,"So Oh comm "
A,Other,"good morning everyone . "
C,Other,"Good morning . "
B,Other,"Good morning . "
A,Other,"I'd uh like to welcome you to our first meeting . "
A,Task,"I've prepared a little presentation . "
A,Task,"My name is "
A,Task,"and uh I hope you will introduce yourself uh in a few minutes comm "
A,Other,"as will I . "
A,Task,"Um I'm the Project Manager of this project comm "
A,Minor,"and uh comm well "
A,Other,"I will tell you on what actually is the project . "
A,Task,"This is uh the agenda for our first meeting . "
A,Task,"Um this is the opening comm "
A,Minor,"then we will get "
A,Task,"I will hope we will get acquainted to each other . "
A,Task,"We'll do a little tool training with these two things . "
A,Task,"We'll take a look at the project plan . "
A,Task,"Uh there will be time for discussion . "
A,Task,"Actually we have to discuss "
A,Task,"because we have to create a product . "
A,Task,"And then we will close this session . "
A,Other,"Um but first of all we I'd like to uh introduce you to this room . "
A,Task,"Um as you probably have noticed there are little black uh fields on the table . "
A,Task,"Um you have to put your laptop exactly in that field "
A,Task,"so the little cameras can see your face . "
A,Task,"Um there are cameras "
A,Task,"everywhere around the room especially here for your face comm of course comm "
A,Other,"and this isn't a pie comm "
A,Task,"it's a a set of microphones "
A,Task,"and there are microphones here also . "
A,Other,"But please uh don't be afraid of them . "
A,Other,"They won't hurt you . "
B,Minor,"Well "
A,Minor,"Um well uh "
A,Task,"I said I'm the Project Manager "
A,Other,"and uh I'm hoping uh for a good project "
A,Task,"and uh I'd like to hear uh who you are and what your functions are uh on this project . "
A,Task,"Let's start with the ladies . "
B,Minor,"Well uh "
B,Task,"I'm uh "
B,Task,"and my uh function is User Interface Design comm I think . "
B,Minor,"So uh "
B,Task,"that's me . "
C,Minor,"Okay comm uh "
C,Task,"I'm "
C,Task,"uh I'm the Industrial Designer "
C,Other,"and I uh hope to uh look forward to uh a very uh pleasing uh end of this uh project . "
A,Task,"Okay comm "
A,Other,"so I . "
B,Task,"Me too . "
D,Task,"My name's . "
D,Task,"I'm uh Marketing Expert . "
D,Task,"My job is in the company to promote company or promote products to the customers . "
D,Minor,"So "
D,Other,"I also h hope we have a pleasant uh working with uh with each other . "
A,Minor,"Okay comm well "
A,Task,"we have some expertise from uh different pieces of the of the company . "
A,Task,"That's good . "
A,Minor,"Um well "
A,Task,"I said uh we're working on a project "
A,Task,"and the aim for the project is to to create a to design a new remote control "
A,Task,"which uh has to be original comm trendy and of course comm user friendly . "
A,Other,"And uh I hope we have the expertise to create such a project such a product . "
A,Task,"Um the way we hope to achieve that is uh the following methods . "
A,Task,"It consists of three phases comm namely the functional design comm conceptual design and detailed design . "
A,Task,"As you can see comm all of these phases consists of two parts comm namely individual work part and a meeting "
A,Task,"where we will discuss uh our work so far . "
A,Minor,"Okay . "
A,Other,"But first I will uh tell you something about the tools we have here . "
A,Task,"I already talked about the cameras and microphones comm "
A,Task,"but they are not of uh much use to us . Uh "
A,Task,"we will have to take advantage of these two things . "
A,Task,"They are smart boards . "
A,Task,"As you can see comm you can give a presentation on them . "
A,Task,"And uh this one here is a white board . "
A,Other,"I will uh instruct you about that soon . "
A,Task,"Um as you also noticed uh this presentation document is in our uh project folder "
A,Task,"and every document you put in this folder uh is uh it is possible to show that here in our meeting room . "
A,Task,"Um and yeah there are available on both smart boards "
A,Task,"but I think we will uh mainly use this one for the documents in the shared folder . "
A,Task,"As you can see comm this is the same tool bar uh as is located here . "
A,Task,"Um the most functions uh we will use will be to to add a new page comm "
A,Task,"um uh to go back and forward between pages comm "
A,Task,"and of course uh to save it every now and then . "
A,Task,"Um and this is the pen with which you can draw on the board comm for instance "
A,Task,"like this if everything's okay comm "
A,Task,"but I first have to put it on the pen comm "
A,Other,"you see I'm new to it too . "
A,Task,"Um and then you can write things like test or whatever you want . "
B,Minor,"Oh . "
A,Task,"As you can see you have to move it a little bit slow comm "
A,Task,"it's not such a fast board comm "
A,Other,"it's a smart board but also a slow board . "
A,Task,"Uh but you can write things "
A,Task,"and of course you can also comm when you click here comm uh erase things comm "
A,Task,"so we have uh est left . "
A,Task,"And um you can also delete an entire page comm "
A,Task,"but we ask you not to do that . "
A,Task,"Just simply create a new one "
A,Task,"and uh start all over "
A,Task,"because we want to save all the results . "
A,Elicit,"Um does everyone understand this "
B,Other,"So we can't erase anything . "
D,Other,"Mm-hmm . "
C,Other,"Yeah . "
A,Elicit,"nice application ? "
A,Minor,"Well "
A,Task,"you can erase it with the eraser comm "
