Speaker,DialogAct,Text
D,Other,"Bonjour . "
B,Minor,"It's "
B,Task,"It won't wake up . "
B,Minor,"Yeah . "
B,Task,"I was a bit early . "
B,Minor,"Like "
D,Elicit,"Why ? "
B,Other,"What ? "
B,Minor,"No comm "
B,Task,"I just came in . "
B,Task,"Uh normally I was one of them . "
D,Minor,"Okay . "
B,Other,"Come on . "
D,Other,"Check check check check . "
A,Other,"Hello . "
B,Elicit,"Why won't it wake up ? "
A,Other,"Oop . "
B,Elicit,"Is it on ? "
D,Task,"The power light doesn't work . "
D,Task,"You turned it off . "
B,Elicit,"But how ? "
B,Minor,"Ah comm "
B,Task,"there it is . "
C,Minor,"Okay . "
A,Task,"Okay . "
B,Minor,"Uh . "
C,Task,"I received an email with uh a few possibilities on uh the materials . "
C,Other,"So I'll discuss them with you . "
A,Other,"Okay comm "
A,Task,"we're just going to the later . "
D,Minor,"Okay . "
C,Task,"Yeah . "
B,Minor,"Yeah comm "
B,Task,"I received an email as well . "
A,Minor,"So "
A,Task,"we're going to talk about the conceptual model . "
D,Other,"Oh . "
D,Other,"Hmm . "
B,Elicit,"Which one was mine ? "
A,Minor,"So "
A,Task,"that's me . "
A,Minor,"Uh okay . So Uh okay . "
A,Minor,"Okay comm so "
A,Other,"I just show you the m the no mm mm the the the the the the minutes comm minute . "
A,Elicit,"What's it called comm "
A,Task,"I dunno . "
A,Task,"Whatever . "
B,Task,"The minutes . "
A,Minor,"Okay comm so "
A,Minor,"we just talked about uh "
A,Elicit,"Oh you want me to show that there "
A,Minor,"or "
D,Minor,"Uh "
B,Task,"No comm "
C,Task,"Mm no . "
B,Task,"just tell us . "
A,Minor,"Okay comm "
A,Task,"we just talked about it looks . "
A,Task,"Has to look nice . "
A,Task,"Usability is very important . "
A,Task,"People don't want to spend money on something that's similar to cheaper ones . Um "
A,Task,"It has to be very basic comm "
A,Task,"not too many buttons . "
A,Task,"Light switches on if you use a button . "
A,Task,"Uh text T_V_ still has to be a possibility . "
A,Task,"And it has to be easy to learn . "
A,Task,"That were the things I uh make minutes of . "
A,Task,"And the functions are volume comm channel to choose channels comm an on-off comm a mute uh button comm and a text T_V_ button . That are the functions . "
A,Elicit,"That right ? "
C,Task,"Yeah . "
B,Task,"Yes . "
A,Task,"Okay . "
A,Minor,"So "
A,Task,"I just want to give you uh Mike again comm the first uh presentation "
A,Minor,"of your "
D,Elicit,"Shall I start ? "
A,Task,"Yeah . "
D,Other,"No . "
D,Minor,"Okay well "
D,Task,"I received an email "
D,Task,"Okay . "
D,Task,"I searched the web comm "
D,Task,"uh and uh I searched uh on this d document comm recent investigation of the remote control market . "
D,Task,"It has been done in Italy uh Italy and in uh another country in Europe comm "
D,Task,"I forget it . "
D,Task,"Uh but uh they found out the most important aspect for remote controls happens to be a fancy look-and-feel comm instead of the current functional look and feel . "
D,Task,"So it's very important for us to create something new . "
D,Minor,"So "
D,Task,"what Michael just said comm "
D,Task,"it must be uh some very different from ordinary uh remote controls . "
D,Task,"Fancy stands for an original look-and-feel of the case and interface . "
D,Task,"Uh this uh aspect is the most important one . "
D,Task,"Uh it came out of the research . "
D,Task,"It uh is twice important as the following . "
D,Task,"The second uh most important aspect is that a remote control should it uh technological innovative . "
D,Task,"Uh that stands for uh uh new technical uh features . "
D,Task,"And then uh that uh This is a point of discussion comm "
D,Task,"because we just decided that we don't make use of uh L_C_D_ or uh speech recognition . "
B,Minor,"Hmm . "
D,Task,"But um this is the second uh important uh aspect comm "
D,Task,"and I think uh we must use some of the new technology comm to be uh innovative . "
A,Task,"But we already have the flashing flashing light "
A,Minor,"on the "
D,Task,"Uh maybe maybe something new . "
B,Task,"Yeah comm more . "
D,Task,"We have to discuss about it "
C,Minor,"Hmm . "
D,Minor,"s "
D,Minor,"uh Okay comm uh "
B,Minor,"Well comm "
A,Task,"Okay . "
B,Other,"I'll I'll get back on it . "
D,Task,"features not uh do not exist in current remote controls . "
D,Task,"And that's very hard I think . "
D,Task,"Uh the third one is the aspect of the remote control should be easy to use . "
D,Task,"But uh that was an overall uh point . "
D,Task,"We already discussed that . "
D,Task,"Um I've got one picture . "
D,Task,"Uh d our our target group uh we thought about was young and trendy . "
A,Minor,"Yeah . "
D,Task,"So I took uh that part of the webpage . "
D,Task,"And it says uh fashion-watchers of uh uh Pari uh France and uh Italy comm yeah comm uh have detected the following trends . "
D,Task,"This trends I th uh trend I think it's not um that meaningful for us comm maybe . "
D,Task,"But it's about uh clothes and shoes . "
D,Task,"But the uh the next uh aspect also in contrast to last year comm the feel of material is expe uh uh is expected to be spongy . "
A,Minor,"Hmm . "
B,Task,"Spongy . "
D,Elicit,"But spongy comm what what does spongy says ? "
C,Task,"Spongy . "
B,Task,"Spongy comm like sponge . "
D,Other,"Spongy . "
D,Other,"Okay . "
C,Task,"So rubber comm kind of . "
B,Task,"Uh soft materials . "
C,Task,"Yeah . "
A,Task,"But maybe th that's al definitely a good idea comm "
A,Task,"because you've you're you drop y your remote control very often on the ground . "
B,Minor,"Yeah comm but Yeah . "
A,Task,"So it has to be flexible . "
D,Task,"Yeah . Yeah comm "
D,Task,"it's something that uh it stand there . "
D,Task,"But I didn't knew uh knew what it means . "
D,Elicit,"So spongy means "
D,Other,"y Yeah . "
C,Task,"It's like a sponge . "
B,Task,"Soft comm sponge . "
D,Minor,"So "
D,Task,"it's also a stress-ball . "
A,Task,"That's a good That's a good idea . If it's de like that . That's good comm a good idea . "
C,Task,"Yeah comm "
