Speaker,DialogAct,Text
A,Minor,"Okay comm "
A,Other,"welcome everyone to our next meeting . "
A,Task,"I'm busy writing "
A,Task,"and busy leading the meeting comm "
A,Task,"but um I've prepared a little presentation once again um or at least an agenda "
A,Task,"I think uh the biggest part of the presentation will be uh on your side . "
A,Task,"Um we are here at the conceptual design meeting comm which is hereby opened . "
A,Task,"Um once again I will try to uh write some minutes "
A,Task,"which I just from the previous meeting uh placed inside our project folder comm "
A,Task,"which was quite some typing . "
A,Task,"Um today we once again have uh three presentations comm if I'm right comm "
A,Task,"and after that we will take a decision on the remote control concepts . "
A,Task,"And just as the last time we have forty minutes to accomplish that . "
A,Minor,"Okay comm well "
A,Task,"I'd say let's start with the first presentation . "
D,Minor,"'Kay . "
A,Elicit,"Um in the same order as last time ? "
C,Minor,"W "
C,Task,"sure . "
B,Task,"Mm . Alright . "
A,Task,"Okay . "
A,Minor,"Well comm "
A,Task,"take it away . "
C,Minor,"Okay "
C,Other,"uh welcome you all . "
C,Other,"Components design comm "
C,Other,"um uh first of all uh I would like to uh uh accommodate some of those uh things I uh uh elaborate some of the things I did . "
C,Task,"I I elaborated on the concept . "
C,Task,"What should be um "
C,Task,"uh said about uh the components comm uh its properties "
C,Task,"and what kind of materials should we use to uh to make uh one of those r remote controls . "
C,Minor,"Uh well "
C,Task,"first of all I've uh d subtracted some of the components that is that are used uh are w w um you know from what uh the remote control's formed . "
C,Other,"Uh first of all comm the case comm the case comm the surrounding of the of the the remote control . "
C,Other,"I would like to uh give you an idea of uh how I thought about . "
D,Task,"Don't destroy my giraffe . "
C,Task,"Giraffe's gone now . "
C,Minor,"Okay um "
C,Task,"the case was is made from rubber comm I suppose . "
C,Task,"There's one of the "
C,Task,"because when you use a remote control a lot of people uh will uh will uh drop their remote control "
D,Task,"Drop it . "
C,Task,"and they break uh "
B,Minor,"Hmm . "
C,Minor,"becau "
C,Task,"the uh titanium was also an option . "
C,Task,"But uh it's a very expensive material . "
C,Task,"Uh rubber is comm I think comm uh the best suitable uh material uh to use uh for our uh "
C,Task,"for our remote control . "
C,Task,"Um it's poss it's also possible to uh create fancy colours with rubber . "
C,Task,"Uh rubber l makes it easy to uh to to it lets lets itself colour . "
C,Task,"Uh titanium uh you have to paint it "
C,Task,"and with that uh it's possible to scratch it "
C,Task,"or uh yeah make it ugly . "
C,Task,"Uh rubber uh the total uh piece of rubber that's sor uh that's that's used uh to make the case is uh the same colour comm "
C,Task,"so if you scratch it it's still the same colour comm "
C,Task,"perhaps uh it's a little bit damaged . "
C,Task,"But it's a very strong material . "
C,Task,"Um I h I had an idea single covered uh curved comm sorry comm single curved . "
C,Minor,"Uh so "
C,Task,"it's t two dimensional . "
C,Other,"I think it's uh it's best to draw "
C,Other,"oh "
C,Task,"green . "
B,Task,"It's a colour . "
D,Other,"Bright colour . Fancy colour . Forward . "
C,Minor,"Uh "
C,Other,"New . Blank . "
C,Task,"Okay . "
D,Minor,"You have to go t "
C,Other,"Let's make it uh black . "
C,Task,"Okay . "
C,Task,"I thought of an idea like this . "
C,Other,"Oh that . "
C,Other,"Um delete . "
C,Other,"Blank . "
C,Other,"Okay . "
C,Task,"So it also looks nice when it's on your table . "
C,Minor,"So you get "
C,Task,"uh it doesn't lay flat down on the table comm "
C,Task,"but it's c it's stands . "
D,Other,"Oh "
D,Task,"it's a side view . "
C,Task,"Side view yes it's side view "
C,Minor,"so uh "
