Speaker,DialogAct,Text
C,Minor,"Excellent . "
C,Minor,"So um "
C,Task,"I sent you the agenda comm "
C,Task,"it was on the in the project documents . "
C,Elicit,"I don't know if you got a chance to just have a look at it . "
C,Task,"Anyway comm it's the meeting's gonna follow more or less the same structure as last time comm "
C,Task,"so we'll go round each of you in turn "
C,Task,"and you can give your presentations on what you've been up to . "
C,Task,"Um and at the end of that we need to discuss what you've come up with comm so that we can make a decision on the key remote control concepts comm "
C,Minor,"so that's "
C,Task,"we need to know about the components' properties comm materials comm the user interface and any trends that the Marketing Expert has been watching . "
A,Task,"Right . "
C,Minor,"Okay . "
C,Elicit,"Um comm do you wanna start again ? "
A,Task,"Okay . "
C,Minor,"Let me "
C,Task,"we've got forty minutes . "
A,Minor,"Right s "
A,Task,"so I haven't made a PowerPoint presentation comm "
C,Other,"You haven't made a PowerPoint comm okay . "
A,Task,"yeah comm "
A,Other,"I I thought I'll use the whiteboard instead . "
C,Task,"Mm-hmm . "
A,Minor,"Um mm comm "
C,Other,"Let's hope the pen holds out . "
A,Minor,"okay comm so "
A,Minor,"basically I'll start off by uh "
A,Task,"I thought I'll use the whiteboard because we have so many different options "
A,Task,"and what we can do is that we can start um uh rubbing off the options that we do not require "
C,Task,"Mm-hmm . "
A,Task,"and putting in the options that uh are m or highlighting or underlining them or something like that . "
A,Task,"Okay comm so uh I'll start again with a brief introduction to connect that anyway brief introduction to the insides of a remote control "
C,Task,"Yeah . "
A,Task,"and uh then we can probably uh discuss the various components . Yeah . "
A,Minor,"Okay comm "
A,Minor,"so w what you see here is so "
A,Task,"this is the outside of the remote comm right ? "
C,Minor,"Mm-hmm . "
A,Task,"If you open it comm you have a circuit board here comm right comm "
A,Task,"and this is the chip that I was talking about last time . "
A,Task,"This basically sends information to a tr uh transistor here comm which then uh sends the information to an L_E_D_ device here . "
C,Minor,"Mm-hmm . "
A,Task,"If you flip the printed circuit board comm and this is th the most important point here comm "
A,Task,"uh everything else is kind of "
A,Task,"Okay comm so if you flip the circuit board comm this is what it looks like . "
A,Task,"So you see for example a particular button attaches to a particular place on the P_C_B_ "
C,Minor,"Yeah . "
A,Minor,"and uh "
A,Task,"on pressing this button I a circuit completes comm "
A,Task,"the information goes to the chip comm which is somewhere here "
A,Task,"and the chip that tra then translates the code into an infra infrared radiation comm which goes goes out through there . "
A,Task,"So uh the important point that I read over the website was uh that the configurations of these printed circuit circuit boards uh are quite cheap to make comm "
A,Task,"you can ge get them printed as you want to comm "
C,Minor,"Mm-hmm . "
A,Task,"so w we can have a configuration um irrespective of the cost comm the way we want to have . "
C,Minor,"Mm-hmm . "
A,Task,"Right ? So that's the important point here comm "
A,Task,"so these are the different options that we have . "
A,Minor,"Okay . "
A,Other,"So the batteries comm I'll start with the battery comm right ? "
C,Minor,"Mm-hmm . "
A,Task,"So they can be simple which is like uh the normal batteries in uh our uh the cells comm yeah ? "
C,Minor,"Yeah . "
A,Task,"Uh thes these are the kind different kind of batteries that the company makes comm right ? "
A,Minor,"So . "
A,Task,"And dynamos . "
A,Minor,"Um "
B,Elicit,"Does that mean like a wind-up one ? "
A,Task,"yeah comm yeah . "
A,Elicit,"So uh I don't know if even if you want to consider this comm "
B,Task,"A wind-up remote . "
A,Task,"but these are the different things that the company makes comm "
A,Minor,"so th they'll they'll "
C,Other,"Okay . "
A,Task,"since uh they'll come internally from the company comm they'll be eas uh cheaper comm uh all these options . "
C,Minor,"Mm-hmm . "
A,Task,"So the third one is uh the kinetic energy ones . "
B,Task,"You could make the hand dynamo into an exercise bike comm "
B,Task,"and then people could exercise whilst watching T_V_ . "
A,Minor,"Yeah . "
C,Task,"And charging their remote comm "
B,Task,"Yeah comm "
C,Minor,"yeah . "
B,Task,"and stop worrying about the whole R_S_I_ from the remote thing comm 'cause that's just "
A,Task,"Yeah comm it's a good option . "
D,Elicit,"So what was what was this k ka "
A,Task,"The the kinetic energy one is uh that e uh uh they are usually modern watches comm since our hand keeps moving comm it keeps the watch ticking . "
D,Other,"Okay . "
C,Other,"Uh yeah . "
A,Task,"But I dunno i if it is a good idea for a remote control comm because it'll just lie there for a long while sometimes . "
C,Minor,"Mm-hmm . "
C,Minor,"For a remote comm 'cause you "
C,Task,"Yeah . "
A,Task,"But as soon as you pick it up it moves and then again it uh re recharges or something . "
D,Minor,"Mm-hmm . "
C,Task,"Yeah . "
A,Task,"And the fourth option is the solar cells comm which are also made by the company . "
B,Other,"Yay . "
A,Task,"Environment friendly . "
A,Other,"Okay um so I'll list things "
A,Task,"and then we can come back and discuss what what we think from uh everybody's perspective . "
C,Task,"Yeah . "
A,Task,"There are different cases that can be provided . "
A,Task,"They can be basically the shape of the cases comm they can be flat comm "
C,Minor,"Mm-hmm . "
A,Task,"they can be curved with uh one-sided curved and one side flat comm "
A,Task,"and they can be curved with on both the sides . "
C,Minor,"Mm-hmm . "
A,Task,"These are the three options comm right ? "
A,Minor,"Um "
D,Elicit,"Um you mean this would be like the the overall shape of the remote control comm yeah comm "
A,Task,"Yeah comm "
D,Minor,"mm-hmm . "
A,Task,"would it be flat on both the sides comm would be curved from one side comm or whatever "
D,Task,"Yeah comm mm-hmm comm mm-hmm . "
D,Minor,"Mm-hmm mm-hmm . "
C,Minor,"Mm-hmm . "
A,Task,"uh there were different kind of supplements available comm "
A,Task,"um like it can be in plastic comm rubber comm wood comm or titanium comm right ? "
C,Minor,"Mm-hmm . Okay . "
B,Other,"Did you say wool ? "
A,Task,"Wo wo wood . "
C,Task,"Wood comm wood . "
B,Other,"Wood . Oh right . "
A,Task,"Yeah . Not wool . "
C,Other,"A fluffy remote . "
B,Minor,". "
B,Task,"Yeah comm you'll understand why when we get to my presenta . "
A,Task,"Oh really ? "
A,Minor,"Okay . "
C,Minor,"Huh . "
A,Minor,"Um the "
A,Task,"so uh we can use even um a certain titanium is also used uh in the company to make uh uh some space design equipment comm "
A,Task,"so it's kind of um uh it'll be probably nicer to use comm because it relates to the overall image of the company comm "
A,Task,"but uh it cannot be used on a double curved surface . "
A,Task,"If we choose this comm we cannot use titanium . "
C,Minor,"Mm . "
A,Task,"For for these two we can use titanium comm wood comm rubber comm or plastic . "
C,Other,"Mm-hmm . "
A,Elicit,"Yeah ? "
A,Minor,"Uh okay comm "
A,Task,"the interface options now . "
A,Minor,"So "
A,Task,"we can have push-buttons comm like most remotes do "
A,Task,"and our company is an expert in making push-buttons . "
A,Minor,"Ooh . "
A,Task,"Uh we can have scroll wheels like the ones on um uh mouse pointers uh uh "
B,Minor,"Sony . "
C,Minor,"Mm-hmm . "
B,Task,"Sony Ericsson mobile phones has it . "
A,Task,"Yeah comm yeah comm something like that . "
B,Minor,"Mm . "
A,Minor,"So comm and they have "
A,Task,"they can even have an an integrated uh push-button inside the scrolling thing . "
C,Task,"Okay . "
A,Task,"The scroll plus push . "
A,Task,"So this is something that has been recently developed by the company comm um in the last decade comm so not too recent . "
A,Task,"And L_C_D_s comm "
A,Task,"we can have L_C_D_s . "
A,Task,"So these two are recent and and this is q quite old . "
C,Minor,"Mm-hmm . "
A,Minor,"The various electronic options are um uh "
A,Task,"so th this concerns firs first of all the the chips I I showed you at uh "
A,Task,"so there's there's a chip behind this one comm right ? "
A,Task,"The P_C_B_ is uh inexpensive comm so we can put put in uh whatever we want comm "
A,Task,"but the various integrated circuit options are comm we have either a simple one "
C,Minor,"Mm-hmm . "
A,Task,"or a regular "
A,Task,"or advanced . "
A,Task,"And uh the price goes up as we go down comm obviously . "
C,Minor,"Mm-hmm . "
A,Minor,"Um "
A,Task,"okay comm so the good thing about uh wh wh why why we would want to use advanced u why we might want to use advanced is that L_C_D_s can only come with the advanced chip . "
C,Minor,"Mm-hmm . "
A,Minor,"Um the "
A,Task,"we need regular or advanced for uh scroll wheels . "
A,Minor,"Right ? "
A,Task,"Um and the chip basically includes the infra infrared sender . "
C,Task,"Mm-hmm . "
A,Minor,"Yeah . Uh "
A,Task,"besides this in electr under electronics uh also the company has started making a sample sender comm "
A,Task,"which is did not explained what i what it was comm "
A,Minor,"but I'm guessing that uh "
A,Task,"so they have a sample sender and a sample speaker . "
A,Task,"So I'm guessing that uh the sample speaker is probably something like um uh you know comm as soon as you press a button comm it it mm uh give gives you feedback comm one five or whatever . "
A,Task,"Yeah comm on . "
C,Minor,"Mm-hmm . "
A,Minor,"Um and uh "
A,Task,"I dunno whether sample sender sender has to do something with voice recognition or not comm but anyway . "
C,Minor,"Mm-hmm . "
A,Task,"So comm these are the different options that we have . "
A,Minor,"Okay comm so "
A,Task,"th that's that's basically "
A,Task,"now now uh I think that uh we can integrate um uh you know comm uh the user interface uh and uh the marketing things in that comm "
C,Task,"Yeah . "
A,Task,"keep uh taking out things from this and uh underlining things that are important comm yeah . "
C,Minor,"Mm-hmm . "
C,Task,"Excellent . "
C,Elicit,"Do you wanna stay somewhere near the board comm so that if we need to "
D,Minor,"Okay . "
A,Other,"Yeah comm yeah comm sure . Sure . Yeah . "
C,Task,"you can sit down comm but just "
C,Task,"we might need you to leap up . "
C,Elicit,"What are you comm PowerPoint comm or "
D,Minor,"Okay . "
D,Task,"Um I have some PowerPoint comm yeah . "
A,Minor,"Right . "
C,Task,"Okay . "
D,Other,"Oh . "
C,Other,"Do you think these pens can give you cancer of the hand ? "
D,Minor,"'Kay . "
C,Other,"Some sort of radiation ? "
B,Other,"No it's got its little camera in there comm "
C,Minor,"Yeah . "
B,Other,"plug it in . "
D,Minor,"Okay . "
B,Minor,"'S a "
A,Task,"Yeah comm it should should do it . Yeah . "
C,Task,"Right comm interface concept . "
D,Minor,"Okay . "
D,Task,"Um to be honest actually comm I mentioned some some of the things which which could fit on the on the this talk um this time comm I m I mentioned them already in the previous talk . "
C,Task,"That's fine . "
D,Task,"So um yeah comm this time um I might not have them on the slides but I I can just mention them aw again . "
C,Minor,"Mm-hmm . "
D,Minor,"Okay . "
D,Task,"So um I thought um I would also include the definition of user interface "
D,Task,"um so it's the aspects of a of of a computer system or programme which can be seen uh by the user um "
D,Minor,"and and which "
D,Task,"uh the mechanisms that the user uses to control its operation and input data . "
D,Task,"So this would p includes things like shape and size and buttons and um voice recognition as well comm and colour comm and so on . "
C,Task,"Mm-hmm . "
D,Task,"Um um the method I employed this time was a again having a look to related products and mainly on the internet "
D,Task,"and then um analyse them uh from the point of view of user fen friendliness "
D,Task,"and also um whether their appearance was was pleasant . "
D,Minor,"Um and then um this uh this um "
D,Task,"this can help us to decide which features we want to incorporate in our product . "
C,Minor,"Mm-hmm . "
D,Task,"So some findings um um . "
D,Task,"So in in the case of many user interfaces comm they're just so full of buttons that it's actually uh hard to find the ones you you really um want to use "
D,Task,"and um and it's just confusing comm it takes y know time to learn . "
D,Minor,"Um okay comm "
D,Other,"and I thought I would just quickly show some of them that I found . "
D,Task,"Okay comm some of them are here . "
D,Task,"Um well the picture is not very clear comm "
D,Minor,"but as you can see comm there are actu "
D,Other,"oi comm oh oh oh comm "
D,Other,"sorry for that . "
D,Other,"'S go back . "
A,Task,"That's nice one . "
D,Other,"Ah comm no comm please . "
D,Minor,"Okay comm "
D,Task,"so yeah comm they're quite big and have many many buttons . "
