Speaker,DialogAct,Text
B,Other,"I'll wait until you're all um hooked up . "
D,Other,"Oh good grief . "
D,Task,"'Kay . "
B,Minor,"Okay . "
D,Other,"Oh . "
B,Task,"Put it on in that way . "
A,Other,"Oops . "
B,Other,"Thanks . "
B,Minor,"Okay . "
A,Minor,"Mm . "
B,Other,"Welcome back everybody comm hope you've had fun . "
A,Minor,"After lunch . "
A,Minor,"Yeah . "
B,Task,"Right um this is our conceptual design meeting comm "
A,Minor,"Mm-hmm . "
B,Minor,"um "
B,Task,"I think we're slightly ahead of ourselves "
B,Task,"from the last meeting comm "
C,Task,"Yeah comm yeah I was getting that impression as well . "
A,Minor,"Mm-hmm . "
B,Task,"I th I I think yeah um . "
D,Minor,"Mm . "
B,Task,"This is where we talk about um properties comm materials comm user-interface and trend-watching . "
C,Minor,"Etcetera . "
D,Minor,"Mm-hmm . "
B,Task,"So I think we've touched on a few things to do with that already comm "
B,Task,"but we'll just go over it . "
B,Minor,"Um "
B,Task,"the minutes from the last time . "
B,Task,"Um we had a couple of um changes in our plans in that we couldn't use teletext comm it wasn't gonna be a control for everything "
B,Task,"um and that we had to incorporate the image of the company into it somehow . "
B,Minor,"Um "
B,Task,"we have decided on a leaving out the voice recognition comm "
B,Task,"we've decided on there being a flip design "
B,Task,"and um a different shape from what's normal . "
B,Task,"We were thinking a shell comm but something along those lines comm "
B,Task,"just a different shape from what's normal comm um . "
B,Task,"You were going to look into the rechargeable batteries "
C,Task,"Yeah . "
B,Task,"and we were gonna think about the port and an alarm for getting it lost comm "
C,Minor,"Yeah . "
B,Task,"things like that comm "
B,Task,"um and our market was going to be young comm business comm kind of range . "
A,Minor,"'Kay . "
B,Task,"Okay comm so shall we start with the first presentation ? "
D,Other,"Shall I ? "
A,Minor,"Yep . "
B,Task,"Yes if you feel "
D,Task,"Okay . "
D,Other,"We just connect up . "
D,Other,"Thank you . "
D,Task,"There we go . "
D,Minor,"Okay um "
D,Task,"so we decided on our market "
D,Task,"and so this feedback from the marketing department is really about trend watching . Um "
D,Task,"the methods we used to decide on uh current trends and so on comm market trends comm were that we did our traditional uh our usual market research study uh with a hundred subjects "
D,Minor,"and the the general feedback from them is that the most "
D,Other,"im uh w I'm sorry "
D,Task,"I'm slightly tongue-tied after lunch comm "
D,Other,"sorry Project Manager . "
B,Task,"It's okay . "
D,Task,"Um we decided on the most important aspect i uh required in a remote control device "
D,Task,"and we'll come to that later . "
D,Task,"So that was one of the first things we did . "
D,Task,"Also with our company um being forerunners in uh putting fashion into technology comm we also looked at a fashion update um using our consultants on fashion and design in Paris and Milan . "
D,Task,"Uh so the general findings from that was uh in the market trends the most important aspect for remote controls were people want a fancy look and feel comm rather than the the current functional look and feel of remote controls . "
D,Task,"They also also want a remote control to be technologically innovative comm "
D,Task,"and of course comm as we predicted comm that it should be easy to use . "
D,Task,"Now I should point out that the first of those findings comm fancy look and feel comm is the most important comm "
D,Task,"is twice as important as the second comm technologically innovative comm "
D,Task,"which is in turn twice as important as being easy to use . "
D,Task,"So possibly that the feature that we put first is actually third "
D,Task,"is still important comm but it's third in order of preference for the the subject group we looked at . "
B,Minor,"Yeah . "
D,Minor,"Okay comm um comm "
D,Task,"now the fashion update which relates to very personal preferences among our subject group comm "
D,Task,"um we found from our um consultants in Paris and Milan who des attended all the design and fashion fairs there comm that fruit and vegetables are going to be the theme for clothes comm shoes and furniture . "
D,Task,"So should we be thinking of using something like that in our remote control design too ? "
D,Task,"There also seems to be um a trend towards a spongy feel to materials comm "
D,Task,"uh again in contrast to last year . "
D,Task,"So a lot of interesting feedback there comm "
D,Task,"both from our market research departments and from our people in Paris and Milan . "
D,Task,"Be interesting to see what our design people make of that . "
A,Minor,"'Kay . "
B,Other,"Okay thank you very much . Um "
A,Minor,"Yep . "
B,Task,"let's start from the inside and work our way out . "
A,Task,"Fine . It's okay with me . "
C,Task,"Yeah comm okay . "
D,Elicit,"Unless anyone has any questions about that ? "
D,Elicit,"Not yet ? "
B,Task,"I don't think so comm not yet . "
D,Task,"'Kay . "
B,Other,"Um comm yes comm thank you . "
C,Elicit,"That screwed in ? "
D,Minor,"Okay . "
B,Task,"I hate those little things "
C,Task,"Yeah . "
B,Task,"especially if you do them on too tight and you can't get the leverage on them to undo them . "
D,Task,"I know . "
C,Task,"'Kay comm "
B,Task,"Okay . "
C,Minor,"Okay . "
C,Task,"Um this is uh all about the design of the actual components "
C,Task,"and the availability of the components we have in stock at the moment . "
C,Task,"Okay comm first uh the Into the method . "
C,Task,"The the main idea of the whole thing is just so you sh you just press buttons and it should activate things on the T_V_ "
C,Task,"and we discussed last meeting that it should be easy to find . "
C,Task,"Um also in this study I've looked into the availability of some of the materials comm "
C,Task,"'cause some of the things that we looked at last time aren't un unfortunately aren't available . "
B,Minor,"'Kay . "
C,Task,"Um comm findings comm I've got my nice little picture there . "
C,Task,"This is uh the chip called the T_A_ double one eight three five "
C,Task,"which is what's used in pretty much every remote control 'cause it sends out standard signals comm based on your input "
C,Task,"and um it's pretty much used for all all T_V_ remotes at the moment . "
B,Minor,". "
B,Minor,"'Kay . "
C,Task,"Um and then we we're loo looking into battery options . "
C,Task,"There's um actually no rechargeable option available comm "
C,Minor,"so we "
C,Task,"I saw the um the standard double A_ and triple A_ "
C,Task,"which we thought were a bit bit too bulky at the moment comm "
C,Task,"dynamo charging comm "
C,Task,"I thought that that might be a bit silly to be to be honest comm "
B,Minor,"Wa "
B,Elicit,"can you explain that ? "
C,Minor,"people won't "
C,Task,"it's it's basically like wind-up radio . "
B,Minor,"Like a "
B,Task,"right comm okay . "
C,Task,"So you wind up your remote control before you use it . "
B,Minor,"How "
B,Minor,"what kind of "
C,Minor,"It might "
B,Elicit,"how l long can you get out of that comm "
B,Elicit,"I mean can you pick it up and then wind it for two minutes and then that's it for the night ? Or "
C,Minor,"You "
C,Task,"Yeah comm yeah comm oh yeah I presu you wouldn't have to wind it for very long comm "
C,Task,"but I don't I don't think it's really sort of necessary when you th you think of the next two options comm "
C,Task,"like the the solar charging comm "
C,Task,"'cause most people have the light on in the room anyway so they could get when when you got T_V_ . "
B,Elicit,"That doesn't count though does it ? "
D,Elicit,"Does does light charge as as sunlight does ? "
B,Task,"I thought it was U_V_ like "
D,Elicit,"Artificial light ? "
C,Minor,"No . "
C,Elicit,"Is it ? "
C,Task,"Alright i "
D,Task,"Has to be solar . "
B,Elicit,"Any comm any "
A,Other,"Yep . "
A,Elicit,"Regarding those sizes comm which one you think will be light "
A,Task,"because we we have to take into consideration size also comm "
A,Task,"so maybe a standard triple A_ might take lesser space or "
A,Task,"and dynamo might take more space . "
C,Task,"Yeah it would the d yeah the dynamo would take more space "
C,Task,"'cause you actually need a physical sort of handle to wind up . "
B,Task,"I'm pretty sure that solar is from the sun . "
C,Task,"Yeah comm okay . "
D,Minor,"Mm . "
B,Task,"Uh comm I don't think it counts electric lights "
D,Task,"Artificial light comm no . "
B,Task,"no comm "
B,Task,"but I mean not many you don't want to limit your market . "
D,Minor,"That's going to "
B,Task,"I mean people who live in basement flats there's not that many people comm but there are people . "
D,Task,"I know comm "
D,Task,"different parts of the world too comm if we're if we're marketing internationally . "
A,Minor,"Uh "
C,Minor,"But "
C,Task,"Yeah "
C,Task,"and most people most people also watch T_V_ in the in the night anyway . "
A,Minor,"Right . "
A,Minor,"Night . "
B,Task,"Mm comm but then it would be charging through the day comm "
B,Task,"I think the point is that it charges through the day and then you've got it charged for the evening . "
C,Task,"But I I think I think the the next one's the best anyway . "
B,Task,"Okay . "
C,Task,"The the kinetic charging which is like you get it in r you get it in wrist watches "
B,Task,"Yeah I've seen "
C,Task,"and you d you don't even notice it . "
C,Task,"I mean the amount the amount of probably moving around you'd be doing all the time would would charge it up comm "
C,Task,"I don't think you'd ever need to actually physically start shaking it up to make it work . "
A,Minor,"And are these like uh "
A,Elicit,"what are the life of the kinetic battery comm "
A,Elicit,"it like it runs for long time ? "
C,Task,"Um yeah "
C,Minor,"it's "
C,Minor,"it charges into um some form of "
C,Task,"it's a smaller cell which it charges into and uh the si the size sort of a watch a watch battery comm "
A,Minor,"Mm-hmm . "
C,Task,"'cause they use them quite frequently in watches . "
A,Minor,"Okay . "
C,Minor,"And that'll that would l would last for um "
