Speaker,DialogAct,Text
C,Task,"Okay . "
B,Minor,"So "
B,Task,"I see all everybody's here comm "
B,Task,"'kay . "
A,Minor,"Mm-hmm . "
D,Minor,"Yep . "
B,Task,"And we can start meeting . "
C,Minor,"Okay . "
A,Elicit,"What's the agenda for this meeting ? "
B,Minor,"The "
B,Other,"I will uh present here agenda with with with with slides to you . "
A,Minor,"Okay . "
B,Task,"Um as you can see here . "
D,Other,"Perfect . "
B,Minor,"So "
B,Task,"first uh just to mention I will take notes uh of this meeting "
A,Minor,"Mm-hmm . "
B,Other,"and uh I will try to work them out "
B,Other,"and give them to you . "
B,Task,"I've also made notes of the previous meeting "
B,Task,"and um I was about to send them you "
B,Task,"but then uh I had to go to this uh meeting "
B,Other,"so you will get them too uh "
A,Minor,"Mm-hmm . "
C,Other,"Next . "
B,Minor,"Um . "
D,Task,"So y you are the secretary also . "
B,Task,"Yes . Indeed . "
D,Elicit,"Right ? "
D,Other,"Okay . "
B,Elicit,"Then I hope you all have uh worked out some some uh some some presentations about uh about well you the the task given to you in the previous meeting . "
D,Task,"Perfectly yeah yeah of course uh-huh . "
B,Task,"Um . W We will uh in a minute we will uh start with them . "
B,Task,"Um comm we will see in which order we will handle them of . "
B,Task,"Um then I will uh bring in some some some new requirements "
B,Task,"I I got uh from the uh account manager comm "
B,Other,"I try to work them out comm "
B,Task,"they were quite abstract comm "
B,Task,"and we can have maybe have com some discussion about it . Uh Um about the functions "
A,Minor,"Mm-hmm . "
B,Minor,"and "
B,Minor,"Well "
B,Task,"in this meeting we should really try to reach a decision about the target group and the functionality of the "
A,Minor,"Mm . "
D,Elicit,"You mean the social target group who we wants to target ? "
B,Task,"Yes I mean well yes w who are we going to uh to well to sell this comm "
A,Minor,"Mm . "
D,Other,"Oh the customers comm okay . "
B,Task,"the customers comm indeed yes . "
A,Minor,"Yeah . "
B,Task,"Think that's that's important matter . "
A,Task,"That's the big question "
A,Task,"yeah . "
B,Minor,"Uh . So "
B,Task,"And then uh we will close this meeting uh "
B,Task,"and after this meeting we'll uh we'll have a lunch . "
B,Other,"Good . "
B,Minor,"Um . Maybe um "
B,Minor,"why "
B,Elicit,"uh Anna can you c do you have a presentations ? "
A,Task,"No comm I don't . "
B,Elicit,"You don't have presentation ? "
A,Task,"I wasn't . No . "
B,Minor,"Uh you want a table to to uh "
A,Other,"I c I can talk about it "
A,Task,"but I have no slides or anything . "
B,Task,"Yes yes maybe maybe you can uh can just talk about it "
B,Task,"or maybe you can use the whiteboard if necessary um . "
A,Task,"Mm-hmm . "
A,Minor,"Well "
A,Task,"I've just been um presented with some research we've done in a small focus group "
A,Minor,"so comm "
A,Task,"a hundred people comm just asked them about their remote control usage habits and what they want in a remote control . Um . "
A,Minor,"It's "
A,Task,"probably can't email this to you comm "
A,Task,"I've just got a web page with some data on it . "
A,Task,"Um basically it's saying that users generally dislike the look and feel of their remote controls . "
A,Task,"Um seventy five u seventy five percent of users find most remote controls ugly . Um . "
B,Minor,"Mm-hmm . "
A,Task,"Eighty percent of users would spend more money when a remote control would look fancy . "
A,Task,"Um . Current remote controls do not match well the operating behaviour of the user . "
A,Task,"Uh seventy five percent of users said they zap a lot comm "
A,Task,"so they use their remote control quite frequently while they're watching television . "
A,Task,"Uh . Fifty percent of users say that they only use ten percent of the buttons comm "
A,Task,"so they've got a remote control with a lot of functionality "
A,Task,"but really most of the time they only use a small part of that . "
B,Minor,"Mm . "
A,Minor,"Um . "
B,Elicit,"Do you Do you have this uh information on the web page you said ? "
A,Task,"I have an a web page yes . "
B,Minor,"Yes comm "
B,Task,"mayb maybe you can can send an email to me later uh . Uh about this . "
A,Task,"Yep . Yep comm sure . Mm-hmm . "
A,Minor,"So basically um "
A,Task,"there's a breakdown of how much they use the different functions on a rem remote control . "
A,Task,"Um comm power and volume selection are only used a few times within this uh per hour . "
A,Task,"Um comm channel selection is used a hundred and sixty eight times um "
A,Task,"and then there's things like channel settings comm audio settings comm which are only used very infrequently . "
B,Minor,"Mm . "
A,Task,"Um . Teletext is used um fourteen times in the hour comm "
A,Task,"so it is used but not nearly as much as the channel selection is used . Um . "
B,Minor,"Mm . "
A,Task,"An interesting thing that this report has brought up "
A,Task,"is that um fifty fifty percent of users report that the remote control gets lost a lot of the time in the room comm "
B,Task,"Yes yes comm "
A,Task,"so some way of some way of locating the remote control would be very useful to a lot of users . Um . "
B,Task,"I have that too . "
A,Task,"Thirty four percent said it takes too long to learn to use a remote control comm "
A,Task,"they want something that's easier to use straight away comm more intuitive perhaps . "
B,Minor,"Mm . "
A,Minor,"Um . "
D,Other,"It's it's easy to learn or how do you say it's "
A,Task,"Thirty four percent said it took too much time to learn to use a new one . Yep . "
D,Other,"Okay too much time to learn . Okay . "
A,Task,"Um . And thirty twenty six percent said remote controls are bad for R_S_I_ . "
D,Minor,"Not enough "
A,Elicit,"I don't know how we'd go about combating that . "
C,Elicit,". What do you mean there ? "
A,Other,"For R_S_I_ ? "
A,Task,"Respet Repetitive strain injury . "
C,Other,"Okay . "
B,Minor,"Mm . "
A,Minor,"So . But "
B,Other,"They think that or do their doctor the doctor says ? "
A,Minor,"Mm . "
B,Elicit,"But it's it's the opinion of the uh of the users huh ? "
A,Task,"Yeah . That's what the report says yeah . "
B,Minor,"So mm . "
A,Task,"Um and then it's got a demographic breakdown "
D,Elicit,"Maybe y y you cannot put this webpage online on the "
A,Minor,"on "
A,Task,"Uh I should be able to actually comm if I email it to you now . "
C,Task,"You can disconnect it there "
C,Elicit,"no ? "
B,Minor,"You can maybe just just "
D,Minor,"Ah "
D,Minor,"it's it "
A,Other,"Oh no comm yeah . "
D,Minor,"okay "
D,Elicit,"it's a webpage on the C_ it's a file "
A,Task,"Yeah . "
D,Other,"okay . "
D,Task,"O otherwise you yeah . You can connect this one . "
A,Task,"Um comm s hang on . "
C,Task,"Then you can connect this one or this one "
C,Task,"yeah . "
C,Other,"All to your computer . "
D,Other,"Yeah . "
A,Minor,"Well . "
D,Minor,"So "
D,Task,"these are important numbers "
D,Task,"that Matthew and I need to take into account for our functional um "
C,Task,"Oh yeah . "
A,Minor,"Oh "
A,Task,"I need to muck around with this . "
A,Task,"It's probably easier if you put it on yours "
A,Other,"and then I'll just email it to you . "
B,Task,"Hmm . "
A,Task,"It's just a web link . "
D,Minor,"Yeah "
C,Task,"Okay . "
D,Minor,"Yeah "
D,Task,"these numbers have have to be have to be taken into account for the uh both yeah user interface and functional design . "
C,Minor,"Hmm . "
C,Minor,"Yeah . "
A,Task,"One thing it goes on to talk about comm which is interesting comm "
A,Minor,"is the "
A,Task,"hang on a minute . "
D,Task,"Because if there are many numbers "
D,Task,"and we need to select to to constraint uh our design based on what is more important . "
A,Minor,"Mm-hmm . "
B,Task,"Mm-hmm . "
A,Task,"Yep . "
A,Task,"Um comm one thing is interesting is talking about um speech recognition in a remote control . "
D,Other,"Speech recognition in "
A,Task,"And who would pay more for that and whether people would find it useful . "
B,Elicit,"D do you have numbers o o on that ? "
D,Other,"Ah okay . "
A,Task,"Yes comm "
A,Other,"I'll just get this up . "
D,Minor,"So that we don't "
D,Elicit,"Do we not need any button on the remote control "
A,Minor,"Well "
A,Task,"potentially yeah comm um "
D,Elicit,"it would be all based on speech . "
D,Other,"Okay . "
A,Minor,"I think even for interesti "
D,Task,"Interesting idea . "
A,Minor,"yeah "
A,Task,"I think that would not work so well . "
A,Task,"You wanna have both options . "
D,Task,"Okay . "
B,Minor,"Well "
B,Task,"it would it would be a solution for uh when your remote control is lost comm "
B,Task,"I mean when it has speech recognition then uh i then it doesn't matter where it is comm my well it's we should be in range comm "
A,Minor,"Mm-hmm . "
D,Minor,"Yeah . "
A,Minor,"Mm . "
B,Task,"or maybe it can respond and produce sound comm so say where it is . "
D,Minor,"Yeah . "
B,Task,"But the these are all quite fancy features "
B,Task,"I'm not sure whether we will we can make this for for twelve Euro fi and fifty cents . "
C,Minor,"Well "
C,Minor,"it would be f "
D,Minor,"Yeah . "
A,Minor,"Yeah . "
C,Task,"No you can't . "
D,Task,"And we don't know where the state of the art of speech recognition is comm "
D,Elicit,"maybe you know ? "
C,Minor,"Oh . Well comm "
C,Task,"it depends "
C,Minor,"you know like "
C,Task,"there is uh it's a very small vocabulary that you want to do the operations like you want to say on comm off comm one comm two comm twenty three comm "
B,Minor,"Mm . "
D,Task,"But it's quite noisy if there is the T_V_ uh shouting . "
A,Minor,"Mm . "
C,Task,"yeah . "
A,Minor,"Yeah . "
C,Minor,"It's it's going to be li "
B,Task,"Yes comm "
B,Minor,"that that that that's mm . "
C,Task,"it's not going to be s so easy "
C,Task,"but u usually it's going to be more of an isolated case "
B,Elicit,"Do you have some more important facts "
C,Minor,"but it's but I don't know with twenty fi "
