Speaker,DialogAct,Text
D,Task,"I wanna find our if our remote works . "
A,Task,"Me too . "
D,Other,"Oh . "
A,Task,"Okay . Um here's the agenda for our last meeting . "
D,Other,"Whoohoo . "
A,Task,"Um after the opening we're going to have a prototype presentation comm "
A,Task,"then we're going to discuss the evaluation criteria and the financing of our remote . "
A,Task,"Then we're going to evaluate the product and I think the whole production process comm "
A,Task,"and then we're gonna close it up comm "
A,Task,"and we have forty minutes comm "
A,Task,"so "
A,Task,"let's get started . "
A,Other,"Oh comm no comm "
A,Task,"let's have the prototype presentation . "
B,Task,"Mm 'kay comm "
B,Elicit,"you ready ? "
C,Task,"Um sure . "
C,Elicit,"You or me ? "
B,Task,"Y you read that stuff comm since you wrote it . "
C,Task,"Okay . "
C,Other,"Well comm since our materials aren't exactly what we were going for comm I'm just gonna translate what this all means for you . "
B,Other,"I'll be the Vanna . "
C,Task,"The base is gonna be gunmetal gray comm which is what we had decided comm "
C,Task,"and it's gonna be plastic . "
C,Task,"Um then there's the latex cover comm which is what you see as red . "
C,Task,"Um because it can be replaceable comm we just kinda went with the colour . "
A,Minor,"Right . "
C,Task,"Um and then the buttons are actually kind of poking through rather than on top . "
C,Task,"Um and the buttons will be a l much lighter blue comm almost see-through . "
A,Minor,"Hmm . "
C,Task,"It's just sort of a very pale blue and a light-up yellow . "
D,Task,"That's nice . "
A,Task,"Yeah . "
C,Task,"The whole thing lights up if you press any button comm rather than it just that one button will light up . "
D,Minor,"Good . "
C,Task,"Um and then at the bottom we have our logo . "
C,Task,"Um bright yellow sort of design with the R_R_ which will actually look like our logo . "
A,Minor,"Great . "
C,Task,"And then on the side you have the buttons . "
C,Task,"They're one button comm but they kind of push up and down . "
A,Minor,"Okay . "
C,Task,"I don't think they're scrolling . "
B,Task,"No . "
B,Task,"They're just buttons . "
C,Task,"Right comm yeah . "
C,Minor,"And then "
C,Task,"yeah comm the buttons . "
B,Task,"On off switch will be here "
B,Task,"and as you've noticed on our prototype um they've ended up with a curvature kind of comm "
B,Task,"by concave sort of thing comm "
B,Task,"except for comm you know comm can't see underneath . "
D,Task,"Yeah . "
B,Task,"So I'm hoping that when we get to production we can actually make them like that comm "
B,Task,"because they're very "
B,Task,"nice to stock you know comm stick your finger in . "
D,Minor,"Yeah . "
B,Task,"Um the two squared buttons are are two probably least used comm menu comm mute comm "
C,Task,"Thumb-shaped . "
B,Task,"and then these are the numbers comm "
B,Task,"so our channel and our volume will be on either side . "
C,Minor,"Yeah . "
C,Task,"And then the last thing is just that it'll be black labelling on top comm "
C,Task,"just which we didn't do . "
A,Minor,"Okay . "
A,Elicit,"And did you determine um the curvature of the bottom part of it for the hand comm is it gonna be a single or a double ? "
B,Task,"I'd say a single . "
A,Other,"Single . "
C,Task,"Single . "
A,Task,"Single sounds good comm "
A,Task,"'cause it's not big enough to really constitute a double . "
D,Minor,"Yeah . "
C,Minor,"Right . "
B,Task,"Yeah comm "
B,Task,"it's only actually the size of my hand . "
A,Task,"Great . Great . "
A,Task,"I think you did an awesome job . "
D,Task,"Yeah comm I think it's a beautiful "
A,Task,"It is beautiful comm and it's everything that we discussed . "
D,Task,"Yeah . "
D,Task,"Good job comm you guys . "
A,Task,"Good job . "
C,Other,"Oh thank you . "
B,Other,"Whoohoo . "
D,Task,"Those are really good . "
A,Minor,"Alright "
A,Other,"what's next in our agenda ? "
A,Task,"Um we're gonna discuss the evaluation criteria comm "
A,Task,"and that's with Courtney . "
D,Task,"Okay comm "
D,Task,"it's a PowerPoint presentation . "
D,Task,"I don't really know exactly what we should uh talk about . "
D,Task,"It's under evaluation . "
A,Other,"Right . "
D,Other,"Alright . "
D,Task,"Um so these are the criteria we're gonna ask comm "
D,Task,"is it easy to use comm is it fashionable uh "
D,Task,"yeah comm I guess we should write these down so we can reference them . "
A,Minor,"Mm . "
C,Elicit,"Feel good meaning what ? "
D,Task,"Like does it feel good comm like "
C,Elicit,"Physically comm "
D,Task,"yeah comm physically . "
A,Minor,"Right . "
C,Task,"okay . "
A,Minor,"Sqi "
