Speaker,DialogAct,Text
A,Elicit,"Can I close this ? "
B,Task,"Uh we don't have any changes comm "
B,Elicit,"do we ? "
B,Task,"So no . "
A,Other,"Oh comm okay . "
A,Other,"There we go . "
A,Minor,"Okay comm "
A,Task,"here we are again . "
A,Task,"Detailed design "
A,Other,"oh comm come on . "
A,Minor,"Well Ah "
A,Minor,"s "
A,Task,"Forgot to insert the minutes comm "
A,Task,"but it's about the same thing we discussed before . Uh "
A,Other,"Could open that anyway comm think . "
A,Minor,"Other design "
A,Task,"anyway comm we took as we took w we took rubber as as the material last time . "
A,Task,"We also that you're just busy with it . "
A,Task,"Took the advanced chip to t uh implement the advanced features . "
A,Minor,"Well comm "
A,Task,"we discussed the design comm "
A,Task,"no sharp corners comm we rounded it off comm "
A,Task,"like you see on the other screen comm "
A,Task,"which is fine . "
A,Task,"Um we agreed that the colour should be b uh yellow and black . "
A,Task,"Yellow in the back because it's m trendy comm more trendy than black anyway . "
A,Minor,"So "
A,Minor,"then we ca "
A,Minor,"yeah . "
A,Task,"We agreed that we would implement both the L_C_D_ and speech recognition comm "
A,Other,"but I'll get to that in a moment . "
A,Task,"'Cause some changes in the finances have left us implications anyway . "
A,Minor,"So so comm "
D,Minor,"Hmm . "
A,Task,"like I said comm we had no insight in finances comm no prices comm "
A,Task,"but we have 'em now comm "
A,Task,"and it's bad . "
A,Minor,"Anyway . "
A,Minor,"We are "
A,Minor,"Oh . "
A,Task,"Prototype presentation comm well first "
A,Task,"you guys built the prototype . "
A,Minor,"So "
A,Task,"you could could present that . "
A,Other,"But um let's see what be handy to do . "
A,Task,"Nee no comm "
A,Task,"you just go ahead and present "
A,Minor,"the w "
A,Task,"we'll scrap it later "
A,Minor,"because "
C,Task,"I think it's more or less the same as we had . "
A,Other,"What ? "
B,Task,"It's basically what we agreed upon comm "
D,Other,"Hmm ? "
A,Other,"Oh "
B,Task,"but just a little bit more specified . "
A,Minor,"that's "
C,Minor,"No much s "
A,Elicit,"hasn't changed that much comm huh ? "
C,Task,"No no no comm not at all . "
A,Task,"I didn't expect anyway . "
A,Task,"You just coloured it . "
B,Minor,"Uh s "
B,Task,"Final design . "
B,Task,"Basically in what we discussed comm cover and buttons will be made of rubber comm yellow colour comm black components comm "
B,Task,"as you can see right over here . "
A,Minor,"Mm-hmm . "
B,Task,"We chose a different type of colour for the menu . A bit darker yellow "
A,Task,"I like the menu . "
B,Task,"so that it com really shows in this keypad . "
A,Minor,"Mm-hmm . "
B,Task,"If you put them all black comm it's not really that good a contrast . "
B,Minor,"So "
A,Task,"And I suppose the the the yellow is not printed on the on the rubber . It's it's part of the rubber comm I suppose . "
B,Minor,"Probab "
B,Task,"Yeah . "
A,Task,"I think that's more I think that's more durable anyway than printed on to "
B,Minor,"That's the be "
C,Minor,"Hmm . "
B,Task,"And it I guess it's more easier to just paint it on the rubber "
C,Task,"Yeah comm of course . "
B,Minor,"than to uh "
D,Task,"Mm yeah . "
C,Task,"That's uh the integration story again . "
D,Minor,"Okay . "
B,Task,"So we have it's a bit round shaped comm "
A,Task,"Oh yeah . "
B,Task,"that's what we had "
B,Minor,"uh "
B,Task,"We chose the buttons to be uh teletext comm okay button comm favourite channel and the mute . "
A,Minor,"Mm-hmm . "
B,Task,"So that's basically what we chose there . "
A,Minor,"Okay . "
B,Task,"If you have anything to add comm please interrupt me . "
C,Minor,"No comm uh "
C,Task,"this is just a description of what we see there . "
C,Minor,"So "
A,Minor,"Yeah . "
D,Minor,"Yeah . "
B,Minor,"Oh . "
C,Task,"Speaks for itself . "
B,Task,"That's pretty much it . "
A,Minor,"Okay . "
A,Other,"Now it's my time to ruin everything . "
A,Minor,"Well comm "
A,Other,"not ruin everything comm "
A,Minor,"but "
B,Other,"Oh sorry . "
A,Other,"no comm nah . "
A,Task,"Finances comm "
A,Task,"that's what we have here comm what you drew . "
A,Task,"We have battery power comm "
A,Task,"we have advanced chips and the sam the sensor . The sample sensor and uh for speak recognition anyway . "
A,Minor,"So which you see the "
A,Task,"which is de o one of the most expensive parts . "
A,Minor,"So well comm "
A,Task,"we have sin one curve comm a design . Rubber design . "
A,Task,"And we had a special colour . Suppose yellow is a special colour . "
A,Task,"So just half a Euro for "
A,Task,"You have pushbuttons and an L_C_D_ display . "
A,Task,"You have the total of seventeen Euros in production cost comm "
C,Minor,"Hmm . "
A,Task,"which is higher than the twelve and a half that we are permitted to use . "
A,Minor,"So comm "
D,Minor,"Hmm . "
A,Task,"easy . "
A,Elicit,"What do we scrap . "
A,Minor,"Well "
C,Minor,"I d "
A,Task,"think I had the best solution that I came up with is just to s take out the speech recognition . "
C,Task,"Yeah . "
B,Task,"I'd say that too . "
A,Task,"Because the L_C_D_ has more support on customer side . "
C,Minor,"Hmm . "
A,Task,"There are ninety one percent of uh the people comm or something like that . But ninety percent who favour an L_C_D_ display comm "
A,Task,"and only sixty percent that favour speech recognition . "
A,Minor,"I think it's also harder to "
B,Task,"Uh we don't really have a extra function with the speech sample comm "
D,Minor,"Yeah . "
B,Task,"which you can't do with a normal remote control comm "
C,Minor,"Hmm . "
B,Task,"which people already do . "
B,Minor,"So "
A,Minor,". So I ju "
A,Task,"I took that out . "
A,Minor,"So "
A,Task,"and so it's still stuck with thirteen comm "
A,Task,"so I had to take out the special colour I suppose . "
A,Minor,"And comm yeah "
A,Task,"comm I didn't see anything else I could take out . "
A,Minor,"Yeah comm "
D,Minor,"Pushbut "
A,Task,"I could take out the push-buttons comm "
A,Task,"but we need those . "
C,Minor,"Huh . "
