Speaker,DialogAct,Text
C,Minor,"Um we are "
C,Task,"So the meeting will have about the same format as the last time . "
C,Task,"So switching over I've just left uh my first two screens . "
D,Minor,"Mm-hmm . "
C,Minor,"Um "
C,Task,"mailed you the minutes of the last meeting uh just to save time . "
D,Task,"Okay . Cool . "
C,Elicit,"Um and is there any questions you have that arised from last meeting that "
C,Elicit,"are particularly bothering you ? "
D,Task,"Mm um . No comm I don't think so . "
C,Minor,"N "
C,Task,"No ? Okay comm cool . "
A,Minor,"No . "
C,Task,"Then we shall start with a presentation from Raj . "
B,Other,"Yeah . "
B,Other,"Hi comm me Raj comm again . "
B,Other,"Uh in this meeting I I'm going to discuss about the trend watching comm "
B,Task,"uh how these trends is going to affect our market potential and how important is this . "
B,Task,"So we have to look on this . "
B,Task,"First of all methodology . "
B,Minor,"The met methodology to find out the trend was incl uh was done in a way "
B,Task,"We have done a rec not only a recent remote control market survey comm but we also considered the latest fre fashion trends of the market comm "
B,Task,"because we think that this is also a factor which will affect our sales and profit . "
B,Task,"So what are our findings ? "
B,Minor,"In our "
B,Minor,"uh in our findings we have seen that "
B,Task,"when we did our remote control market survey we found that uh people l uh people do have preference for tho fancy mobi uh f remote controls which look and feel very good comm "
B,Task,"rather than having a functional look and feel uh good . "
B,Task,"So this sh this clearly indicates their preference for the design their outlook of the remote controls . "
B,Minor,"So we should take into uh "
B,Task,"we should consider this factor as the most important factor comm "
B,Task,"because this factor is twice as important comm "
B,Task,"the second factor which is further ti twice the as important as the sec as uh the third factor . "
B,Task,"So this factor becomes the most important factor in our surv uh uh in our mark uh means in take in designing our rem uh remote controls . "
D,Elicit,"The last one is the most important one comm is it ? "
B,Task,"No the first one is the "
D,Other,"Oh comm sorry . "
B,Task,"uh the outlook of the mobile comm the it should have a fancy outlook comm "
D,Minor,"Okay . "
B,Task,"the fancy design "
D,Minor,"Okay . "
B,Task,"uh rather than just having a functional look and feel good comm it should have a fancy look and foo feel good . "
B,Task,"The second most important aspect is that remote control should be a technologically uh innovative . "
B,Task,"We must have some technological advancement in the remote control tha rather than just putting it as it is as the other remo uh remote controls are . "
B,Task,"So it uh should be technologically innovative like glow-in-the-dark or speech recognition comm something like that . "
B,Task,"So that indicates our technological advancement . "
D,Minor,"Mm-hmm . "
B,Task,"And the third most important aspect in the ta to take into consideration is that it should be easy to use comm "
D,Minor,"Mm-hmm . "
B,Task,"like it shouldn't be too much co complicated comm "
B,Task,"there shouldn't be too many buttons on this mobi uh remote control comm "
B,Task,"it shouldn't be too complicated uh like this way . "
B,Minor,"And it should be uh "
B,Task,"and customers should be provided with manuals that is easy to understand in their local language comm something . "
B,Task,"So that they could know how to use these remote controls . "
B,Minor,"When we did uh f fashions uh comm recent fashion uh our recent fashion update shows that "
D,Other,"Sorry . "
B,Elicit,"Ah yeah ? "
D,Task,"I was just reading fruit and vegetables . "
D,Task,"Hard to know how we are going to incorporate that . "
B,Task,"Y yeah uh yeah comm "
B,Task,"we have to comm "
B,Task,"because uh d you can see how people have related their clothes comm shoes comm and everything with fruits and vegetables comm "
B,Task,"because the g world is now changing it's trend towards organic comm "
D,Minor,"Okay . "
B,Task,"becoming more and more organic comm "
D,Minor,"Yeah . "
B,Minor,"becoming "
A,Other,"We should make a big sponge lemon comm "
A,Task,"and then it'd be it would be yellow . "
D,Other,"Yeah . "
B,Task,"Yeah . "
B,Minor,"So "
D,Other,"Th that's very good . "
A,Minor,"It's "
A,Task,"Yeah . "
B,Task,"Yeah . "
B,Task,"So something like that we we should do . "
D,Other,"Glow-in-the-dark . "
D,Task,"Okay . "
B,Minor,"And people uh "
B,Task,"the f feel of the material is expected to be spongy rather than just having a plastic look comm hard look . "
D,Task,"Well comm that's good . "
A,Minor,"Mm . "
D,Task,"That's what we kind of predicted anyway . "
B,Task,"Yeah . Yeah . "
B,Task,"So so that they could play with it while handi uh while handling it . "
D,Minor,"Okay . "
B,Task,"So that should also be taken into consideration . "
D,Minor,"Okay . "
B,Task,"So these are my views . "
D,Minor,"Okay . "
D,Task,"Okay comm the spongy comm not real spongy comm "
B,Minor,"So "
D,Minor,"you can "
B,Minor,"No it ca y a "
D,Elicit,"Do you think like rubber would be good or does it really want to be like gel kind of stuff ? "
B,Task,"The rubber which is good for health and which is quite disposable that we can take into co "
D,Task,"Okay . "
D,Other,"Quite disposable . "
B,Task,"Yeah . "
D,Task,"Okay . "
B,Task,"'Cause we It shouldn't be have any harm to the environment also comm "
D,Minor,"Oh okay . "
B,Task,"because our company is very well for taking all these concerns into consideration comm "
C,Minor,"Alright comm okay . "
D,Minor,"Uh-huh . "
B,Task,"so we don't want to have any harm to the society comm "
D,Task,"Okay . "
B,Minor,"so "
C,Minor,"Fashion . "
D,Task,"Cool . "
C,Minor,"Mm 'kay . "
B,Task,"So that's all . "
C,Other,"Fruit and veg comm well there you go . "
C,Other,"Just what I think of when I think of a remote control . "
D,Other,"Mm . "
D,Task,"A remote control ? Yeah . "
D,Elicit,"And were there any factors that weren't important in the survey comm that they said we don't want ? "
B,Task,"S uh we didn't find out any such point . "
D,Minor,"Or was it just "
D,Task,"Okay . "
B,Task,"Uh yes comm there could be comm but we couldn't find out any comm so "
C,Minor,"Mm-mm-mm-mm . "
D,Task,"Cool . "
C,Minor,"Mm-mm-mm-mm-mm . "
D,Elicit,"F_ comm what is it ? Um . "
C,Task,"Function F_ eight . "
D,Elicit,"yeah . "
C,Task,"Hmm . "
D,Task,"Okay . "
B,Task,"Yeah . "
D,Task,"No signal . "
B,Task,"Oh no comm . "
D,Elicit,"Is that ? "
A,Task,"No comm it's got it's got it . "
B,Task,"Yeah comm uh yeah comm uh yeah . "
B,Task,"Yeah . "
D,Task,"Okay comm "
C,Other,"Excuse me . "
D,Elicit,"and then F_ five comm right ? "
C,Task,"Uh comm yeah . "
D,Task,"Okay . Um "
D,Task,"okay comm so the interface concept um . "
D,Task,"Yeah . The interface specification comm "
D,Minor,"what people "
D,Task,"um how they interact with it basically comm I think . "
D,Task,"Um so the method comm we looked at existing designs comm "
D,Minor,"what are the "
D,Task,"what's good about them comm what's bad about them comm "
D,Task,"um I looked at their flaws comm "
D,Task,"so we're going to look at their flaws comm everything . "
D,Task,"Um and what the survey told us and what we think would be good comm "
D,Task,"so a bit of imagination . "
C,Minor,"Mm 'kay . "
D,Task,"Uh the findings comm I've got some pictures to show you as well . "
C,Other,"either . "
D,Task,"Yeah . "
B,Minor,"Hmm . "
D,Task,"Okay comm so most remote controls use graphical interface comm "
D,Task,"where you um have got s buttons and you point it rather than having the output as a a stream of text or something . "
C,Minor,"Uh okay . "
D,Task,"Um and we also found that there's inconsistent layout comm which makes it confusing . "
D,Task,"So I think for our remote control "
D,Task,"There is some inconsistency already in ec existing in between remote controls comm "
D,Task,"but I think standard kind of um shape and uh play and those kind of but buttons "
D,Task,"like the the top right for on and off or something comm "
D,Task,"I think comm people find that importantcomm'cause then it's easy to use . "
C,Task,"Right comm okay . Yeah . "
D,Other,"And we've got some pictures of some uh new remote controls to show you . "
D,Elicit,"Do I press Escape F_ five ? Or just "
C,Minor,"Excellent . "
C,Task,"Uh no just escape "
D,Task,"Escape comm okay . "
C,Minor,"should uh "
D,Task,"Um comm oh I still haven't got my glasses on . "
D,Task,"Yeah comm okay . "
D,Task,"So these are the some of the pictures of existing ones . "
A,Other,"Wow . "
D,Other,"I'll just walk you through them . "
D,Task,"This one is a voice recognition . "
D,Task,"And that's the kind of idea we're going for . "
