Speaker,DialogAct,Text
A,Minor,"So "
D,Minor,"So "
A,Elicit,"I hope you're ready for this uh functional design meeting . "
D,Task,"Of course . "
A,Minor,"Um so "
A,Task,"I will take the minutes "
A,Task,"you mm you three are going to do presentation . "
A,Task,"Um uh we want to know to at the end to know the new project's requirement "
A,Minor,"so "
A,Elicit,"we need uh to know the the user uh needs "
A,Task,"that we want to fulfil to fulfil the from the technical part "
A,Elicit,"we want to know how it going to work "
A,Minor,"and um "
A,Task,"third part uh I don't remember "
A,Other,"which is not very good . "
A,Other,"Ah of course comm "
A,Elicit,"how to to design this uh this "
D,Elicit,"Nice stuff "
A,Task,"yeah . "
A,Minor,"So um "
A,Task,"let's go for the three presentations comm "
A,Task,"so first um Marketing Expert . "
D,Elicit,"Who starts ? "
D,Other,"Oh . "
D,Other,"Ha . "
D,Task,"okay . "
A,Task,"So wait a minute . Mm . "
D,Other,"So I dunno if I can do that like this ? Yeah ? "
D,Minor,"So "
D,Task,"it's being modified . "
D,Other,"Do you want yeah comm open . Read only . "
D,Task,"I hope I saved it . "
D,Minor,"So comm um "
B,Task,"Sammy Benjo . I know this name uh . "
D,Task,"yeah comm "
D,Task,"this is my name . "
A,Minor,"Sounds uh "
B,Other,"We met before . "
D,Task,"So as you know comm you I think you already know me comm Sammy Benjo . "
D,Task,"I am the expert in marketing "
D,Other,"and I want to tell you about what people uh s want and uh like and dislike in remote controls comm "
D,Other,"and I hope this is going to help you to to design it correctly . "
D,Minor,"So "
D,Task,"next please . "
D,Other,"Uh-oh . "
A,Other,"Mm uh . "
C,Minor,"Yeah comm "
C,Task,"it is put F_ five . "
A,Other,"Hmm . "
D,Other,"Hmm . "
C,Task,"The full page presentation comm "
D,Task,"Yeah "
D,Task,"maybe in the full page "
C,Task,"yep . "
D,Task,"because i I spent lots of time doing this presentation comm so . "
B,Task,"F_ F_ five . "
A,Task,"Okay . "
C,Task,"Yeah . Yep . "
A,Other,"F_ five . "
C,Task,"Yeah . "
D,Task,"Uh-huh hmm okay . "
A,Other,"Mm-hmm . Mm . "
D,Minor,"So basically uh "
D,Task,"what I suggest is that uh instead of deciding ourself what what could be and what should be a good uh remote control comm let's ask people who are users of remote controls "
D,Elicit,"how they feel about w the current remote controls comm "
D,Elicit,"what they like comm "
D,Elicit,"what they don't like "
D,Minor,"and um "
D,Elicit,"and what they do with them by the way "
D,Task,"because they are supposed to be useful . "
D,Task,"Don't forget about that . "
D,Task,"So we've we've conducted a a survey on on the use of uh remote controls "
D,Other,"and I'd like to show you some of the results we found on this survey . "
D,Task,"And next please . "
D,Minor,"Yeah comm so basically "
D,Task,"what we found was that uh there are several things that the user don't like in remote controls . "
D,Task,"First of all comm they find it very ugly . "
D,Task,"Current remote controls as you know they're the same as this one "
D,Task,"uh they're not nice colour comm not nice shape comm "
D,Task,"I mean they're all the same comm "
D,Task,"and they're not l good looking . "
D,Task,"Um what is interesting "
D,Task,"is that in fact it seems that they were people are ready to pay for nice and look and fancy looking uh remote control comm "
D,Task,"so I think we should probably spend lots of time in and effort in that um . "
D,Task,"And the other thing is that uh the the current remote controls are not so easy to use "
D,Task,"and it it the the current uh facilities that they offer do not match what people really want to use their remote controls . "
D,Task,"For instance uh we see that uh they zap very often "
D,Task,"so I think this is a very uh important uh functionality "
D,Task,"that it should be easy for them to to zap uh in one way or another . "
D,Task,"And most of the buttons uh on uh current remote controls are not used comm "
D,Task,"so I think we should design something where some of the buttons which are those that are used should be easier to see and use than others that only a couple of people are using . "
D,Task,"Um next please . "
D,Minor,"Now "
D,Task,"people are very frustrated w with their remote controls "
D,Task,"and they for instance uh they don't even find it "
D,Task,"it's it's often lost somewhere in the in the in your home "
D,Task,"and nobody knows where it is . "
C,Minor,"Yeah . "
D,Task,"Maybe if we have something where we could ask the remote control please comm where are you ? "
B,Task,"Agree . "
C,Task,"Yeah . "
D,Task,"Like uh something to to like t I think phones . Some of the phones have some of this kind of s functionality . "
C,Minor,"Yeah . "
D,Task,"Uh of course phone you can always phone your phone "
D,Task,"but you can't phone your your remote control . "
C,Minor,"You can you are . "
A,Other,"Why not ? "
D,Other,"But why not ? Yeah . "
D,Task,"And because of the fact that there are so many buttons in these remote controls "
D,Task,"that nobody use comm "
D,Task,"in fact they don't even know how to use them comm "
C,Minor,"Hmm . "
D,Task,"so most of the the people say they they don't know how to they to use properly their r remote controls . "
D,Task,"And uh they are bad for R_S_I_ "
D,Elicit,"but uh I don't remember what is R_S_I_ . "
D,Task,"So I think they are bad . "
A,Other,"Okay uh tha that's look great . "
B,Other,"R_S_I_ mm-hmm . "
D,Minor,"Mm-hmm . Mm "
D,Elicit,"nobody has any idea about that ? "
D,Minor,"Well I'll check uh with my "
C,Task,"Yeah comm it's electromagnetic waves or something kind of maybe uh effect . "
D,Other,"Oh comm okay comm "
B,Task,"No comm I don't think so . "
D,Task,"I think it's a technical thing "
D,Minor,"which our "
C,Task,"Yeah comm "
C,Task,"because infrared uses some electromagnetic technology comm "
D,Other,"Okay . "
A,Other,"Mm-hmm . Okay . "
B,Other,"Okay . "
C,Task,"and those waves have high "
D,Minor,"So comm "
D,Task,"it seems that it's a lot of people for a concept that we don't know "
B,Other,"But twenty six percent comm do you know "
C,Minor,"Uh . "
B,Task,"Twenty five . "
A,Minor,"Or something we don't know . Mm-hmm . "
D,Task,"but we have to take this into account . "
C,Minor,"Uh . "
B,Task,"Every fourth comm you know . Every four some of us knows . "
C,Minor,"Yeah it's People really "
A,Task,"Okay . "
D,Minor,"So anyway "
B,Minor,"One of us "
D,Task,"that's for what the biggest frustration uh of the user "
D,Minor,"and um "
C,Minor,"Yeah . Yeah . "
D,Elicit,"what else do I have ? "
D,Task,"Next slide ? "
D,Task,"Ah yeah . "
B,Minor,"Mm-hmm . "
D,Task,"So we've listed a couple of uh "
B,Task,"Functions . "
D,Task,"s uh functions "
D,Task,"that may be uh used by u the user in the current uh available uh remote controls "
D,Minor,"and uh well "
D,Task,"the tables look very nice to read "
D,Task,"but what is important "
D,Task,"is to understand that the power button is not used often "
D,Task,"because in general you use it only once per session comm "
D,Task,"but it is very relevant . "
D,Task,"People want to have a power button . "
D,Task,"Channel selection is uh o often used very often used "
D,Task,"and indeed uh very relevant . "
D,Other,"Ah "
