Speaker,DialogAct,Text
A,Other,"Mm-hmm ? "
A,Task,"Okay . "
A,Other,"Ooh . "
B,Elicit,"So we're 'kay ? On the or "
B,Task,"No . I dunno where to put it 'cause the "
B,Task,"Okay . "
B,Task,"Could you s take it off ? . "
D,Elicit,"Is that alright ? "
D,Elicit,"or "
D,Task,"Okay . "
B,Minor,"Okay . "
D,Task,"Keeps coming off . "
D,Task,"'S fiddly . "
A,Minor,"Hmm . "
D,Other,"Right . "
A,Elicit,"How do we sta wa how do we start ? "
A,Elicit,"Does anybody know ? "
D,Other,"Oh comm another one . "
A,Task,"So that's this "
A,Task,"Oh okay comm right . "
B,Elicit,"Are we free to take notes uh "
B,Task,"Okay . "
A,Minor,"Uh . "
A,Minor,". "
A,Other,"Hmm . "
A,Task,"Okay comm just hang on a second everybody . "
A,Task,"I haven't actually looked at this yet . "
D,Other,"Ah . "
A,Minor,"um "
D,Task,"Very nice . "
A,Task,"I haven't looked at it comm "
A,Task,"but let's just start it off and we'll see what happens . "
A,Elicit,"If you're all ready . "
C,Task,"Yeah . "
A,Task,"So is the agenda ? "
A,Task,"Opening comm acquaintance comm tool training and project plan comm discussion and then closing . "
A,Task,"Project aim is a new remote control . "
A,Task,"It's original comm uh trendy and it's user-friendly . "
D,Minor,"'Kay . "
A,Task,"Project method comm functional design comm individual work comm another meeting comm "
A,Task,"conceptual design comm individual work comm and a meeting of details design comm "
A,Task,"individual work and a meeting . "
A,Task,"Tool training . "
A,Task,"Try out the whiteboard comm "
A,Task,"every participant should draw their favourite animal and sum up their favourite characteristics of that animal . "
D,Task,"Okay . "
A,Minor,"Um . "
A,Task,"Uh Miss Industrial Designer comm would you like to go first ? "
B,Other,"Okay . "
B,Elicit,"So are we supposed to bring the little things for the "
A,Task,"Yeah comm "
A,Task,"why don't you just c comm I think just clip on clip "
A,Elicit,"do you have a belt ? "
D,Task,"Clip . "
B,Minor,"Mm . "
A,Task,"Or put 'em in your pocket comm yeah . "
B,Task,"Yeah . "
B,Task,"okay . So my favourite animal "
A,Task,"Yeah comm "
A,Elicit,"what's your favourite animal ? "
B,Minor,"'Kay um "
D,Other,"Ah . "
A,Elicit,"Is it rude ? "
D,Task,"It's an elephant . "
A,Task,"That's a very good elephant . "
C,Task,"The back end of an elephant . "
D,Other,"Oh my gosh comm "
D,Task,"I'm never gonna be able to draw that well . "
A,Task,"'Kay comm and you want to write up on there comm "
A,Task,"it says you've gotta sum up your f f your favourite characteristics of that animal . "
B,Other,"Um okay comm "
B,Task,"it's big comm "
B,Task,"it's got a great memory . "
D,Elicit,"Does it ? Oh . "
B,Task,"Supposed to have a great memory comm "
B,Task,"we say an elephant never forgets . "
A,Minor,"Mm . "
D,Minor,"Mm . "
B,Task,"And uh dunno know why but looks like nice to me . "
A,Task,"Okay . Wonderful comm well done . "
B,Task,"Nice animal . "
A,Task,"Do you want to use the wipe the m the wiper and wipe it off ? "
B,Other,"Okay . "
A,Task,"And Mister aesthetics designer do you wanna go next ? "
C,Other,"Aesthetic yep comm sure . "
D,Task,"I have no idea what my favourite animal is . "
C,Task,"'Kay comm my favourite animal comm "
C,Other,"uh let's see . "
D,Other,"Oh . "
D,Minor,"It's "
C,Task,"Dunno if any of you have seen Napoleon Dynamite before . "
C,Task,"It's a liger comm "
A,Task,"No . "
D,Other,"A what ? "
C,Task,"a combination of a lion and tiger . "
D,Task,"Alright . "
C,Elicit,"Have you not seen Napoleon Dynamite ? "
D,Minor,"How . "
A,Task,"No . "
B,Task,"No . "
D,Task,"No . "
C,Task,"Oh it's a hilarious movie . "
C,Task,"You have to see it . "
C,Minor,"And "
C,Task,"and it's best characteristic is it's pretty much the awesomest animal . "
C,Task,"But you have to see the movie to fully appreciate it . "
A,Task,"Okay comm well done . "
D,Task,"Great . "
D,Other,"Me ? "
A,Task,"Yeah . Miss mar Miss Marketing ? "
D,Minor,"Okay . "
D,Task,"Not quite sure how this is gonna work . "
C,Other,"There go . "
D,Task,"Cool . "
D,Minor,"Uh "
D,Other,"well I'll try my best to draw . "
D,Elicit,"Can I just draw the face ? "
A,Task,"Um yeah comm I think you can just draw the face comm "
A,Task,"but then you'll have to describe in writing how the rest of it looks . "
D,Other,"Ooh . "
D,Task,"It's a cat . "
