Speaker,DialogAct,Text
A,Minor,"Okay . "
A,Other,"Good morning everybody . "
C,Other,"Good morning . "
A,Task,"Oh comm everybody is not ready . "
B,Task,"Uh almost . "
B,Task,"Ready . "
A,Task,"Alright . "
A,Task,"Okay comm let's go . "
A,Task,"So comm we're here today to to have our first kick-off meeting about uh this new project we're going to tak to talk about in a few minutes . "
A,Task,"Um so I will be uh Sebastian the Project Manager . "
A,Elicit,"Um you are the "
B,Task,"I'm uh Michael . I'm the user interface designer . "
A,Task,"Okay . "
D,Task,"Hi I'm Guillermo . I'm the Marketing Expert . "
C,Task,"And I am Hemant comm the industrial designer . "
A,Task,"Okay comm very good . "
A,Other,"Thanks for being here . "
A,Task,"Um so let's have a look to the the agenda . "
A,Task,"So comm we are going to go through this agenda "
A,Task,"uh and mainly first to uh to make to to be used to the tools uh available in this nice and smart meeting room we have here . "
A,Task,"Um then we'll go to uh the plans for project and have general discussions about it . "
A,Task,"So comm the goal of this project is to uh developed a new remote control . "
A,Task,"Um it should be original comm trendy comm and also user friendly . "
A,Task,"As usual we will follow the the project method um that we are using in the in our company . "
A,Task,"It is in three step as you know . "
A,Task,"First the functional design . "
A,Task,"The second's a conceptual design comm "
A,Task,"and then the detailed design . "
A,Task,"During each step uh of each design we wi you will work uh s separately comm individually on uh your specific tasks "
A,Task,"and will m we will meet to um to discuss and take decisions about uh what you've you've you did and what uh we will do next . "
A,Task,"So first comm we have to to train ourself with all the um the tools availables in the in this nice meeting room and uh particularly the the white board "
A,Task,"so uh we are going to go through the white board and take some um s some notes or do some drawings . "
A,Elicit,"So who want to start ? "
B,Other,"Ah well if no one else wants to comm yeah . "
A,Other,"Mister . "
B,Task,"Okay so comm want me to draw my favourite animal . "
B,Other,"Let's see . "
B,Task,"Well comm I don't really have a favourite animal comm but um "
B,Task,"uh I think I have one in mind comm so uh "
A,Elicit,"You have one in mind ? "
B,Other,"I'm gonna about the uh spider "
B,Task,"because you can actually draw it pretty well in the corner of a white board . "
B,Minor,"The spider has a "
B,Task,"spider lives in a web "
B,Task,"and uh it has eight legs comm "
B,Task,"and uh it can move all about the web in two dimensions . "
B,Task,"Unless it's a three dimensional web which y they have sometimes . "
B,Task,"There are some spiders that live in like that have like uh kind of a a big ball of a of a web . "
B,Task,"And uh the other thing is some spiders can actually uh fly "
B,Task,"like uh they have uh they let out like uh a stream of like the web building material "
B,Task,"but it's it acts like a parachute so they can actually kind of go and find new uh build a new web somewhere else . "
B,Task,"So I think they did this in uh in Charlotte's Web that movie "
B,Minor,"that little uh "
B,Task,"well it's actually a book first "
B,Task,"but uh um at the end all the the spiders kinda flew away . "
B,Task,"So comm that's my animal . "
A,Task,"Okay . "
A,Other,"Th thank you . "
A,Task,"Very interesting . "
A,Elicit,"Guillermo you want to ? "
D,Other,"'kay "
D,Task,"I dunno why comm but when I was a child I I wanted to be a a panther "
D,Task,"not a pink panther comm "
C,Elicit,"But don't you think it's very difficult to draw a panther ? "
D,Task,"or maybe yes . "
D,Task,"Uh yeah yeah . "
C,Task,"So bad I don't like it . "
A,Task,"It would be very funny for us . "
A,Other,"Oh . "
D,Task,"Okay it's a friendly panther . "
