Speaker,DialogAct,Text
A,Minor,"Okay . "
A,Other,"Hello everyone . "
C,Other,"Hi . "
D,Other,"Hi . "
B,Other,"Hi . "
A,Other,"Um how uh how we doing ? "
C,Other,"Yeah comm good . "
A,Task,"Uh first we going uh over the minutes of the last meeting comm more or less . "
B,Minor,"Mm-hmm . "
A,Task,"Um in the last meeting uh the marketing manager had presented uh her method of working comm "
A,Task,"meaning gathering i suggestions "
A,Task,"from everyone to see how she best could market uh this this product at the within the budget uh that was given . "
A,Task,"Uh in general the idea is that it should be something that is not difficult to use . "
A,Task,"Um it's also an item that people lose a lot . "
A,Task,"So we should address that . "
A,Task,"And comm of course comm it should be something s s that is very simple to use . "
A,Task,"In addition to that to make it sell comm of course comm uh the marketing manager w wishes that it be very attractive comm "
A,Task,"or like she says put some sizzle into it in one way or another "
A,Task,"so that the people are buying it now because comm in particular with smaller items comm that's a very important fact comm "
A,Task,"'cause um if they say comm well comm I go home and think about it comm that won't work . "
A,Task,"Um also mentioned was it should be uh it should have a very short learning curve . "
A,Task,"And maybe it could be sold by using a slogan . "
C,Minor,"Hmm . "
A,Task,"Our technical manager has then said that she feels it should have a chip "
A,Task,"that has infra-red bits "
A,Task,"and it has an interface controls w interface that controls the chip . "
A,Task,"Therefore comm messages uh will be controlled in the same manner . "
A,Task,"There should be extra features like lid buttons comm maybe a beep . If too many buttons are pressed comm "
A,Task,"mm uh uh child lock "
A,Task,"um and uh maybe a display clock so that people could um you could see the time comm you know comm what show they want to watch . "
A,Task,"Also mentioned was uh maybe different shapes . "
A,Task,"So the components of the thing should be button comm bulbs comm infra infra-red bulbs comm battery comm chips comm wires comm "
A,Task,"and maybe some kind of a holder uh for the for the uh item . "
A,Task,"Francino who is our um "
B,Task,"Interface designer . "
A,Task,"interface designer um uh has mentioned that the that it comm of course comm should have an on-off button comm "
A,Task,"and also has mentioned an interesting feature that it should have maybe a channel lock . "
A,Task,"Particularly with maybe small children that they couldn't uh watch a channel that is undesirable . "
A,Task,"It should be compact . "
A,Task,"Her personal favourite was it should be T-shaped . "
A,Task,"And maybe have an anar alarm-clock . "
A,Task,"And the material should possibly be not of non-allergic nature . "
A,Task,"Uh the different systems uh that exist are infra-red or radio-waves . "
A,Task,"Uh maybe it should have uh electri electrici electricity saving feature . "
A,Task,"And even possibly a timer to so that people can program their favourite uh uh program on th right from the remote . "
B,Minor,"Yes . "
A,Elicit,"Uh are we all in agreement that that's about what we discussed last time ? "
C,Task,"Yeah . "
B,Task,"Yes . "
A,Task,"Okay . "
D,Task,"Yeah comm I think that pretty much is it . Yeah . Mm-hmm . "
A,Task,"Okay comm "
A,Task,"then we I'm looking for three presentations . "
A,Task,"And uh I don't know whether the order matters much uh comm "
A,Task,"I don't I don't think so comm "
A,Elicit,"so whoever w wants "
B,Other,"Okay comm I can start first . "
A,Task,"Yeah comm okay . "
B,Task,"Okay . "
B,Task,"Now my slide comm please . "
A,Other,"Okay comm your slides . Okay . "
A,Other,"Oh comm come on comm close already . "
A,Elicit,"And that's number two comm right ? "
B,Task,"Three . "
A,Other,"Three . "
B,Task,"Participant three . "
B,Task,"Yes . "
B,Minor,"Okay . "
A,Task,"Okay . "
B,Task,"Now as an interface designer comm I would give more emphasis on the interface comm how the remote looks like "
B,Task,"so that it is sellable comm it is attractive to customers . "
B,Task,"Next comm please . "
B,Task,"Okay . Now the function of a remote is to send messages to the television . "
B,Task,"This messages could be uh switch on-off message or switch to next channel message or swapping the channels or switching onto a particular channel comm "
B,Task,"like you can have the numbers one comm two comm three comm four comm up to nine . "
A,Elicit,"Nine what ? Nine channel uh switches ? "
B,Other,"Pardon me ? "
A,Elicit,"Nine channel switches ? "
A,Minor,"Is "
B,Task,"Yes comm nine numbers . "
A,Task,"Yeah . Mm-hmm . Mm-hmm . "
B,Task,"And then you have swapping of uh button "
A,Minor,"Mm-hmm . "
B,Task,"by which using which you can swap the channels if you don't want to see the third channel you can swap it to the fourth channel or vice versa . "
B,Task,"Then it should have a next button comm "
B,Task,"and next button channel by which you can keep on uh v uh mm eh scrolling the channels one by one . "
C,Task,"Going to the nex next . "
A,Minor,"Mm-hmm . "
A,Minor,"Mm-hmm . "
B,Task,"Next slide comm please . "
A,Minor,"Mm-hmm . "
B,Task,"Then you should have a button which should which ca which can be used for increasing or decreasing the volume . "
A,Minor,"Mm-hmm . "
B,Task,"Then comm there should be a button which can give subtitles for a particular program which is going on a television . "
B,Task,"For example comm if you are watching a French program and you would like to have a subtitles in English comm then there should be a channel which can trigger this mechanism in the television so that the user can see uh the the subtitles on the screen . "
A,Minor,"Mm-hmm . "
B,Task,"Then there should d uh there should be some buttons which can control features like the colour comm colour of the picture comm the contrast comm sharpness comm brightness of the picture . "
B,Task,"Now there should be a memory switch . "
B,Task,"There should be a mute button . "
B,Task,"Suddenly if if if uh uh viewer he gets a telephone call comm and if he want he doesn't want to switch off the uh T_V_ comm but he he can reduce the sound comm "
B,Task,"he can bring the volume down and he can watch he can uh while talking he can watch the T_V_ . "
B,Task,"Now the most important feature I would like to have in my remote would be the speech recognition feature . "
B,Task,"It's an integrated progra programmable sample sensor speaker unit . "
B,Task,"So a remote can be th can be uh designed which can have the voice recognisers comm you can record your own voice "
A,Minor,"Mm-hmm . "
B,Task,"which can be recognised by as voice recogniser in the television comm "
B,Task,"for example comm if you want to see we if you want to see the ninth channel if you say just say ninth channel comm uh th now the the uh yeah comm the remote will automatically it will switch to the ninth channel . "
A,Minor,"Mm-hmm . "
A,Minor,"Mm-hmm . "
B,Task,"So the T_V_ will have some recogniser which will recognise the user's voice and accordingly it will change its functionalities . "
A,Minor,"Mm-hmm . "
A,Minor,"Mm-hmm . "
B,Task,"So this is one of the very important feature a remote control can have . "
B,Task,"So this is one one of the interface which can be created . "
A,Minor,"Mm-hmm . "
B,Task,"A very simple interface which has all the t uh uh important features . "
B,Task,"Then comm please comm next slide . "
A,Minor,"Mm-hmm . "
A,Minor,"Mm-hmm . "
B,Task,"Then comm these are some of the remotes which are different in shape and colour comm but they have many buttons . "
A,Minor,"Mm-hmm . "
B,Task,"So uh sometimes the user finds it very difficult to recognise which button is for what function and all that . "
B,Task,"So you can you can design an interface which is very simple comm and which is user-friendly . "
B,Task,"Even a kid can use that . "
A,Minor,"Mm-hmm . "
B,Task,"So can you go on t t uh to the next slide . "
B,Task,"Yeah comm so this is one of the interface or one of the remote which has this vi voice recogniser . "
A,Minor,"Mm-hmm . "
B,Task,"And this has multi-purpose use comm it can be used for T_V_ comm it can be used for cable-satellite comm it can be used for V_C_R_ comm D_V_D_s and audio . "
B,Task,"And this has in-built voice recogniser . "
B,Task,"Can you go on to the next slide ? "
B,Task,"Yeah comm now this is an interface for a chil uh for a remote uh uh which a child can use . "
A,Minor,"Mm-hmm . "
B,Task,"Uh this is user-friendly comm it's very attractive "
B,Task,"and uh children can use it as well as they can play with it . "
B,Task,"And this comes with different colours comm different shapes . "
C,Minor,"Mm . "
A,Minor,"Mm-hmm . "
B,Task,"And this this uh child uh interface has minimum buttons "
B,Task,"and all the important uh buttons are there in this small comm compact comm "
B,Task,"attractive child interface . "
B,Task,"Next slide comm please . "
B,Task,"Now this is a big over-sized remote which cannot be misplaced or it's impossible to misplace . "
D,Other,"You don't know me . "
B,Minor,"this . "
D,Other,"I could lose that in a minute . "
B,Minor,"So this is "
B,Task,"No this is a very big comm you cannot misplace it anywhere . "
