Speaker,DialogAct,Text
A,Minor,"So "
A,Task,"let's start our second me meeting on conceptual design . "
D,Minor,"Mm-hmm . "
A,Minor,"So comm "
A,Task,"as the previous meeting I will be the secretary "
B,Minor,"Mm-hmm . "
A,Task,"and we will have three presentations "
A,Task,"and we'll have to decide on the remote control concept "
A,Task,"and finally we'll close the decision . "
A,Minor,"So "
A,Other,"I will first uh "
D,Task,"No "
D,Task,"y you do the minutes first comm "
D,Minor,"or ? "
A,Other,"What ? "
D,Elicit,"No ? "
A,Task,"I I think I will let uh our User Interface Designer speak first comm Mister David Jordan . "
D,Task,"Okay . "
C,Task,"Yep . "
A,Minor,"So comm "
A,Minor,"we'll "
C,Minor,"Yeah . "
A,Minor,"S "
A,Elicit,"technical accessoire ? "
C,Task,"No no no . "
A,Elicit,"Interface ? "
C,Task,"Yeah . "
A,Elicit,"This . "
C,Task,"Mm . "
C,Minor,"So uh "
C,Other,"first I will present the concept of user interface . "
C,Task,"Um there's three concepts in the user interface . "
C,Task,"So first one it's a Google controller . "
C,Task,"The second is a fancy controller . "
C,Task,"The last one is uh intelligent controller . "
C,Task,"So there are three concepts in our controller . "
C,Other,"Um n next I will explain one by one comm "
C,Task,"the first is Google controller . "
C,Minor,"Um comm so "
C,Task,"I want the controller to be easy to use comm but with sophisticated functions . "
C,Task,"So it's a combination of easy to use and um sophisticated functions . "
C,Task,"Uh this is a first concept of our controller . "
C,Task,"The second concept is a fancy controller comm "
C,Minor,"um so "
C,Task,"we want give the customers the impression that our controller is very attractive comm "
C,Task,"um they can easy recognise our controller among a lot of products comm "
C,Minor,"so so "
C,Task,"the u the user f the the u user interface should be very very cute comm very very g um "
D,Minor,"Mm . "
B,Minor,"Mm . "
B,Task,"A nice one . "
C,Task,"attractive . "
C,Task,"Such like this comm there are several uh examples in the slides . "
A,Task,"I'm not sure the one in the middle is very attractive . "
C,Minor,"Yeah comm "
C,Minor,"it's very comm "
C,Minor,"you know "
C,Minor,"if you're "
A,Task,"It's very big comm "
A,Task,"yeah . "
C,Task,"Yeah . "
C,Minor,"It's hard f i "
C,Task,"it's easy for you to remember it . Or to recognise it comm "
C,Task,"yeah . "
A,Other,"Okay . "
A,Task,"Yeah comm why not . "
C,Minor,"Yeah . "
C,Minor,"Yeah . "
A,Task,"We'll have big discussion I suppose after that comm "
B,Task,"Yeah . Yeah . "
C,Task,"Yeah . "
A,Minor,"so . "
D,Task,"Mm . "
C,Minor,"So "
C,Task,"the last uh concept is intelligent . "
C,Task,"We want uh we want our controller to be smart comm "
B,Minor,"Mm-hmm . "
D,Minor,"Mm . "
C,Task,"so maybe we should uh use um uh "
C,Task,"technology comm such as speech recognition technology and gesture recognition technology comm "
C,Task,"so we need to have coop some cooperation with some research institute on speech recognition and um gesture recognition . Um "
C,Task,"With this advanced features we I think we can attract a lot of user . "
A,Minor,"Okay . "
C,Task,"Okay . "
A,Elicit,"Something else ? "
C,Task,"No . "
C,Minor,"There "
C,Task,"this is the three concepts of our controller . "
B,Minor,"Yeah . "
A,Other,"I just have one question comm "
C,Task,"Yeah . "
A,Task,"because for the intelligent controller comm you said that we can use the voice recognition or the gesture recognition comm "
C,Minor,"Yeah . "
A,Task,"but as the um expert told us comm most of the people want to use the remote control to zap t to zap between channels . "
C,Minor,"Yeah comm so "
A,Elicit,"Do you think they will be able to use gestures ? "
A,Task,"Because comm if they do all the time the same gesture comm as you said previously in the last meeting comm maybe they will get injuries because of that ? "
C,Minor,"Y "
B,Task,"Yeah . Maybe . "
A,Task,"or if you say channel three channel three two three four six five comm I think they will be bored after a while . "
A,Elicit,"You don't think so ? "
C,Task,"Uh I think some time it's very uh convenient to use voice interface and gesture interface than use button . "
A,Task,"Yeah comm sure . "
C,Task,"For example comm if you cannot find your uh controller comm you can just uh just just uh speak something such as comm yeah comm one two . "
A,Minor,"I "
B,Task,"Oh yeah comm that's a good that's a good point comm so . "
A,Task,"That's true . "
B,Minor,"One and "
A,Minor,"Yeah comm "
A,Task,"but suppose you got a cold . You have a mute remote controller . "
C,Minor,"Yeah . "
D,Minor,"Mm . "
C,Task,"So you can use your gesture . "
C,Task,"That's no problem . "
D,Minor,"Yeah "
D,Elicit,"but how how is how risky is it to trust like speech recognition or gesture recognition ? "
A,Elicit,"Broken arm ? "
C,Task,"For limited vocabulary speech recognition is very reliable and for s limited vocabulary gesture recognition is also very "
D,Other,"Okay . Okay . "
A,Minor,"Yeah comm "
A,Elicit,"but suppose you have a family watching T_V_ comm and if they want to use their private remote control in the same time comm do you think it will work ? Everybody wanting to change channel in the same time ? "
C,Minor,"Yeah . "
B,Minor,"Yep . "
D,Task,"But this this but this would never happen anyway . "
C,Task,"Yeah comm "
C,Task,"they cannot speak at the same time . "
A,Elicit,"Why ? "
D,Task,"Yeah "
A,Task,"If you have one brother and one sister "
A,Task,"and they want to watch their favourite uh T_V_ programme comm "
D,Minor,"Yeah comm "
D,Minor,"but the "
A,Task,"so they say oh channel four channel three channel four channel three all the time comm "
B,Minor,"Yeah but Yeah "
C,Minor,"Yeah comm "
C,Task,"it's very interesting . "
D,Minor,"Yeah "
D,Minor,"but this "
A,Minor,"so . "
B,Task,"but the same can happen even with it you know this kind of remote control "
D,Minor,"Yeah . "
B,Minor,"because the "
C,Minor,"Yeah . "
