Speaker,DialogAct,Text
A,Task,"'S to do now is to decide how to fulfil what your stuff is comm "
D,Minor,"Yeah . "
A,Minor,"so in that sense "
B,Task,"Okay . "
D,Task,"Yeah comm sure . "
A,Task,"so it does kind of make sense comm yeah . "
B,Minor,"Okay comm well "
D,Task,"It kinda does make sense comm doesn't it comm "
D,Task,"because when we get into the end of meeting we're kind of talking about action and design as opposed to background . "
A,Minor,"Yep . "
B,Minor,"Okay . "
D,Task,"Everything I have is kinda background . "
B,Task,"Okay we all ready to go ? "
A,Task,"Yep . "
B,Minor,"Well how um on the in this meeting then if we um "
B,Other,"I'll just just recap on the minutes from the last meeting . "
B,Task,"And we uh decided on "
A,Minor,"Yep . "
B,Task,"decided on our our target group being fifteen to thirty five comm "
D,Minor,"Mm-hmm . "
B,Task,"and we decided that it was gonna be non-rechargeable battery-powered comm "
B,Task,"that we're gonna group our audio-visual and other functions into into those categories comm um . "
B,Task,"And I told you guys about the three new requirements about ignoring teletext comm ignoring everything except the T_V_ comm and trying to incorporate the the uh corporate colour and slogan . "
B,Task,"Um so that was the last meeting . "
B,Elicit,"Is there anything have I forgotten anything ? "
A,Minor,"Mm-hmm . "
A,Task,"No . "
D,Minor,"Uh that sounds . "
B,Elicit,"Is that everything ? "
B,Task,"Okay . "
B,Task,"Um so if we have the three presentations comm "
B,Task,"and then if you have anything to kind of that you know you're gonna want to discuss comm maybe just make a note of it comm and we'll have all the discussion at the end . "
B,Task,"That might be a better idea this time . "
D,Task,"Sure . "
B,Task,"And so if we start off uh with Andrew and then Craig and then David comm "
D,Minor,"Okay . "
B,Elicit,"if that's alright . "
D,Task,"Sure . "
B,Task,"Um and then after that we'll have to make some decisions about stuff comm right . "
A,Minor,"Yep . "
D,Minor,"Yeah comm cool . "
B,Task,"So if you wanna take this . "
D,Other,"Why don't I get that ? "
D,Minor,"Hmm . "
B,Task,"Screwed in quite tightly . "
B,Minor,"Uh what did "
B,Elicit,"uh how did we leave it with speech recognition now ? "
B,Elicit,"We did we say we were gonna try maybe incorporate it but we hadn't made a definite decision on that ? "
A,Minor,"Mm-hmm . "
B,Task,"Right . "
B,Task,"Oh I should also point out that um the you know the kind of final objective of this meeting is to reach a decision on the concepts of the product . "
D,Task,"Okay . "
B,Task,"So um that's kind of the end result hopefully . "
D,Minor,"Okay . "
D,Minor,"Um alright so c "
D,Elicit,"is it function F_ eight ? "
B,Task,"Uh-huh . "
B,Task,"Hopefully appear in a wee second . "
D,Minor,"Hmm . "
D,Other,"Come on . "
D,Task,"I think it's working . "
B,Other,"Up there we go . "
D,Task,"Okay great s so "
D,Other,"let me just start this . "
D,Task,"Okay great . "
D,Minor,"So um uh s move on . "
D,Elicit,"Uh-huh oh where'd it all go ? "
D,Task,"It's not good . "
B,Task,"Oh no . "
D,Other,"Okay lemme just see where I can find it . "
D,Task,"This looks more like it . "
D,Task,"I think I just opened up the template . "
D,Other,"Sorry about that . "
