Speaker,DialogAct,Text
A,Task,"So in last meeting we have discussed the conceptual design "
A,Task,"and we asked you to prepare a prototype for the for the remote control . "
A,Minor,"So . "
B,Minor,"Okay . "
A,Task,"So let's see the what did you prepare . "
B,Task,"Yeah comm "
B,Task,"so can you go out to the shared folder ? "
B,Task,"Mm the shared folder . "
A,Elicit,"Sh share folder for th your presentation ? "
B,Task,"Yes . "
B,Task,"We have a presentation . "
A,Minor,"Because I have here "
B,Minor,"Uh "
B,Task,"So I got the participant uh three . "
B,Minor,"W uh . "
B,Task,"Three . "
B,Task,"It's the final design comm "
B,Task,"yeah . "
A,Other,"Okay just one . "
B,Task,"S so so I discussed with Guillaume . "
C,Minor,"Mm . "
B,Minor,"Right . "
C,Task,"Yeah . "
B,Minor,"And uh so we have "
B,Task,"and we we are both agreed on some two versions of the prototypes comm "
B,Task,"because we were no not decided whether we wanted to have an L_C_D_ or not because it's too expensive . "
B,Task,"So we come up with two versions . "
B,Task,"One with and one without L_C_D_s . "
B,Task,"Um but both comes with a charger "
B,Task,"and then detachable and uh or control module . "
B,Task,"And detachable big buttons for all people um . "
B,Minor,"So . "
C,Other,"S okay so I'll show you the the two prototypes . "
C,Task,"Here we have the first one with the beautiful uh L_C_D_ um display . "
C,Minor,"You you can s here . "
C,Task,"And you can uh just um browse into the the navigation menu by uh joystick joystick-like uh button . "
B,Minor,"Mm . "
C,Task,"You can uh choose the direction "
C,Task,"and if you just push on it it's considered like a enter function . "
B,Minor,"Mm . "
B,Minor,"Mm-hmm . "
C,Task,"You have on the mm on the side here the microphone for the for the speech recognition system here . "
C,Task,"And here the the switch that control if you want "
A,Elicit,"Why you why you you put it in the the side ? "
C,Minor,"Well I I I think uh it's the "
A,Task,"It's not a good place maybe . "
C,Minor,"Yeah but "
B,Task,"No i i it's the all around camer uh microphone isn't it . "
B,Task,"The the microphone picks up the speeches from anywhere . "
C,Task,"Yeah . "
D,Elicit,"Is it an only a single mic or a microphone array ? "
C,Task,"Well so it's a microphone array . "
A,Task,"Oh it's very costly comm microphone array . "
D,Minor,"Mm-hmm . "
C,Task,"No "
C,Task,"it's just a single microphone comm "
B,Minor,"Yeah "
C,Minor,"and you "
C,Task,"I I think uh we we put it here because I think when you when you are browsing your L_C_D_ you will be close to "
D,Minor,"Yeah . "
B,Minor,"Mm . "
C,Task,"well it's better to to to place it here th than here comm for instance . "
B,Task,"Yeah yeah . "
D,Task,"Okay . "
C,Task,"And here is a little switch that control if you want the the speaker uh recognition system to um to be on or off . "
C,Task,"And uh so this remote control comes up with its charger . "
A,Elicit,"How much does it cost this one ? "
C,Task,"Well this this prototype is um made for about uh well fi fi fifteen fifteen dollars "
B,Minor,"For the "
B,Task,"Yeah . "
A,Other,"Fifteen dollars ? "
C,Task,"fifteen dollars comm "
C,Minor,"but uh well it's not it's not uh "
A,Task,"Ah it's above it's above the budget . "
C,Task,"yeah comm "
C,Task,"but uh it's just a prototype "
C,Task,"and if we uh if we optimises the um the uh voila . "
D,Task,"The cost would be le reduced . "
C,Task,"Yeah "
C,Task,"the and the the production costs we we can achieve uh about ten dollars . "
B,Minor,"Mm . "
B,Minor,"Hmm . "
A,Elicit,"How many b battery is there ? "
C,Other,"How many comm excuse me ? "
A,Task,"Battery . "
C,Task,"Well uh f battery comm we use uh about uh "
B,Task,"Is it n the two A_A_s batteries in it . "
C,Task,"Yeah . "
B,Task,"A_A_ rechargeable batteries . "
C,Task,"Rechargeable of course comm "
B,Task,"Yeah rechargeable batteries . "
C,Task,"because we have the charger . "
B,Task,"We have the charger so it's no problem . "
C,Minor,"Yeah and you just "
A,Elicit,"So one one battery ? "
C,Task,"On uh yeah one battery . "
D,Elicit,"Is that two or one ? "
A,Task,"It's kinetic reserve . "
B,Task,"Actually uh it's a flexible thing . "
B,Minor,"You just n uh "
D,Elicit,"Now what is the whole day rating for that ? "
C,Minor,"The "
D,Task,"Whole day's rating . "
C,Other,"excuse me ? "
D,Elicit,"What type of battery ? "
C,Other,"Oh yeah "
C,Task,"it's just a r uh simple battery a rechargeable uh "
B,Minor,"Yeah yeah . "
C,Minor,"if you uh like it's exist . "
D,Elicit,"Something like a two A_ comm A_ three size batteries ? "
C,Task,"Yeah . "
D,Minor,"Mm-hmm . "
B,Task,"Yeah . "
C,Task,"So and if you want to charge the battery you just put the remote control like that to plug in the the charger "
B,Minor,"Yeah . "
B,Minor,"Yeah . "
C,Task,"and uh leave it uh alone comm it's alright . "
B,Minor,"Mm . "
C,Task,"Then the next time you pick it comm oh "
B,Minor,"At uh yeah . "
C,Task,"it works . "
B,Task,"I forgot to tell you there is only a single button there comm "
C,Task,"Yeah just explain the button uh Norman . "
B,Minor,"b this button "
B,Task,"yeah alright . "
B,Task,"This button is like the mouse is like a joystick comm "
B,Task,"you can move in three hundred and sixty degrees of direction "
B,Task,"so you can make a turn "
B,Task,"and it the additi functions associated to all the actions "
B,Task,"you ma you have a click you have a double click all in a single button . "
A,Minor,"Mm . "
B,Task,"You can move up comm down comm left comm right comm "
B,Task,"or you can do a swing . "
B,Task,"So a swing to the left comm a swing to the right defines other functions . "
B,Task,"So even though it's a single button comm but it is pretty s flexible because of the three hundred and sixty degree movement . "
D,Elicit,"And the L_C_D_ is this one comm on the remote ? "
B,Task,"Yeah . "
C,Task,"Yep . "
B,Task,"This is the version y that comes with L_C_D_ . "
D,Minor,"Yeah . "
B,Other,"Here I present another version without the L_C_D_ . "
A,Task,"I think it's not a good idea "
