Speaker,DialogAct,Text
C,Elicit,"Did you manage ? "
D,Task,"Yeah comm sh not quite . "
C,Minor,"Okay . "
D,Task,"You will see uh "
C,Minor,"Ah . "
C,Other,"Hello . "
A,Other,"Hello . "
A,Minor,"So comm "
A,Minor,"are you d "
A,Elicit,"what were j you guys discussing ? "
C,Minor,"No comm "
C,Task,"just uh ask if if he could manage . "
D,Minor,"Woah . "
D,Minor,"Yeah . "
A,Task,"Okay . "
A,Elicit,"Did you find anything new ? "
D,Task,"Mm uh nothing special . Uh "
A,Minor,"Mm-hmm . "
C,Task,"I have a lot of new information . "
D,Task,"Yeah comm the for uh the trendy uh stuff . A little bit . "
A,Task,"Great comm great . "
A,Other,"Come on . . "
D,Other,"I uh now will show it . "
C,Other,"Hey comm "
C,Elicit,"everything alright . "
B,Minor,"Well comm "
B,Task,"I had just a little bit of time comm "
C,Elicit,"Did you manage ? "
B,Task,"so I hope it's something uh we can work with . "
C,Other,"Okay . "
D,Other,"Okay . "
A,Minor,"What's uh here . "
B,Minor,"But "
D,Minor,"Yeah comm "
D,Task,"I had the same . "
D,Task,"It just uh shuts itself down "
C,Elicit,"Do you have a lot of new information ? "
D,Minor,"and "
B,Other,"Hmm ? "
C,Elicit,"Do you have a lot of new information ? "
B,Minor,"Well comm "
B,Task,"I heard that there was a new uh component speech recognition component comm "
D,Other,"Oh . "
B,Task,"which was pretty much up to standard comm "
C,Task,"That's true . "
A,Other,"And there we are . "
B,Task,"so we might use that "
C,Minor,"Huh . "
B,Task,"I put that in my drawing comm "
B,Task,"but again I didn't not have that much time . "
B,Minor,"So "
C,Minor,"Alright . "
C,Task,"I have a lot of new information . "
A,Other,"What the f "
A,Other,"oh comm yeah uh . "
C,Task,"I have a complete list of uh everything that we can use comm all the components that all av available . "
A,Task,"It doesn't do what I want it "
B,Minor,"Okay comm "
C,Minor,"I have no "
B,Task,"that's just super . "
B,Minor,"Let me just "
C,Task,"I still don't have any finance information comm "
C,Task,"but at least we have a lot more to go on now "
D,Minor,". "
B,Minor,"uh "
A,Minor,"Okay fine comm "
A,Task,"that's too bad . "
B,Elicit,"You need to start it up first ? "
A,Task,"Yeah comm I have to start our "
B,Other,"Okay . "
A,Task,"'Kay . Okay comm "
A,Task,"go again . "
A,Minor,"Well "
A,Task,"second phase comm conceptual design . "
A,Elicit,"It's fine comm everybody knows what we're talking about . "
A,Minor,"So comm "
D,Other,"Yep . "
A,Other,"take you past the minutes of last meeting again . "
A,Task,"Again you get your three presentate to see what you came up with . "
A,Minor,"So "
A,Task,"too bad we don't have any finance information apparently . So that's too bad . "
A,Task,"So then we'll just have to d uh have to go on comm you know comm the information that we have to make the make final decisions on uh on a conceptual design . "
A,Minor,"So Here we go . Anyway comm "
A,Task,"last w last w what discussed last time comm "
A,Task,"you all remember that comm that we have to keep the electronics size in mind . "
A,Task,"Same goes for you . "
A,Task,"We have to have an easy design with big buttons which are durable "
A,Task,"and there are people actually spen willing to spend money to do to get more features "
A,Task,"and uh among those features L_C_D_ screen and voice recognition are very popular . "
A,Task,"So we have to make a move on that area comm I guess . "
A,Minor,"S "
A,Task,"especially s when when the new uh component is applicable in our uh product comm we'll be fine . "
A,Minor,"Anyways comm well "
A,Task,"teletext wasn't important "
A,Task,"and that's what I took . "
A,Minor,"And the consumer comm "
A,Minor,"yeah comm "
A,Task,"we aim for young consumers comm "
A,Task,"so that's fine . "
A,Minor,"And well actually we yeah comm "
A,Task,"we did need some more data on finances comm "
A,Task,"but w yeah we still don't have that apparently . "
D,Minor,"Mm uh-huh . "
A,Task,"That's too bad . "
A,Minor,"Yeah comm "
A,Minor,"we need to im de "
A,Task,"we are going to implement the beep and the flash thing to recover your remote . "
A,Minor,"So "
A,Task,"one of these interchangeable covers apparently which will make it a more fashionable product . "
A,Minor,"So anyway . "
A,Task,"Guess we'll have to do this after the after the you give your presentations . "
A,Minor,"So "
A,Other,"I'll just close this one now comm "
A,Minor,"and let's uh let's see comm . "
B,Minor,"Okay comm "
D,Minor,"I bet "
B,Minor,"what t "
A,Task,"We have a lot to tell . "
A,Task,"You had a lot to go on . "
A,Minor,"So uh "
A,Task,"how about you go first . "
C,Task,"Yep comm that's right . "
B,Task,"Okay comm yeah . "
D,Minor,"Oh okay . "
C,Other,"Let's see where my presentation is . "
C,Minor,"Okay comm um "
C,Task,"this I mentioned before . "
C,Task,"Every feature for our remote control needs to have their own operating electronic devices . "
C,Task,"We need to take care of that . "
C,Task,"Then warning comm uh there has to be a chip in our remote control . "
C,Task,"And the chip requirements uh needed for a normal button uh is just a simple chip comm "
C,Task,"uh scroll-wheel comm and L_C_D_ is an advanced . "
C,Task,"Of course this is more expensive than this . "
C,Task,"So we have to decide on that in a minute . "
A,Minor,"Okay . "
C,Task,"The available uh components for energy are comm we have a basic battery comm a hand an uh dynamo comm like in uh old torches . "
C,Task,"We have a kin uh kinetic provision comm then you have to shake the remote control to get the energy . "
C,Task,"And we have solar cells . "
C,Task,"I suggest that we uh decide on that one uh immediately . "
C,Task,"Then I have all lists . "
C,Minor,"So "
C,Task,"My personal uh fav favourite is the kinetic provision "
D,Minor,"Um "
C,Minor,"because uh I ha "
A,Elicit,"Does it provide enough energy ? "
C,Task,"I think so comm yes . "
A,Elicit,"Also if if we were choose the the L_C_D_ option comm would it give enough energy "
C,Task,"Yes . Yes . "
A,Minor,"Okay comm "
A,Minor,"that's the just assume it takes . "
C,Task,"Because I had the information uh you take uh the remote control comm you pick it up at least two times a day . "
C,Task,"So then it's already shaken and gives energy . "
A,Minor,"Well comm "
A,Task,"I'm not sure if it's shaken enough comm "
B,Elicit,"Is that enough ? "
C,Minor,". Or "
A,Minor,"because "
B,Task,"Because I don't really see people shaking their remote control before using it . "
A,Task,"No comm I don't think so comm "
A,Task,"because uh watches can go on kinetic energy "
C,Minor,"Think "
A,Task,"because they move all the time . "
A,Minor,"But I'm sure t "
A,Task,"I mean remotes lie still I think like ninety nine percent of the time . "
C,Minor,"Hmm . "
C,Minor,"Hmm . "
A,Task,"So I don't think that's a really good "
A,Task,"the other alternative were solar cells . "
A,Task,"I don't think that's applicable "
C,Task,"Other options are solar cells comm hand dynamo and basic battery . "
A,Minor,"because "
B,Task,"No . "
A,Minor,"I thin why "
B,Minor,"And what does the hand dynamo "
A,Elicit,"why shouldn't we take a basic battery ? "
D,Task,"Yeah . "
B,Other,"oh comm sorry . "
D,Task,"A rechargeable maybe . "
C,Elicit,"Only basic battery ? "
C,Minor,"Okay comm "
A,Elicit,"Why not ? "
C,Minor,"but I think this is not a r "
D,Minor,"Re rechargeable basi "
A,Task,"I mean everybody everybody knows how to use that . "
C,Minor,". "
A,Task,"It's it's common . "
A,Minor,"So "
A,Task,"and it's available everywhere . "
C,Minor,"Yeah . "
A,Minor,"So why sh mm I think better . "
C,Minor,"Yeah comm "
C,Task,"but I think this rules out our unit our rechargeable unit . "
D,Minor,"Yeah . "
C,Task,"This is really a really basic battery comm a normal battery . "
A,Minor,"Yeah comm "
A,Minor,"but it's "
A,Task,"Yeah comm "
A,Task,"uh it wasn't it wasn't in the options comm a rechargeable m module actually . "
B,Minor,"Oh . "
C,Minor,"Huh ? "
C,Minor,"Okay comm "
C,Minor,"that's uh . "
C,Elicit,"Okay ? "
A,Task,"Okay yeah comm "
D,Task,"Yep . Basic . "
