Speaker,DialogAct,Text
B,Other,"Mm uh . "
D,Task,"We're the first . "
B,Task,"Mm . We're the first ones . "
D,Task,"Marketing Expert comm yes . "
A,Minor,"Mm . "
A,Task,"So you found your spots . "
D,Task,"Yes . "
B,Other,"Move to the meeting room . "
D,Other,"Bling bling . "
D,Minor,"Yeah . "
B,Minor,"Okay . "
D,Other,"Right . "
A,Other,"Okay . "
D,Elicit,"Uh where has my screen gone ? "
C,Other,"Hi . "
B,Other,"Hello comm good day . "
C,Other,"Oh yeah comm "
D,Other,"Hmm . "
C,Task,"we have to talk in English comm "
C,Elicit,"huh . "
B,Task,"Yep . "
D,Task,"Yeah . "
D,Task,"My screen is gone . "
D,Task,"Oh . "
A,Task,"It's called black . "
B,Other,"Kick-off meeting comm wow . "
C,Task,"I'm afraid I'm a bit slow for this stuff uh . "
B,Task,"It's uh looks uh nice . "
B,Other,"Hmm ? "
A,Minor,"Okay . "
C,Task,"I'm afraid I'm a bit too slow . "
C,Elicit,"I don't know how much preparation you guys did comm "
B,Task,"Yeah . "
C,Task,"but not a lot . "
D,Task,"Yeah . "
B,Task,"No comm it's it was uh not enough . "
A,Task,"You see this beautiful presentation . "
D,Task,"Yeah . Very nice . "
A,Minor,"Okay "
A,Task,"let's get started . "
D,Task,"Yeah . "
A,Task,"Uh I sort of prepared this . "
A,Task,"Uh opening acquaintance comm tool training comm uh how to use the things here . Uh project plan discussion comm and yeah then the rest of the meeting . "
D,Minor,"Mm . "
C,Minor,"Mm-hmm . "
A,Task,"Um we're supposed to develop a new remote control comm "
A,Task,"that's both original comm trendy and user-friendly . "
A,Minor,"So comm "
A,Other,"hope you have good ideas . "
A,Other,"I don't . "
B,Other,"I did my best . "
A,Task,"Um we're work we're working uh from top to bottom . Uh functional design comm "
C,Other,"Not yet . "
A,Task,"then we do some in individual work comm "
A,Task,"then we have a meeting to discuss the results comm etcetera etcetera . "
A,Task,"And at the end of the day we should have a prototype drawn up . "
A,Task,"Uh we have available the smart board and the whiteboard . Um "
A,Task,"uh we should take some practice . "
A,Task,"I have some instructions now to do that . "
D,Minor,"Yeah . "
A,Minor,"Uh well "
A,Task,"you know how to the documents work . "
A,Minor,"So "
A,Task,"Uh this for toolbar . You see it next . Um "
A,Task,"we have a pen . "
A,Task,"And we can use this pen to perform . "
C,Other,"Operations . "
A,Task,"Yes . "
A,Minor,"So "
A,Task,"It doesn't always work . "
A,Task,"Yes . "
D,Minor,"Yeah . "
A,Minor,"Okay so "
A,Task,"you can draw . "
D,Other,"Draw . Alright . "
A,Minor,"Okay "
A,Task,"and in the format menu you can select colour and line width comm etcetera etcetera . "
D,Other,"'Kay . "
A,Elicit,"Okay ? "
A,Minor,"Uh Okay . "
A,Task,"Each of you can uh take some practice "
