Speaker,DialogAct,Text
A,Minor,"Okay . "
A,Other,"Hi everybody and welcome to our kick-off meeting um for our new product that we're gonna be designing . "
A,Task,"Um I'm Mandy and I'm the Project Manager . "
A,Task,"And I know all your names again comm Courtney comm Fenella and Amber . "
D,Minor,"Yep . "
B,Minor,"Yep . "
A,Minor,"Alright . Okay comm "
A,Task,"so first let's go through this PowerPoint . "
A,Elicit,"I wonder what button I press ? "
C,Task,"Just do it on the arrow . "
A,Task,"Yeah comm "
A,Other,"or how about I just click ? "
A,Task,"Okay comm here is our agenda for this meeting . "
A,Task,"Um we're gonna start with our opening which was our introductions . "
A,Task,"We're gonna get to know each other a little bit better . "
A,Task,"Um tool training comm we're going to comm I guess comm figure out what to do on this project with our individual roles . "
A,Task,"Um we're gonna make a project plan and then have some time for discussion and close up the meeting . "
A,Task,"Okay comm here is our project . "
A,Task,"We're gonna make a new remote control that's um original comm trendy and also user-friendly . "
A,Minor,"And how we are going to do it is each of us is going to um "
A,Task,"We're gonna have discuss the functional design first comm how is it gonna be used comm what's the actual goal here comm it has to operate T_V_ comm blah blah blah . "
A,Task,"And we're going to do individual work on that and then meet . "
A,Task,"Same thing with conceptual design . "
A,Task,"Just the basic overview of the project and then we're going to do individual work comm meet . "
A,Task,"That's pretty much the the whole process for today . "
A,Task,"And then the detailed design comm just more in-depth comm get the actual schematics of the remote . "
A,Task,"Okay . Alright . "
A,Task,"First we're gonna start off by using our tools . "
A,Elicit,"And the whiteboard thing comm do you guys wanna give that a try even though the ink wasn't working or do you wanna do it on here . "
B,Task,"I think we should forgo the whiteboard since we can't actually see what we're writing . "
D,Minor,"We could "
D,Task,"Yeah comm we could on here . "
A,Task,"Alright comm let's go forward then . "
A,Task,"Um right now so we're all gonna draw our favourite animal and then sum up our favourite characteristics of that animal . "
A,Task,"Even if you are not a good drawer like me . "
A,Minor,"Alright . "
B,Task,"Artistic skills comm nil . "
C,Minor,"Fine . "
A,Minor,"Um . "
A,Other,"Bless you . "
D,Other,"Oh comm thanks . "
B,Task,"I draw like I'm in grade five . "
A,Task,"Oh do I . "
A,Task,"'Kay comm about one more minute . "
A,Task,"Okay . "
A,Minor,"Okay . "
A,Elicit,"And who would like to start us off ? "
D,Other,"I'll go . "
A,Task,"Alright . "
D,Task,"Um this is my picture . "
D,Task,"I drew fish "
D,Task,"I like fish comm because uh comm you know comm their whole water-vascular system thing . "
D,Task,"It's pretty cool comm "
D,Task,"and um they've got a pretty good habitat "
D,Task,"and they are pretty sometimes comm sometimes vicious but that's okay . "
D,Task,"Yeah . "
A,Task,"Only if they're piranhas . "
D,Task,"Yeah comm "
